effect	icon	priority	category	elemental_group	generalised_description	max_value	icon_supplement_colour_type	ui_category
3k_dlc04_effect_character_satisfaction_dynasty_characters	mh_political_parties_icon_empress.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_character_satisfaction_warlord_characters	mh_political_parties_icon_warlords.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_character_stat_mod_battle_movement_speed_imperial	speed.png	0	battle			0.0000	positive_value_is_good	default
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain_equal	info.png	6	campaign			0.0000	neutral	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain_fewer	info.png	6	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain_n_more	info.png	6	campaign			0.0000	negative_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain_one_more	info.png	6	campaign			0.0000	negative_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_domain_over_n_more	info.png	6	campaign			0.0000	negative_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_governance	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_biao_governance_gain	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_chong_fortitude	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_chong_fortitude_gain	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_bureaucracy_influence	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_dynasty_influence	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_imperial_court_influence_change	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_political_influence	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_political_influence_gain	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_liu_hong_warlord_influence	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_tao_qian_displaced_population	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_faction_resource_tao_qian_displaced_population_gain	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_imperial_annexation_enabled	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_dummy_pooled_resource_fervour_info_han	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_pooled_resource_fervour_info_yellow_turban_1	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_pooled_resource_fervour_info_yellow_turban_2	info.png	10	campaign			0.0000	positive_value_is_good	info
3k_dlc04_effect_dummy_war_coordination_enabled	diplomacy_attitude_effect.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_faction_resource_liu_biao_domain_gain	regional_faction_support.png	1	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_effect_faction_resource_liu_biao_domain_gain_buildings	regional_faction_support.png	15	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_effect_faction_resource_liu_biao_domain_gain_regions	regional_faction_support.png	15	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_effect_force_siege_allow_siege_towers	spies.png	0	campaign			0.0000	neutral	default
3k_dlc04_effect_force_siege_enable_siege_towers	spies.png	0	campaign			0.0000	neutral	default
3k_dlc04_effect_pooled_resource_bureaucrats_influence_from_events	mh_political_parties_icon_eunuchs.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_bureaucrats_influence_increase_from_characters	mh_political_parties_icon_eunuchs.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_bureaucrats_influence_increase_from_court_positions	mh_political_parties_icon_eunuchs.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_displaced_population_decay_rate	3k_dlc04_pooled_resource_displaced_population.png	13	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_pooled_resource_displaced_population_resettlement	3k_dlc04_pooled_resource_displaced_population.png	13	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_pooled_resource_dynasty_influence_from_events	mh_political_parties_icon_empress.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_dynasty_influence_increase_from_characters	mh_political_parties_icon_empress.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_dynasty_influence_increase_from_court_positions	mh_political_parties_icon_empress.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fervour_decay	3k_dlc04_pooled_resource_fervour.png	22	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fervour_economy_zhang_bao	3k_dlc04_pooled_resource_fervour.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fervour_faction_support_zhang_jue	3k_dlc04_pooled_resource_fervour.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fervour_military_zhang_liang	3k_dlc04_pooled_resource_fervour.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fortitude_decay_rate_1_liu_chong	pooled_resource_heroism.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fortitude_decay_rate_2_liu_chong	pooled_resource_heroism.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fortitude_decay_rate_3_liu_chong	pooled_resource_heroism.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_fortitude_liu_chong	pooled_resource_heroism.png	15	campaign	earth		0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_decrease_from_bureaucracy_power_level	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_decrease_from_dynasty_power_level	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_decrease_from_expenditure	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_decrease_from_warlords_power_level	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_from_events	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_increase_from_assignments	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_increase_from_basic_income	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_political_influence_increase_from_infrastructure	mh_political_influence.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_tao_qian_displaced_population_militia_boost	melee.png	50	battle			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_warlords_influence_from_events	mh_political_parties_icon_warlords.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_warlords_influence_increase_from_characters	mh_political_parties_icon_warlords.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_pooled_resource_warlords_influence_increase_from_court_positions	mh_political_parties_icon_warlords.png	20	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_province_garrison_upgrade_imperial_palace	prestige.png	40	campaign	earth	3k_main_effect_description_buildings_forces_unit_ranks	0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_assignments	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_assignments_han	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_region_fervour_regional_buildings	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_buildings_han	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_region_fervour_regional_characters	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_decay	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_fervour	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_fervour_adjacent	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_fervour_adjacent_forces	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_forces	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_region_fervour_regional_post_siege	3k_dlc04_pooled_resource_fervour_regional.png	21	campaign			0.0000	positive_value_is_good	default
3k_dlc04_effect_replenishment_base_imperial	replenishment.png	0	campaign	wood	3k_main_effect_description_buildings_forces_replenishment	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_missile_block_mod_metal_units	unit_attributes.png	150	battle	metal		0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_missile_block_mod_water_units	unit_attributes.png	150	battle	earth		0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_morale_abs_crossbow_units	stat_morale.png	151	campaign	water	3k_main_effect_description_buildings_forces_unit_morale	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_morale_abs_fire_units	stat_morale.png	151	campaign	fire	3k_main_effect_description_buildings_forces_unit_morale	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_morale_abs_metal_units	stat_morale.png	151	campaign	metal	3k_main_effect_description_buildings_forces_unit_morale	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_morale_abs_water_units	stat_morale.png	151	campaign	water	3k_main_effect_description_buildings_forces_unit_morale	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_morale_abs_wood_units	stat_morale.png	151	campaign	wood	3k_main_effect_description_buildings_forces_unit_morale	0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_ranged_damage_artillery	ranged_weapon_upgrade.png	130	campaign	water		0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_ranged_damage_heroes	ranged_weapon_upgrade.png	150	battle	water		0.0000	positive_value_is_good	default
3k_dlc04_effect_unit_stats_unit_upkeep_crossbow_units	upkeep_cost.png	130	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_unit_stats_unit_upkeep_imperial_units	upkeep_cost.png	130	campaign			0.0000	negative_value_is_good	default
3k_dlc04_effect_unit_stats_unit_xp_mod_imperial	increased_rank_for_new_recruits.png	0	campaign	metal	3k_main_effect_description_buildings_forces_unit_ranks	0.0000	positive_value_is_good	default
3k_dlc04_faction_resource_liu_biao_governance_gain	ep_frontend_leader_prince_of_runan_specialisation.png	15	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_faction_resource_liu_biao_governance_gain_buildings	ep_frontend_leader_prince_of_runan_specialisation.png	15	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_faction_resource_liu_biao_governance_gain_vassals	ep_frontend_leader_prince_of_runan_specialisation.png	15	campaign		3k_main_effect_description_buildings_blank	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_empress_he_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_empress_he_1	0.0000	neutral	default
3k_dlc04_frontend_description_specialisation_empress_he_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_empress_he_2	0.0000	neutral	default
3k_dlc04_frontend_description_specialisation_lu_zhi_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_lu_zhi_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_lu_zhi_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_lu_zhi_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_prince_liu_chong_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_liu_chong_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_prince_liu_chong_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_liu_chong_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_tao_qian_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_tao_qian_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_tao_qian_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_tao_qian_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_tao_qian_3	 	30	campaign		3k_dlc04_frontend_generalised_description_specialisation_prince_tao_qian_3	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_bao_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_bao_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_bao_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_bao_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_bao_3	 	30	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_bao_4	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_bao_4	 	40	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_bao_3	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_jue_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_jue_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_jue_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_jue_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_jue_3	 	30	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_jue_4	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_jue_4	 	40	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_jue_3	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_liang_1	 	10	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_liang_1	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_liang_2	 	20	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_liang_2	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_liang_3	 	30	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_liang_4	0.0000	positive_value_is_good	default
3k_dlc04_frontend_description_specialisation_zhang_liang_4	 	40	campaign		3k_dlc04_frontend_generalised_description_specialisation_zhang_liang_3	0.0000	positive_value_is_good	default
3k_dlc05_ability_analyse_weakness	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_exemplar	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_qiao_sisters	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_scattering_blows	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_tactical_withdrawal	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_two_zhangs	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_undying_vow	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_ability_unlocks_duelling	unit_attributes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_deployables_deployable_all_enable	mh_deployables_stakes.png	100	campaign			0.0000	positive_value_is_good	default
3k_dlc05_dummy_effect_bandit_network_bing_shangdang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_bing_shoufang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_bing_taiyuan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_bing_xihe	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_bing_yanmen	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_ji_anping	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_ji_weijun	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_ji_zhongshan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_cangwu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_gaoliang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_hepu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_jiaozhi	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_nanhai	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jiaozhi_yulin	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_changsha	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_jiangxia	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_jingzhou	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_lingling	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_nanyang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_runan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_wuling	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_jing_xiangyang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_liang_anding	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_liang_jincheng	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_liang_wudu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_liang_wuwei	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_qing_beihai	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_qing_donglai	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_qing_pingyuan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_qing_taishan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_sili_changan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_sili_hedong	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_sili_luoyang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_xu_donghai	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_xu_guangling	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_xu_langye	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_xu_penchang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yan_dongjun	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yan_henei	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yan_yingchuan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_dongou	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_jianan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_jianye	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_kuaiji	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_lujiang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_luling	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_poyang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_tongan	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_xindu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_yangzhou	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_ye	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yang_yuzhang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_badong	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_bajun	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_baxi	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_chengdu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_fuling	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_hanzhong	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_jiangyang	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_jianning	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_shangyong	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_yizhou	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yi_zangke	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_you_bohai	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_you_daijun	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_you_youbeiping	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_you_youzhou	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_you_yu	info.png	9999	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bandit_network_yu_chenjun	info.png	1000	campaign			0.0000	neutral	info
3k_dlc05_dummy_effect_bundle_reckless_luck	info.png	14	campaign			0.0000	positive_value_is_good	default
3k_dlc05_dummy_effect_bundle_reckless_luck_instantly_gain	pooled_resource_heroism.png	15	campaign			0.0000	positive_value_is_good	default
3k_dlc05_dummy_effect_can_recruit_while_regionless	army.png	5	campaign			0.0000	positive_value_is_good	default
3k_dlc05_dummy_effect_faction_rank_ambitions_and_ministerial_positions	info.png	6	campaign			0.0000	positive_value_is_good	default
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum	info.png	2	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_annex_major	info.png	7	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_annex_minor	info.png	6	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_assignment	info.png	4	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_coercion	info.png	5	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_court_action	info.png	3	campaign			0.0000	positive_value_is_good	info
3k_dlc05_dummy_effect_faction_resource_lu_bu_momentum_flaming_dragon	info.png	1	campaign			0.0000	positive_value_is_good	info
