unit	additional_building_requirement	campaign_cap	caste	create_time	can_trade	land_unit	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	resource_requirement	world_leader_only	is_naval	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	min_health_fraction	restrict_xp_gain_in_campaign	is_mergeable	turns_to_muster_to_full_strength	unit_card	campaign_siege_escalation_percentage_effectiveness	voiceover_actor_group	spawning_health_fraction	adc_plays_as_conversation
rew_iro_korean_unit_water_imported_crossbows		0	missile_infantry	0	false	rew_iro_korean_unit_water_imported_crossbows	0	425	3k_main_campaign_ship_transport	1	1	320	0	425			140	medium		false	false	0	13207	true		vo_Empire	3k_main_unit_crossbow_infantry_water	3k_main_unit_crossbow_infantry_water	0	false	default		true		100.0000	225.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/3k_mod_unit_water_korean_imported_crossbows	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
rew_iro_korean_unit_water_veteran_bowmen		0	missile_infantry	0	false	rew_iro_korean_unit_water_veteran_bowmen	0	450	3k_main_campaign_ship_transport	1	1	320	0	450			145	medium		false	false	0	13217	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		150.0000	300.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/3k_mod_unit_water_korean_veteran_maekbowmen	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
rew_iro_korean_unit_water_trained_bowmen		0	missile_infantry	0	false	rew_iro_korean_unit_water_trained_bowmen	0	325	3k_main_campaign_ship_transport	1	1	320	0	325			105	light		false	false	0	13217	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		125.0000	200.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/3k_mod_unit_water_korean_maekbowmen	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
rew_iro_korean_unit_water_mounted_bows		0	missile_cavalry	0	false	rew_iro_korean_unit_water_mounted_bows	0	450	3k_main_campaign_ship_transport	1	1	80	0	660			175	light		false	false	0	13219	true		vo_Empire	3k_main_unit_ranged_cavalry_water	3k_main_unit_ranged_cavalry_water	0	false	default		true		80.0000	145.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/3k_mod_unit_water_korean_mounted_maekbows	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
rew_iro_korean_unit_water_hunters		0	missile_infantry	0	false	rew_iro_korean_unit_water_hunters	0	125	3k_main_campaign_ship_transport	1	1	320	0	125			80	light		false	false	0	13201	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		50.0000	75.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/3k_mod_unit_water_korean_hunters	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
rew_iro_korean_unit_wood_elite_long_spear_warriors		0	melee_infantry	0	false	rew_iro_korean_unit_wood_elite_long_spear_warriors	0	800	3k_main_campaign_ship_transport	1	1	320	0	800			215	heavy		false	false	0	13296	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	1	false	default		true		800.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_elite_long_spear_warriors	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_korean_unit_wood_long_spear_warriors		0	melee_infantry	0	false	rew_iro_korean_unit_wood_long_spear_warriors	0	625	3k_main_campaign_ship_transport	1	1	320	0	625			150	medium		false	false	0	13296	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	0	false	default		true		625.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_long_spear_warriors	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_korean_unit_wood_long_spear_militia		0	melee_infantry	0	false	rew_iro_korean_unit_wood_long_spear_militia	0	475	3k_main_campaign_ship_transport	1	1	320	0	475			110	light		false	false	0	13296	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	0	false	default		true		475.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_long_spear_militia	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_korean_unit_wood_peasant_spearmen		0	melee_infantry	0	false	rew_iro_korean_unit_wood_peasant_spearmen	0	350	3k_main_campaign_ship_transport	1	1	320	0	350			100	light		false	false	0	13291	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	0	false	default		true		350.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_peasant_spears	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_korean_unit_wood_veteran_spear_guards		0	melee_infantry	0	false	rew_iro_korean_unit_wood_veteran_spear_guards	0	850	3k_main_campaign_ship_transport	1	1	320	0	850			225	heavy		false	false	0	13262	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	1	false	default		true		850.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_veteran_spear_defenders	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_korean_unit_wood_spear_guards		0	melee_infantry	0	false	rew_iro_korean_unit_wood_spear_guards	0	650	3k_main_campaign_ship_transport	1	1	320	0	650			160	medium		false	false	0	13291	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	0	false	default		true		650.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_korean_spear_defenders	4.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
rew_iro_goguryeo_unit_fire_gaema_lancers		0	melee_cavalry	0	false	rew_iro_goguryeo_unit_fire_gaema_lancers	0	750	3k_main_campaign_ship_transport	1	1	80	0	1125			240	medium		false	false	0	1995015575	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	0	false	default		true		750.0000	50.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/3k_mod_unit_fire_malgal_lancer	6.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
rew_iro_goguryeo_unit_fire_noble_gaema_lancers		0	melee_cavalry	0	false	rew_iro_goguryeo_unit_fire_noble_gaema_lancers	0	1000	3k_main_campaign_ship_transport	1	1	80	0	1500			380	heavy		false	false	0	1995015575	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	0	false	default		true		1000.0000	50.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/3k_mod_unit_fire_goguryeo_gaema	6.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
rew_iro_goguryeo_unit_fire_noble_gaema_cataphracts		0	melee_cavalry	0	false	rew_iro_goguryeo_unit_fire_noble_gaema_cataphracts	0	1350	3k_main_campaign_ship_transport	1	1	80	0	2025			520	very_heavy		false	false	0	829686280	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	1	false	default		true		1350.0000	50.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/3k_mod_unit_fire_goguryeo_gaema_cataphracts	6.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
rew_iro_goguryeo_unit_metal_kingsguard		0	melee_infantry	0	false	rew_iro_goguryeo_unit_metal_kingsguard	0	1250	3k_main_campaign_ship_transport	1	1	320	0	1250			320	very_heavy		false	false	0	1415723166	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	1	false	default		true		1250.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/3k_mod_unit_fire_goguryeo_kingsguards	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
rew_iro_goguryeo_unit_wood_gaema_tribesmen		0	melee_infantry	0	false	rew_iro_goguryeo_unit_wood_gaema_tribesmen	0	575	3k_main_campaign_ship_transport	1	1	320	0	575			140	medium		false	false	0	13296	true		vo_Empire	3k_main_unit_spear_infantry_wood	3k_main_unit_spear_infantry_wood	0	false	default		true		475.0000	100.0000	false	vo_Empire	0.1000	false	true	8	ui/units/wood/3k_mod_unit_wood_malgal_raider	6.0000	vo_actor_group_generic_any_male_wood_general	0.2000	true
