unit	additional_building_requirement	campaign_cap	caste	create_time	can_trade	land_unit	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	upkeep_cost	weight	resource_requirement	world_leader_only	is_naval	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	min_health_fraction	restrict_xp_gain_in_campaign	is_mergeable	turns_to_muster_to_full_strength	unit_card	campaign_siege_escalation_percentage_effectiveness	voiceover_actor_group	spawning_health_fraction	adc_plays_as_conversation
3k_dlc04_general_fire_empress_he		0	lord	0	false	3k_dlc04_general_fire_empress_he	0	2080	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1904938252	true		vo_Empire	3k_main_hero_fire	3k_main_hero_fire	0	false	default		true		2080.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_fire_empress_he	3.0000	vo_actor_group_generic_female_metal_general	1.0000	true
3k_dlc04_general_metal_he_jin		0	lord	0	false	3k_dlc04_general_metal_he_jin	0	2195	3k_main_campaign_ship_transport	1	1	320	0	0			0	medium		false	false	0	390639383	true		vo_Empire	3k_main_hero_metal	3k_main_hero_metal	0	false	default		true		2195.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_metal_he_jin	6.0000	vo_actor_group_general_He_Jin	1.0000	true
3k_dlc04_general_metal_huangfu_song		0	lord	0	false	3k_dlc04_general_metal_huangfu_song	0	1880	3k_main_campaign_ship_transport	1	1	320	0	0			0	heavy		false	false	0	515452784	true		vo_Empire	3k_main_hero_metal	3k_main_hero_metal	0	false	default		true		1880.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_metal_huangfu_song	6.0000	vo_actor_group_general_Huangfu_Song	1.0000	true
3k_dlc04_general_metal_zhang_jue		0	lord	0	false	3k_dlc04_general_metal_zhang_jue	0	2065	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1497254952	true		vo_Empire	3k_ytr_hero_healer	3k_ytr_hero_healer	0	false	default		true		2065.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_healer_zhang_jue	6.0000	vo_actor_group_general_Zhang_Jue	1.0000	true
3k_dlc04_general_water_diao_chan		0	lord	0	false	3k_dlc04_general_water_diao_chan	0	680	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1315003933	true		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		680.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_diao_chan	9.0000	vo_actor_group_generic_female_water_general	1.0000	true
3k_dlc04_general_water_lu_zhi		0	lord	0	false	3k_dlc04_general_water_lu_zhi	0	680	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	31325049	true		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		680.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_lu_zhi	9.0000	vo_actor_group_general_Lu_Zhi	1.0000	true
3k_dlc04_general_water_xun_yu		0	lord	0	false	3k_dlc04_general_water_xun_yu	0	680	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1165742819	true		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		680.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_xun_yu	9.0000	vo_actor_group_generic_any_male_water_general	1.0000	true
3k_dlc04_general_water_zhang_liang		0	lord	0	false	3k_dlc04_general_water_zhang_liang	0	795	3k_main_campaign_ship_transport	1	1	320	0	0			0	heavy		false	false	0	1812832707	true		vo_Empire	3k_ytr_hero_veteran	3k_ytr_hero_veteran	0	false	default		true		795.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_veteran_zhang_liang	9.0000	vo_actor_group_general_Zhang_Liang	1.0000	true
3k_dlc04_general_wood_zhang_bao		0	lord	0	false	3k_dlc04_general_wood_zhang_bao	0	2190	3k_main_campaign_ship_transport	1	1	320	0	0			0	medium		false	false	0	1242144490	true		vo_Empire	3k_ytr_hero_veteran	3k_ytr_hero_veteran	0	false	default		true		2190.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_veteran_zhang_bao	6.0000	vo_actor_group_general_Zhang_Bao	1.0000	true
3k_dlc04_hero_earth_prince_liu_chong		0	hero	1	false	3k_dlc04_hero_earth_prince_liu_chong	0	700	3k_main_campaign_ship_transport	1	1	320	0	0			0	heavy		false	false	0	1606690720	true		vo_Empire	3k_main_hero_earth	3k_main_hero_earth	0	false	default		true		585.0000	115.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_earth_liu_chong	3.0000	vo_actor_group_general_Prince_Liu_Chong	1.0000	true
3k_dlc04_hero_fire_empress_he		0	hero	1	false	3k_dlc04_hero_fire_empress_he	0	615	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1454317967	true		vo_Empire	3k_main_hero_fire	3k_main_hero_fire	0	false	default		true		615.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_fire_empress_he	3.0000	vo_actor_group_generic_female_metal_general	1.0000	true
3k_dlc04_hero_metal_he_jin		0	hero	1	false	3k_dlc04_hero_metal_he_jin	0	630	3k_main_campaign_ship_transport	1	1	320	0	0			0	medium		false	false	0	55469578	true		vo_Empire	3k_main_hero_metal	3k_main_hero_metal	0	false	default		true		630.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_metal_he_jin	6.0000	vo_actor_group_general_He_Jin	1.0000	true
3k_dlc04_hero_metal_huangfu_song		0	hero	1	false	3k_dlc04_hero_metal_huangfu_song	0	525	3k_main_campaign_ship_transport	1	1	320	0	0			0	heavy		false	false	0	1508511386	true		vo_Empire	3k_main_hero_metal	3k_main_hero_metal	0	false	default		true		525.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_metal_huangfu_song	6.0000	vo_actor_group_general_Huangfu_Song	1.0000	true
3k_dlc04_hero_metal_zhang_jue		0	hero	1	false	3k_dlc04_hero_metal_zhang_jue	0	610	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1275396230	true		vo_Empire	3k_ytr_hero_healer	3k_ytr_hero_healer	0	false	default		true		610.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_healer_zhang_jue	6.0000	vo_actor_group_general_Zhang_Jue	1.0000	true
3k_dlc04_hero_water_diao_chan		0	hero	0	false	3k_dlc04_hero_water_diao_chan	0	310	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	932911932	false		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		310.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_diao_chan	9.0000	vo_actor_group_generic_female_water_general	1.0000	true
3k_dlc04_hero_water_lu_zhi		0	hero	1	false	3k_dlc04_hero_water_lu_zhi	0	310	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	334175608	true		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		310.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_lu_zhi	9.0000	vo_actor_group_general_Lu_Zhi	1.0000	true
3k_dlc04_hero_water_xun_yu		0	hero	0	false	3k_dlc04_hero_water_xun_yu	0	310	3k_main_campaign_ship_transport	1	1	320	0	0			0	light		false	false	0	1244419087	false		vo_Empire	3k_main_hero_strategist_water	3k_main_hero_strategist_water	0	false	default		true		310.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_water_xun_yu	9.0000	vo_actor_group_generic_any_male_water_general	1.0000	true
3k_dlc04_hero_water_zhang_liang		0	hero	1	false	3k_dlc04_hero_water_zhang_liang	0	325	3k_main_campaign_ship_transport	1	1	320	0	0			0	heavy		false	false	0	1630165457	true		vo_Empire	3k_ytr_hero_veteran	3k_ytr_hero_veteran	0	false	default		true		325.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_veteran_zhang_liang	9.0000	vo_actor_group_general_Zhang_Liang	1.0000	true
3k_dlc04_hero_wood_zhang_bao		0	hero	1	false	3k_dlc04_hero_wood_zhang_bao	0	625	3k_main_campaign_ship_transport	1	1	320	0	0			0	medium		false	false	0	1557947423	true		vo_Empire	3k_ytr_hero_veteran	3k_ytr_hero_veteran	0	false	default		true		625.0000	0.0000	false	vo_Empire	0.0000	false	true	1	mh_hero_special_veteran_zhang_bao	6.0000	vo_actor_group_general_Zhang_Bao	1.0000	true
3k_dlc04_unit_earth_chen_peacekeepers		0	melee_cavalry	0	false	3k_dlc04_unit_earth_chen_peacekeepers	0	850	3k_main_campaign_ship_transport	1	1	320	0	1650			440	heavy		false	false	0	1379685087	true		vo_Empire	3k_main_unit_sword_cavalry_earth	3k_main_unit_sword_cavalry_earth	1	false	default		true		725.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/earth/mh_unit_earth_chen_peacekeepers	2.0000	vo_actor_group_generic_any_male_earth_general	0.2000	true
3k_dlc04_unit_earth_imperial_household_cavalry		0	melee_cavalry	0	false	3k_dlc04_unit_earth_imperial_household_cavalry	0	1200	3k_main_campaign_ship_transport	1	1	320	0	1950			520	heavy		false	false	0	1683450133	true		vo_Empire	3k_main_unit_sword_cavalry_earth	3k_main_unit_sword_cavalry_earth	1	false	default		true		855.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/earth/mh_unit_earth_imperial_household_cavalry	2.0000	vo_actor_group_generic_any_male_earth_general	0.2000	true
3k_dlc04_unit_earth_jaizi_raiders		0	melee_cavalry	0	false	3k_dlc04_unit_earth_jaizi_raiders	0	550	3k_main_campaign_ship_transport	1	1	320	0	900			240	heavy		false	false	0	1276239556	true		vo_Empire	3k_main_unit_sword_cavalry_earth	3k_main_unit_sword_cavalry_earth	1	false	default		true		480.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/earth/mh_unit_earth_jaizi_raiders	2.0000	vo_actor_group_generic_any_male_earth_general	0.2000	true
3k_dlc04_unit_earth_messengers_of_heaven		0	melee_cavalry	0	false	3k_dlc04_unit_earth_messengers_of_heaven	0	650	3k_main_campaign_ship_transport	1	1	320	0	1050			280	light		false	false	0	2022947947	true		vo_Empire	3k_main_unit_sword_cavalry_earth	3k_main_unit_sword_cavalry_earth	1	false	default		true		630.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/earth/mh_unit_earth_messengers_of_heaven	2.0000	vo_actor_group_generic_any_male_earth_general	0.2000	true
3k_dlc04_unit_earth_mounted_sabre_defectors		0	melee_cavalry	0	false	3k_dlc04_unit_earth_mounted_sabre_defectors	0	500	3k_main_campaign_ship_transport	1	1	320	0	825			220	light		false	false	0	1822987791	true		vo_Empire	3k_main_unit_sword_cavalry_earth	3k_main_unit_sword_cavalry_earth	0	false	default		true		545.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/earth/mh_unit_earth_mounted_sabre_defectors	2.0000	vo_actor_group_generic_any_male_earth_general	0.2000	true
3k_dlc04_unit_fire_destroyer_of_traitors		0	melee_cavalry	0	false	3k_dlc04_unit_fire_destroyer_of_traitors	0	600	3k_main_campaign_ship_transport	1	1	320	0	1350			360	heavy		false	false	0	135523740	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	1	false	default		true		655.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/mh_unit_fire_destroyer_of_traitors	2.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
3k_dlc04_unit_fire_imperial_lancer_cavalry		0	melee_cavalry	0	false	3k_dlc04_unit_fire_imperial_lancer_cavalry	0	1000	3k_main_campaign_ship_transport	1	1	320	0	1950			520	heavy		false	false	0	462456795	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	1	false	default		true		740.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/mh_unit_fire_imperial_lancer_cavalry	2.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
3k_dlc04_unit_fire_mounted_lancer_defectors		0	melee_cavalry	0	false	3k_dlc04_unit_fire_mounted_lancer_defectors	0	475	3k_main_campaign_ship_transport	1	1	320	0	900			240	light		false	false	0	335081315	true		vo_Empire	3k_main_unit_polearm_cavalry_fire	3k_main_unit_polearm_cavalry_fire	0	false	default		true		445.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/mh_unit_fire_mounted_lancer_defectors	2.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
3k_dlc04_unit_fire_righteous_vanguards		0	melee_cavalry	0	false	3k_dlc04_unit_fire_righteous_vanguards	0	750	3k_main_campaign_ship_transport	1	1	320	0	1350			360	heavy		false	false	0	2071145873	true		vo_Empire	3k_main_unit_spear_cavalry_fire	3k_main_unit_spear_cavalry_fire	1	false	default		true		740.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/mh_unit_fire_righteous_vanguards	2.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
3k_dlc04_unit_fire_tyrant_slayers		0	melee_cavalry	0	false	3k_dlc04_unit_fire_tyrant_slayers	0	600	3k_main_campaign_ship_transport	1	1	320	0	1200			320	medium		false	false	0	1453119933	true		vo_Empire	3k_main_unit_polearm_cavalry_fire	3k_main_unit_polearm_cavalry_fire	1	false	default		true		580.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/fire/mh_unit_fire_tyrant_slayers	2.0000	vo_actor_group_generic_any_male_fire_general	0.2000	true
3k_dlc04_unit_metal_bringers_of_peace		0	melee_infantry	0	false	3k_dlc04_unit_metal_bringers_of_peace	0	525	3k_main_campaign_ship_transport	1	1	320	0	400			105	medium		false	false	0	809944579	true		vo_Empire	3k_main_unit_axe_infantry_metal	3k_main_unit_axe_infantry_metal	1	false	default		true		375.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_bringers_of_peace	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_chosen_of_the_eight_immortals		0	melee_infantry	0	false	3k_dlc04_unit_metal_chosen_of_the_eight_immortals	0	550	3k_main_campaign_ship_transport	1	1	320	0	450			120	medium		false	false	0	570930661	true		vo_Empire	3k_main_unit_polearm_infantry_metal	3k_main_unit_polearm_infantry_metal	1	false	default		true		350.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_chosen_of_the_eight_immortals	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_exemplars_of_the_tao		0	melee_infantry	0	false	3k_dlc04_unit_metal_exemplars_of_the_tao	0	750	3k_main_campaign_ship_transport	1	1	320	0	850			225	medium		false	false	0	1350375950	true		vo_Empire	3k_main_unit_axe_infantry_metal	3k_main_unit_axe_infantry_metal	1	false	default		true		680.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_exemplars_of_the_tao	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_huanglao_s_paragons		0	melee_infantry	0	false	3k_dlc04_unit_metal_huanglao_s_paragons	0	450	3k_main_campaign_ship_transport	1	1	320	0	300			80	medium		false	false	0	1033277273	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	1	false	default		true		375.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_huanglaos_paragons	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_imperial_guard_captain		0	melee_infantry	0	false	3k_dlc04_unit_metal_imperial_guard_captain	0	1250	3k_main_campaign_ship_transport	1	1	320	0	1580			380	heavy		false	false	0	1258103158	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	1	false	default		true		485.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_imperial_guard_captain	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_imperial_sword_guard		0	melee_infantry	0	false	3k_dlc04_unit_metal_imperial_sword_guard	0	1250	3k_main_campaign_ship_transport	1	1	320	0	1200			320	heavy		false	false	0	1501913076	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	1	false	default		true		485.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_imperial_sword_guard	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_peasant_volunteers		0	melee_infantry	0	false	3k_dlc04_unit_metal_peasant_volunteers	0	400	3k_main_campaign_ship_transport	1	1	320	0	320			85	light		false	false	0	1049234085	true		vo_Empire	3k_main_unit_glaive_infantry_metal	3k_main_unit_glaive_infantry_metal	0	false	default		true		340.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_peasant_volunteers	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_qiang_warriors		0	melee_infantry	0	false	3k_dlc04_unit_metal_qiang_warriors	0	500	3k_main_campaign_ship_transport	1	1	320	0	600			160	medium		false	false	0	1878535502	true		vo_Empire	3k_main_unit_axe_infantry_metal	3k_main_unit_axe_infantry_metal	0	false	default		true		500.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_qiang_warriors	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_redeemed_outlaws		0	melee_infantry	0	false	3k_dlc04_unit_metal_redeemed_outlaws	0	575	3k_main_campaign_ship_transport	1	1	320	0	550			145	light		false	false	0	1682424550	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	0	false	default		true		485.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_redeemed_outlaws	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_metal_sabre_defectors		0	melee_infantry	0	false	3k_dlc04_unit_metal_sabre_defectors	0	525	3k_main_campaign_ship_transport	1	1	320	0	500			135	light		false	false	0	2054521952	true		vo_Empire	3k_main_unit_sword_infantry_metal	3k_main_unit_sword_infantry_metal	0	false	default		true		485.0000	0.0000	false	vo_Empire	0.1000	false	true	8	ui/units/metal/mh_unit_metal_sabre_defectors	4.0000	vo_actor_group_generic_any_male_metal_general	0.2000	true
3k_dlc04_unit_water_archer_defectors		0	missile_infantry	0	false	3k_dlc04_unit_water_archer_defectors	0	400	3k_main_campaign_ship_transport	1	1	320	0	360			95	light		false	false	0	1339845695	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		127.0000	228.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_archer_defectors	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_archer_gang		0	missile_infantry	0	false	3k_dlc04_unit_water_archer_gang	0	425	3k_main_campaign_ship_transport	1	1	320	0	390			105	light		false	false	0	1422679491	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		136.0000	239.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_archer_gang	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_chen_royal_guard		0	missile_infantry	0	false	3k_dlc04_unit_water_chen_royal_guard	0	900	3k_main_campaign_ship_transport	1	1	320	0	1200			320	heavy		false	false	0	346644370	true		vo_Empire	3k_main_unit_crossbow_infantry_water	3k_main_unit_crossbow_infantry_water	1	false	default		true		353.0000	337.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_chen_royal_guard	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_imperial_palace_cavalry		0	missile_cavalry	0	false	3k_dlc04_unit_water_imperial_palace_cavalry	0	1100	3k_main_campaign_ship_transport	1	1	320	0	1440			285	heavy		false	false	0	1893635050	true		vo_Empire	3k_main_unit_crossbow_cavalry_water	3k_main_unit_crossbow_infantry_water	1	false	default		true		563.0000	177.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_imperial_palace_cavalry	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_imperial_palace_crossbowmen		0	missile_infantry	0	false	3k_dlc04_unit_water_imperial_palace_crossbowmen	0	1200	3k_main_campaign_ship_transport	1	1	320	0	1440			385	heavy		false	false	0	752863907	true		vo_Empire	3k_main_unit_crossbow_infantry_water	3k_main_unit_crossbow_infantry_water	1	false	default		true		468.0000	362.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_imperial_palace_crossbowmen	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_multiple_bolt_crossbow		0	warmachine	0	false	3k_dlc04_unit_water_multiple_bolt_crossbow	0	1060	3k_main_campaign_ship_transport	1	1	80	0	1200			320	light		false	false	0	1699062912	true		vo_Empire	3k_dlc04_unit_machine_crossbow_water	3k_main_unit_artillery_water	0	false	default		true		228.0000	832.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_engine_crossbow	12.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_multiple_bolt_crossbow_bastion		0	warmachine	0	false	3k_dlc04_unit_water_multiple_bolt_crossbow_bastion	0	35	3k_main_campaign_ship_transport	1	1	80	0	35			10	light		false	false	0	1293065636	true		vo_Empire	3k_dlc04_unit_machine_crossbow_water	3k_main_unit_artillery_water	0	false	default		true		3.0000	32.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_engine_crossbow	12.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_poachers		0	missile_infantry	0	false	3k_dlc04_unit_water_poachers	0	350	3k_main_campaign_ship_transport	1	1	320	0	390			105	light		false	false	0	1553846432	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		188.0000	202.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_poachers	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
3k_dlc04_unit_water_qiang_archers		0	missile_infantry	0	false	3k_dlc04_unit_water_qiang_archers	0	450	3k_main_campaign_ship_transport	1	1	320	0	540			145	light		false	false	0	1319740774	true		vo_Empire	3k_main_unit_ranged_infantry_water	3k_main_unit_ranged_infantry_water	0	false	default		true		207.0000	263.0000	false	vo_Empire	0.1000	false	true	8	ui/units/water/mh_unit_water_qiang_archers	6.0000	vo_actor_group_generic_any_male_water_general	0.2000	true
