auto_id	initial_data_stage	active_ceo	starting_points_delta
114989154	3k_main_ceo_initial_data_character_historical_xianyu_yin_ancillaries	3k_main_ancilliary_armour_xianyu_yin_armour_unique	0
1152614796	3k_main_ceo_initial_data_character_historical_li_xiu_ancillaries	3k_ironic_ancilliary_armour_li_xiu_armour_unique	0
1153530764	ep_ceo_initial_data_stage_character_historical_sun_xiu_ancillaries	ep_ancillary_armour_strategist_light_armour_water_extraordinary	0
116249845	3k_main_ceo_initial_data_character_historical_fu_gan_ancillaries	3k_ironic_ancilliary_armour_fu_gan_armour_unique	0
1162987671	3k_main_ceo_initial_data_character_historical_liang_mao_ancillaries	3k_main_ancilliary_armour_liang_mao_armour_unique	0
1166802301	3k_main_ceo_initial_data_character_historical_yuan_xi_ancillaries	3k_main_ancilliary_armour_yuan_xi_armour_unique	0
1172234187	3k_main_ceo_initial_data_character_historical_Fulohan_ancillaries	3k_main_ancilliary_armour_Fulohan_armour_unique	0
1172707420	3k_main_ceo_initial_data_character_historical_yue_jin_ancillaries	3k_main_ancillary_armour_yue_jins_armour_unique	0
1173019045	3k_main_ceo_initial_data_character_historical_li_su_ancillaries	3k_main_ancilliary_armour_li_su_armour_unique	0
1174593857	3k_main_ceo_initial_data_character_historical_yan_rou_ancillaries	3k_main_ancilliary_armour_yan_rou_armour_unique	0
117857	3k_main_ceo_initial_data_character_historical_qu_chuntao_ancillaries	3k_main_ancilliary_armour_qu_chuntao_armour_unique	0
1179026018	3k_main_ceo_initial_data_character_historical_nie_tingping_ancillaries	3k_main_ancilliary_armour_nie_tingping_armour_unique	0
117984484	3k_main_ceo_initial_data_character_historical_cao_jie_ancillaries	3k_main_ancilliary_armour_cao_jie_armour_unique	0
1182697857	3k_main_ceo_initial_data_character_historical_xiahou_dun_ancillaries	3k_main_ancillary_armour_xiahou_duns_armour_unique	0
118277	3k_main_ceo_initial_data_character_historical_dang_lianhua_ancillaries	3k_main_ancilliary_armour_dang_lianhua_armour_unique	0
1188347974	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_dongtuna	3k_dlc06_ancillary_armour_nanman_dongtuna_unique	0
1189836647	3k_main_ceo_initial_data_character_historical_zhu_jun_ancillaries	3k_main_ancilliary_armour_zhu_jun_armour_unique	0
1193764427	3k_main_ceo_initial_data_character_historical_leipan_ancillaries	3k_main_ancilliary_armour_leipan_armour_unique	0
1199350246	3k_main_ceo_initial_data_character_historical_mike_ancillaries	3k_main_ancilliary_armour_mike_armour_unique	0
1201870410	3k_main_ceo_initial_data_character_historical_huang_quan_ancillaries	3k_ironic_ancilliary_armour_huang_quan_armour_unique	0
1204638790	3k_main_ceo_initial_data_character_historical_sui_gu_ancillaries	3k_main_ancilliary_armour_sui_gu_armour_unique	0
12058612	3k_main_ceo_initial_data_character_historical_liu_he_pirate_unique_ancillaries	3k_main_ancilliary_armour_liu_he_pirate_unique_armour_unique	0
1208103377	3k_main_ceo_initial_data_character_historical_zhao_bo_ytr_ancillaries	3k_main_ancilliary_armour_zhao_bo_ytr_armour_unique	0
1210987482	3k_main_ceo_initial_data_character_historical_sun_shao_ancillaries	3k_main_ancilliary_armour_sun_shao_armour_unique	0
12115139	3k_main_ceo_initial_data_character_historical_ni_xiaode_unique_ancillaries	3k_main_ancilliary_armour_ni_xiaode_unique_armour_unique	0
1218778055	3k_main_ceo_initial_data_character_historical_chen_heng_ancillaries	3k_main_ancilliary_armour_chen_heng_armour_unique	0
1219020435	3k_mtu_ceo_initial_data_character_historical_dong_min_ancillaries	3k_mtu_ancillary_armour_dong_mins_armour_unique	0
1225151734	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_xi_ni	3k_dlc06_ancillary_armour_nanman_xi_ni_unique	0
1228831713	3k_main_ceo_initial_data_character_historical_liu_qi_ancillaries	3k_main_ancilliary_armour_liu_qi_armour_unique	0
1232799166	3k_main_ceo_initial_data_character_historical_lady_liu_mengan_ancillaries	3k_ironic_ancilliary_armour_lady_liu_mengan_armour_unique	0
1236790327	3k_dlc05_ceo_initial_data_stage_character_historical_cao_xing_ancillaries	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common	0
1240669796	ep_ceo_initial_data_stage_character_historical_shi_chao_ancillaries	3k_main_ancillary_armour_medium_armour_earth_and_metal_common	0
1245670216	3k_main_ceo_initial_data_character_historical_xun_yu_ancillaries	3k_dlc04_ancillary_armour_xun_yus_armour_unique	0
125035889	3k_main_ceo_initial_data_character_historical_zhou_xin_ancillaries	3k_main_ancilliary_armour_zhou_xin_armour_unique	0
1256886213	3k_main_ceo_initial_data_character_historical_ying_shao_ancillaries	3k_main_ancilliary_armour_ying_shao_armour_unique	0
125775	3k_main_ceo_initial_data_character_historical_bian_rang_ironic_ancillaries	3k_main_ancilliary_armour_bian_rang_ironic_armour_unique	0
1259781428	3k_main_ceo_initial_data_character_historical_dian_wei_ancillaries	3k_main_ancillary_armour_dian_weis_armour_unique	0
1263363278	3k_main_ceo_initial_data_character_historical_gao_shun_ancillaries	3k_dlc05_ancilliary_armour_gao_shun_armour_unique	0
1265022369	3k_mtu_ceo_initial_data_character_historical_lu_jun_ancillaries	3k_mtu_ancillary_armour_lu_juns_armour_unique	0
1266620415	ep_ceo_initial_data_stage_character_historical_sima_ju_ancillaries	3k_main_ancillary_armour_medium_armour_earth_and_metal_common	0
1266624575	3k_main_ceo_initial_data_character_historical_cao_zhang_ancillaries	3k_main_ancilliary_armour_cao_zhang_armour_unique	0
12686828	3k_main_ceo_initial_data_character_historical_cheng_pu_ancillaries	3k_main_ancillary_armour_light_armour_earth_metal_and_water_refined	0
1270423009	3k_mtu_ceo_initial_data_character_historical_shen_pei_ancillaries	3k_mtu_ancillary_armour_shen_peis_armour_unique	0
1273143354	3k_main_ceo_initial_data_character_historical_huanglong_ancillaries	3k_main_ancilliary_armour_huanglong_armour_unique	0
1279286231	3k_main_ceo_initial_data_character_historical_Sima_Shi_ancillaries	3k_main_ancilliary_armour_Sima_Shi_armour_unique	0
1279774943	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_meng_jie	3k_dlc06_ancillary_armour_nanman_meng_jie_unique	0
1280530769	3k_main_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_main_ancillary_armour_medium_armour_earth_and_metal_common	0
1280586968	3k_main_ceo_initial_data_character_historical_ma_chao_ancillaries	3k_main_ancillary_armour_ma_chaos_armour_unique	0
1280783729	3k_dlc04_ceo_initial_data_character_historical_non_deployable_emperor_shao_ancillaries	3k_main_ancillary_armour_medium_armour_wood_and_fire_common	0
1282536709	3k_main_ceo_initial_data_character_historical_zhou_tai_ancillaries	3k_dlc05_ancilliary_armour_zhou_tai_armour_unique	0
1283930693	ep_ceo_initial_data_character_generic_earth_ancillaries_02	ep_ancillary_armour_medium_armour_earth_extraordinary	0
128617419	3k_main_ceo_initial_data_character_historical_Xiahou_Ba_ancillaries	3k_main_ancilliary_armour_Xiahou_Ba_armour_unique	0
1290677951	3k_main_ceo_initial_data_character_historical_Song_Xian_ancillaries	3k_main_ancilliary_armour_Song_Xian_armour_unique	0
1291402562	3k_main_ceo_initial_data_character_historical_yang_bo_ancillaries	3k_ironic_ancilliary_armour_yang_bo_armour_unique	0
1292407080	3k_main_ceo_initial_data_character_historical_zhao_e_ancillaries	3k_main_ancilliary_armour_zhao_e_armour_unique	0
1293611964	3k_main_ceo_initial_data_character_historical_yalu_ancillaries	3k_main_ancilliary_armour_yalu_armour_unique	0
1295768910	3k_main_ceo_initial_data_character_historical_cao_chun_ancillaries	3k_main_ancillary_armour_cao_chuns_armour_unique	0
1295852	3k_main_ceo_initial_data_character_historical_wang_fu_unique_ancillaries	3k_main_ancilliary_armour_wang_fu_unique_armour_unique	0
1301799204	3k_main_ceo_initial_data_character_historical_lu_kang_ancillaries	3k_main_ancilliary_armour_lu_kang_armour_unique	0
1305248111	3k_main_ceo_initial_data_character_historical_Li_Yan_ancillaries	3k_main_ancilliary_armour_Li_Yan_armour_unique	0
1305272951	3k_main_ceo_initial_data_character_generic_earth_ancillaries_01	3k_main_ancillary_armour_medium_armour_earth_and_metal_common	0
1310612917	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_dailaidongzhu	3k_dlc06_ancillary_armour_nanman_dailaidongzhu_unique	0
1313335881	3k_main_ceo_initial_data_character_historical_wang_yu_ancillaries	3k_main_ancilliary_armour_wang_yu_armour_unique	0
13159896	3k_main_ceo_initial_data_character_historical_shi_fen_unique_ancillaries	3k_main_ancilliary_armour_shi_fen_unique_armour_unique	0
1320358892	3k_main_ceo_initial_data_character_historical_ling_tong_ancillaries	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common	0
132098147	3k_main_ceo_initial_data_character_historical_zhao_ang_ancillaries	3k_main_ancilliary_armour_zhao_ang_armour_unique	0
1324372984	3k_main_ceo_initial_data_character_historical_wei_kang_ancillaries	3k_main_ancilliary_armour_wei_kang_armour_unique	0
1329085375	3k_main_ceo_initial_data_character_historical_yuan_shao_ancillaries	3k_main_ancillary_armour_yuan_shaos_armour_unique	0
13306071	3k_main_ceo_initial_data_character_historical_zhu_fu_unique_ancillaries	3k_main_ancilliary_armour_zhu_fu_unique_armour_unique	0
1334964057	3k_main_ceo_initial_data_character_historical_Jia_Kui_ancillaries	3k_main_ancilliary_armour_Jia_Kui_armour_unique	0
133551014	3k_main_ceo_initial_data_character_historical_liu_dan_ancillaries	3k_ironic_ancilliary_armour_liu_dan_armour_unique	0
1341298806	3k_main_ceo_initial_data_character_historical_kuai_liang_ancillaries	3k_main_ancilliary_armour_kuai_liang_armour_unique	0
1355959119	3k_main_ceo_initial_data_character_historical_lady_lu_yang_ancillaries	3k_main_ancilliary_armour_lady_lu_yang_armour_unique	0
135722120	3k_main_ceo_initial_data_character_historical_lu_su_ancillaries	3k_main_ancilliary_armour_lu_su_armour_unique	0
1357801167	3k_main_ceo_initial_data_character_historical_yang_hong_ancillaries	3k_main_ancilliary_armour_yang_hong_armour_unique	0
1359024417	3k_dlc04_ceo_initial_data_character_historical_luo_jun_ancillaries	3k_main_ancillary_armour_medium_armour_wood_and_fire_common	0
1360214816	3k_main_ceo_initial_data_character_historical_gogukcheon_ancillaries	3k_main_ancilliary_armour_gogukcheon_armour_unique	0
1361297242	3k_main_ceo_initial_data_character_historical_zhang_hu_ancillaries	3k_main_ancilliary_armour_zhang_hu_armour_unique	0
1362374786	3k_main_ceo_initial_data_character_historical_xin_pi_ancillaries	3k_main_ancilliary_armour_xin_pi_armour_unique	0
1368008395	3k_main_ceo_initial_data_character_historical_yang_song_ancillaries	3k_ironic_ancilliary_armour_yang_song_armour_unique	0
1368108862	3k_main_ceo_initial_data_character_historical_su_ze_ancillaries	3k_main_ancilliary_armour_su_ze_armour_unique	0
1371007309	3k_mtu_ceo_initial_data_character_historical_lady_bian_huilan_ancillaries	3k_mtu_ancillary_armour_lady_bian_huilans_armour_unique	0
1371057191	3k_main_ceo_initial_data_character_historical_wang_lang_ancillaries	3k_dlc05_ancilliary_armour_wang_lang_armour_unique	0
137794655	3k_main_ceo_initial_data_character_historical_pang_tong_ancillaries	3k_cp01_ancillary_armour_pang_tongs_armour_unique	0
1380370702	3k_main_ceo_initial_data_character_historical_cheng_pu_ancillaries	3k_dlc05_ancilliary_armour_cheng_pu_armour_unique	0
138364557	3k_main_ceo_initial_data_character_historical_tong_yurui_ancillaries	3k_main_ancilliary_armour_tong_yurui_armour_unique	0
1384142954	3k_main_ceo_initial_data_character_historical_deng_sheng_ancillaries	3k_main_ancilliary_armour_deng_sheng_armour_unique	0
1384753213	3k_main_ceo_initial_data_character_historical_cai_xun_ancillaries	3k_main_ancilliary_armour_cai_xun_armour_unique	0
138748959	3k_main_ceo_initial_data_character_historical_Deng_Ai_ancillaries	3k_main_ancilliary_armour_Deng_Ai_armour_unique	0
138986	3k_main_ceo_initial_data_character_historical_kang_qinmeng_ironic_ancillaries	3k_main_ancilliary_armour_kang_qinmeng_ironic_armour_unique	0
1390161727	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_ahuinan	3k_dlc06_ancillary_armour_nanman_ahuinan_unique	0
1390854561	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_metal	3k_dlc06_ancillary_armour_nanman_medium_common	0
1394728317	3k_main_ceo_initial_data_character_historical_yue_jiu_ancillaries	3k_main_ancilliary_armour_yue_jiu_armour_unique	0
1396354619	3k_main_ceo_initial_data_character_historical_huo_jun_ancillaries	3k_main_ancilliary_armour_huo_jun_armour_unique	0
1399933302	3k_main_ceo_initial_data_character_historical_cao_song_ancillaries	3k_main_ancilliary_armour_cao_song_armour_unique	0
1401268757	3k_main_ceo_initial_data_character_historical_cao_zhi_ancillaries	3k_main_ancilliary_armour_cao_zhi_armour_unique	0
1401603939	3k_dlc04_ceo_initial_data_character_historical_non_deployable_gao_wang_ancillaries	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	0
140189263	3k_main_ceo_initial_data_character_historical_ma_midi_ancillaries	3k_main_ancilliary_armour_ma_midi_armour_unique	0
1403020056	3k_mtu_ceo_initial_data_character_historical_lady_trieu_ancillaries	3k_mtu_ancillary_armour_lady_trieus_armour_unique	0
1408371628	3k_main_ceo_initial_data_character_historical_xia_zhao_ancillaries	3k_main_ancilliary_armour_xia_zhao_armour_unique	0
1414641996	3k_main_ceo_initial_data_character_historical_zhang_wei_ancillaries	3k_ironic_ancilliary_armour_zhang_wei_armour_unique	0
141782	3k_main_ceo_initial_data_character_historical_kang_qinmeng_ironic_ancillaries	3k_main_ancilliary_armour_kang_qinmeng_ironic_armour_unique	0
1418958508	3k_main_ceo_initial_data_character_historical_cai_zhong_ancillaries	3k_main_ancilliary_armour_cai_zhong_armour_unique	0
1424702931	3k_dlc04_ceo_initial_data_character_historical_non_deployable_emperor_ling_ancillaries	3k_dlc04_ancillary_armour_emperor_ling_armour_unique	0
142482267	3k_main_ceo_initial_data_character_historical_lady_ze_deng_ancillaries	3k_main_ancilliary_armour_lady_ze_deng_armour_unique	0
142773	3k_main_ceo_initial_data_character_historical_sima_hui_ironic_water_ancillaries	3k_main_ancilliary_armour_sima_hui_ironic_water_armour_unique	0
1427777126	3k_dlc04_ceo_initial_data_character_historical_non_deployable_song_dian_ancillaries	3k_dlc04_ancillary_armour_non_deployable_armour_red_common	0
1428408408	3k_main_ceo_initial_data_character_historical_lady_sun_ancillaries	3k_main_ancillary_armour_lady_suns_armour_unique	0
1429834747	3k_main_ceo_initial_data_character_historical_lu_jun_ancillaries	3k_main_ancilliary_armour_lu_jun_armour_unique	0
1435723867	3k_dlc05_ceo_initial_data_character_historical_zhang_fang_ancillaries	3k_main_ancillary_armour_medium_armour_earth_and_metal_common	0
143729154	3k_main_ceo_initial_data_character_historical_zhang_jin_ancillaries	3k_main_ancilliary_armour_zhang_jin_armour_unique	0
1440201178	3k_main_ceo_initial_data_character_historical_cai_he_ancillaries	3k_main_ancilliary_armour_cai_he_armour_unique	0
1440901615	3k_main_ceo_initial_data_character_historical_tao_qian_ancillaries	3k_main_ancillary_armour_tao_qians_armour_unique	0
1443196	3k_main_ceo_initial_data_character_historical_dong_zhao_unique_ancillaries	3k_main_ancilliary_armour_dong_zhao_unique_armour_unique	0
14433327	3k_main_ceo_initial_data_character_historical_xue_zong_unique_ironic_ancillaries	3k_main_ancilliary_armour_xue_zong_unique_ironic_armour_unique	0
1444245364	3k_main_ceo_initial_data_character_historical_xiao_qiao_ancillaries	3k_dlc05_ancilliary_armour_xiao_qiao_armour_unique	0
1447084239	3k_main_ceo_initial_data_character_historical_dong_li_ancillaries	3k_main_ancilliary_armour_dong_li_armour_unique	0
1448161856	3k_main_ceo_initial_data_character_historical_guo_tu_ancillaries	3k_main_ancilliary_armour_guo_tu_armour_unique	0
14483543	3k_main_ceo_initial_data_character_historical_lai_xun_unique_ancillaries	3k_main_ancilliary_armour_lai_xun_unique_armour_unique	0
14524437	3k_main_ceo_initial_data_character_historical_xue_zong_unique_ironic_ancillaries	3k_main_ancilliary_armour_xue_zong_unique_ironic_armour_unique	0
1454282269	3k_main_ceo_initial_data_character_historical_chen_lan_ancillaries	3k_main_ancilliary_armour_chen_lan_armour_unique	0
1457829362	3k_main_ceo_initial_data_character_historical_Cao_Xing_ancillaries	3k_main_ancilliary_armour_Cao_Xing_armour_unique	0
1470427221	3k_main_ceo_initial_data_character_zi_luan_ancillaries_01	3k_main_ancillary_armour_medium_armour_earth_unique	0
1475849105	3k_main_ceo_initial_data_character_historical_tian_chou_ancillaries	3k_main_ancilliary_armour_tian_chou_armour_unique	0
1485101708	3k_mtu_ceo_initial_data_character_historical_lady_zhang_jinglan_ancillaries	3k_mtu_ancillary_armour_lady_zhang_jinglan_armour_unique	0
1486392975	3k_main_ceo_initial_data_character_historical_yuan_shang_ancillaries	3k_dlc07_ancillary_armour_yuan_shang_armour_unique	0
1486659735	3k_main_ceo_initial_data_character_historical_li_tong_ancillaries	3k_main_ancilliary_armour_li_tong_armour_unique	0
1492680947	3k_main_ceo_initial_data_character_historical_lu_zheng_ancillaries	3k_main_ancillary_armour_strategist_light_armour_water_common	0
1499915620	3k_main_ceo_initial_data_character_historical_Li_Dian_ancillaries	3k_main_ancilliary_armour_Li_Dian_armour_unique	0
1501929819	3k_dlc05_ceo_initial_data_character_historical_lady_mi_ancillaries	3k_dlc05_ancilliary_armour_lady_mi_armour_unique	0
1502600298	ep_ceo_initial_data_character_generic_water_ancillaries_01	ep_ancillary_armour_strategist_light_armour_water_extraordinary	0
1504737501	3k_main_ceo_initial_data_character_historical_zhang_ji_dong_ancillaries	3k_main_ancilliary_armour_zhang_ji_dong_armour_unique	0
1505325554	3k_main_ceo_initial_data_character_historical_tian_feng_ancillaries	3k_main_ancilliary_armour_tian_feng_armour_unique	0
1513188230	3k_main_ceo_initial_data_character_historical_cai_zan_ancillaries	3k_main_ancilliary_armour_cai_zan_armour_unique	0
1513793748	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_shamoke	3k_dlc06_ancillary_armour_nanman_king_shamoke_unique	0
1514030659	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_lady_zhurong	3k_dlc06_ancillary_armour_nanman_lady_zhurong_unique	0
1514246367	3k_dlc06_initial_data_stage_character_ancillaries_generic_nanman_fire	3k_dlc06_ancillary_armour_nanman_medium_common	0
1516133669	3k_main_ceo_initial_data_character_generic_metal_ancillaries_01	3k_main_ancillary_armour_light_armour_earth_metal_and_water_common	0
151835	3k_main_ceo_initial_data_character_historical_sun_shao_sun_ancillaries	3k_main_ancilliary_armour_sun_shao_sun_armour_unique	0
152265377	3k_mtu_ceo_initial_data_character_historical_lady_dong_bai_ancillaries	3k_mtu_ancillary_armour_lady_dong_bais_armour_unique	0
1523522709	3k_main_ceo_initial_data_character_historical_pang_xi_ancillaries	3k_ironic_ancilliary_armour_pang_xi_armour_unique	0
1525600875	3k_main_ceo_initial_data_character_historical_yang_qianwan_ancillaries	3k_main_ancilliary_armour_yang_qianwan_armour_unique	0
1526795078	3k_main_ceo_initial_data_character_historical_wang_dang_ancillaries	3k_main_ancilliary_armour_wang_dang_armour_unique	0
1529722161	ep_ceo_initial_data_stage_character_historical_cao_huan_ancillaries	ep_ancillary_armour_medium_armour_earth_unique	0
1535239679	3k_main_ceo_initial_data_character_historical_bao_xun_ancillaries	3k_main_ancilliary_armour_bao_xun_armour_unique	0
1536339960	3k_main_ceo_initial_data_character_historical_Kuitou_ancillaries	3k_main_ancilliary_armour_Kuitou_armour_unique	0
1539609633	3k_main_ceo_initial_data_character_historical_zhang_yan_ancillaries	3k_main_ancillary_armour_zhang_yans_armour_unique	0
1539745914	3k_main_ceo_initial_data_character_historical_ren_qi_ancillaries	3k_ironic_ancilliary_armour_ren_qi_armour_unique	0
1540814083	3k_main_ceo_initial_data_character_historical_Guan_Xing_ancillaries	3k_main_ancilliary_armour_Guan_Xing_armour_unique	0
1547515660	3k_main_ceo_initial_data_character_historical_zhang_fu_ancillaries	3k_ironic_ancilliary_armour_zhang_fu_armour_unique	0
1548512932	3k_main_ceo_initial_data_character_historical_li_xian_ancillaries	3k_main_ancilliary_armour_li_xian_armour_unique	0
1554184211	ep_ceo_initial_data_character_generic_fire_ancillaries_02	3k_main_ancillary_armour_heavy_armour_wood_and_fire_common	0
1558279258	3k_main_ceo_initial_data_character_historical_ma_teng_ancillaries	3k_main_ancillary_armour_ma_tengs_armour_unique	0
