auto_id	initial_data_stage	active_ceo	starting_points_delta
1020536264	3k_main_ceo_initial_data_character_historical_gao_pei_unique_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1021010583	3k_main_ceo_initial_data_character_historical_zuozi_zhulan_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1021034074	3k_main_ceo_initial_data_character_historical_Cao_Xing_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1021572394	3k_main_ceo_initial_data_character_historical_wu_ban_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
102371771	3k_main_ceo_initial_data_character_historical_zang_ba_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1024133880	3k_main_ceo_initial_data_character_historical_lady_liu_zhang_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1024512690	3k_main_ceo_initial_data_character_historical_Hou_Cheng_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1024644129	3k_main_ceo_initial_data_character_historical_QIianman_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1025221940	3k_mtu_ceo_initial_data_character_historical_guan_xing_anicillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1026263015	3k_main_ceo_initial_data_character_historical_chen_heng_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1026753991	3k_main_ceo_initial_data_character_historical_guan_hai_ytr_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
102722396	3k_main_ceo_initial_data_character_historical_han_anyue_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
102728103	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_jinhuansanjie	3k_dlc06_ancillary_weapon_axe_stone_common	0
1027585664	3k_main_ceo_initial_data_character_historical_yu_jin_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1028038848	3k_mtu_ceo_initial_data_character_historical_lady_dong_li_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
102815835	3k_main_ceo_initial_data_character_historical_Wei_Xu_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1028561815	3k_main_ceo_initial_data_character_historical_xue_li_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1029031697	3k_main_ceo_initial_data_character_historical_taishi_ci_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1029614997	3k_main_ceo_initial_data_character_historical_cao_hong_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1030747224	3k_main_ceo_initial_data_character_historical_ma_xiu_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1031701711	3k_main_ceo_initial_data_character_historical_guan_hai_ytr_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1031728510	3k_main_ceo_initial_data_character_historical_zhao_e_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1032128242	3k_main_ceo_initial_data_character_historical_liu_xun_ancillaries	3k_main_ancillary_weapon_halberd_common	0
103259927	3k_main_ceo_initial_data_character_historical_su_ze_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1032654632	3k_main_ceo_initial_data_character_historical_chen_su_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1034213861	3k_ytr_ceo_initial_data_character_generic_wood_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1035160642	3k_main_ceo_initial_data_character_historical_xin_pi_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1035508629	3k_main_ceo_initial_data_character_historical_gongsun_kang_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
103554940	3k_main_ceo_initial_data_character_historical_Zhong_Hui_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1035689561	3k_main_ceo_initial_data_character_historical_Guan_Suo_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1035768609	3k_main_ceo_initial_data_character_historical_yuan_shao_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
103606116	3k_main_ceo_initial_data_character_historical_dong_li_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1039011663	3k_main_ceo_initial_data_character_historical_lady_liu_huimin_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1041232395	3k_dlc04_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1041327397	3k_main_ceo_initial_data_character_generic_metal_ancillaries_01	3k_main_ancillary_weapon_single_edged_sword_common	0
1042317475	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_ahuinan	3k_dlc06_ancillary_weapon_axe_stone_common	0
1042673177	3k_main_ceo_initial_data_character_historical_Zhang_Chunhua_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1045316300	3k_main_ceo_initial_data_character_historical_bao_xun_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1045525695	3k_main_ceo_initial_data_character_generic_water_ancillaries_01	3k_main_ancillary_weapon_single_edged_sword_common	0
1047217549	3k_mtu_ceo_initial_data_character_historical_lady_zhang_xingcai_anicillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1048614626	3k_mtu_ceo_initial_data_character_historical_liu_shan_anicillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1049475375	3k_main_ceo_initial_data_character_generic_water_ancillaries_02	3k_main_ancillary_weapon_double_edged_sword_common	0
1050102502	3k_main_ceo_initial_data_character_historical_xianyu_fu_ancillaries	3k_main_ancillary_weapon_halberd_common	0
105024514	3k_main_ceo_initial_data_character_historical_liu_zhang_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1051083774	3k_mtu_ceo_initial_data_character_historical_gao_shun_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1052063668	3k_dlc04_ceo_initial_data_character_historical_zhang_jue_ancillaries	3k_ytr_ancillary_weapon_staff_common	0
1052091537	3k_main_ceo_initial_data_character_historical_cao_ang_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
105240291	3k_main_ceo_initial_data_character_historical_ren_qi_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1052419346	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_dongtuna	3k_dlc06_ancillary_weapon_machete_common	0
1053627845	3k_main_ceo_initial_data_character_historical_guan_yu_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1053854499	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_meng_you	3k_dlc06_ancillary_weapon_axe_stone_common	0
1054896651	3k_main_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1055010978	3k_main_ceo_initial_data_character_historical_Sima_Zhao_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1055621283	3k_ytr_ceo_initial_data_character_historical_zhang_kai_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
10556687	3k_main_ceo_initial_data_character_historical_xiang_chong_unique_ironic_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
105684	3k_main_ceo_initial_data_character_historical_zu_lang_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1058242198	3k_dlc05_ceo_initial_data_character_historical_li_jue_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1058926713	3k_main_ceo_initial_data_character_historical_hu_mao_ancillaries	3k_ytr_ancillary_weapon_dual_maces_common	0
10597021	3k_main_ceo_initial_data_character_historical_shi_xin_unique_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1061395072	3k_main_ceo_initial_data_character_historical_lady_wu_xian_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1061668817	ep_ceo_initial_data_stage_character_historical_sun_xiu_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1062184572	3k_main_ceo_initial_data_character_historical_wang_yu_ancillaries	3k_ytr_ancillary_weapon_dual_maces_common	0
1062324727	3k_main_ceo_initial_data_character_historical_lady_liu_huimin_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1063524999	3k_dlc04_ceo_initial_data_character_historical_non_deployable_han_kui_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1064082733	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_ahuinan	3k_dlc06_ancillary_weapon_machete_common	0
1065576186	3k_main_ceo_initial_data_character_historical_zhang_heng_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1065580131	3k_main_ceo_initial_data_character_historical_chen_yu_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1065733748	3k_main_ceo_initial_data_character_historical_sheng_xian_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1067192654	3k_main_ceo_initial_data_character_historical_yang_qiu_ancillaries	3k_main_ancillary_weapon_halberd_refined	0
1067908437	3k_main_ceo_initial_data_character_historical_cai_zan_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1072840403	3k_main_ceo_initial_data_character_historical_cao_ren_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1073252395	3k_main_ceo_initial_data_character_historical_wang_hong_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1073774162	3k_main_ceo_initial_data_character_historical_zhuge_xuan_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1074561477	3k_main_ceo_initial_data_character_historical_guo_nuwang_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
107668390	3k_main_ceo_initial_data_character_historical_bi_jieyan_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1076781011	3k_main_ceo_initial_data_character_historical_hua_tuo_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1076948466	3k_main_ceo_initial_data_character_historical_han_xin_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1077575378	3k_main_ceo_initial_data_character_historical_Jia_Kui_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1077631529	3k_main_ceo_initial_data_character_historical_Li_Yan_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1078068534	3k_main_ceo_initial_data_character_historical_cai_yan_m_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1079285902	3k_main_ceo_initial_data_character_historical_Mohuba_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
107996	3k_main_ceo_initial_data_character_historical_jiang_qin_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1080058878	3k_main_ceo_initial_data_character_historical_gongsun_gong_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1082066954	3k_main_ceo_initial_data_character_historical_yan_gang_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1082400706	3k_main_ceo_initial_data_character_historical_xu_chu_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1082720991	3k_main_ceo_initial_data_character_historical_han_chong_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1082762994	3k_main_ceo_initial_data_character_historical_dou_mao_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1082985386	3k_main_ceo_initial_data_character_historical_qiulijiu_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1083055844	3k_main_ceo_initial_data_character_historical_cai_mao_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1083649374	3k_main_ceo_initial_data_character_historical_wei_huang_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1084470740	3k_main_ceo_initial_data_character_historical_huchuquan_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
108455810	3k_main_ceo_initial_data_character_historical_cao_de_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1086384591	3k_main_ceo_initial_data_character_historical_xu_huang_ancillaries	3k_main_ancillary_weapon_cleaver_of_mountains_unique	0
1087048320	3k_main_ceo_initial_data_character_historical_lai_gong_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1087788657	3k_dlc04_ceo_initial_data_character_historical_liu_chong_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1088314670	3k_mtu_ceo_initial_data_character_historical_lady_xiao_qiao_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1089156468	3k_main_ceo_initial_data_character_historical_jueji_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1091111296	3k_main_ceo_initial_data_character_historical_pang_tong_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1091774963	3k_main_ceo_initial_data_character_historical_chen_gui_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1092071237	ep_ceo_initial_data_stage_character_historical_sima_cui_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
109292	3k_main_ceo_initial_data_character_historical_you_tu_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1092929581	3k_main_ceo_initial_data_character_historical_yan_xing_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
109376356	3k_main_ceo_initial_data_character_historical_zang_hong_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
109381	3k_main_ceo_initial_data_character_historical_zhuang_zhen_ironic_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1095115029	3k_dlc04_ceo_initial_data_character_historical_zhang_jue_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1095222152	3k_main_ceo_initial_data_character_historical_gan_ning_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
109563	3k_main_ceo_initial_data_character_historical_wang_sheng_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1095776367	3k_main_ceo_initial_data_character_historical_lady_zhang_shangxiu_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1095866674	3k_main_ceo_initial_data_character_generic_wood_ancillaries_02	3k_main_ancillary_weapon_two_handed_spear_common	0
1096575888	3k_main_ceo_initial_data_character_historical_gao_pei_unique_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1097058709	3k_main_ceo_initial_data_character_historical_wang_hong_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1097357134	3k_main_ceo_initial_data_character_historical_liu_bei_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1097575633	3k_main_ceo_initial_data_character_historical_xu_rong_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
109770301	3k_dlc05_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1098251007	3k_main_ceo_initial_data_character_historical_cao_pi_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1099250287	3k_main_ceo_initial_data_character_historical_wu_kuang_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1100146004	3k_main_ceo_initial_data_character_historical_mike_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
110108459	3k_mtu_ceo_initial_data_character_historical_wu_anguo_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1101834351	3k_main_ceo_initial_data_character_historical_Fulohan_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1103060714	3k_main_ceo_initial_data_character_historical_QIianman_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1103539109	3k_main_ceo_initial_data_character_historical_cao_xiu_ancillaries	3k_main_ancillary_weapon_halberd_common	0
110393470	3k_main_ceo_initial_data_character_historical_liu_zhang_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1105233932	3k_main_ceo_initial_data_character_historical_gongsun_zan_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1105892950	3k_mtu_ceo_initial_data_character_historical_lady_xiao_qiao_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1106347522	3k_main_ceo_initial_data_character_historical_Guan_Xing_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1109088240	3k_dlc04_ceo_initial_data_character_historical_zhang_liang_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1110889240	3k_main_ceo_initial_data_character_historical_yang_ren_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1111473078	3k_main_ceo_initial_data_character_historical_gao_gan_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
11122540	3k_main_ceo_initial_data_character_historical_nie_tingping_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1113553502	3k_main_ceo_initial_data_character_historical_liu_shang_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1114193132	3k_main_ceo_initial_data_character_historical_yuan_tan_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1114402317	3k_main_ceo_initial_data_character_historical_Liu_Shan_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1115296761	3k_main_ceo_initial_data_character_historical_congqian_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1115841874	3k_main_ceo_initial_data_character_historical_tao_qian_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1116337234	3k_main_ceo_initial_data_character_historical_tian_kai_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1116838544	3k_ytr_ceo_initial_data_character_generic_metal_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1117879525	3k_main_ceo_initial_data_character_historical_liu_pi_unique_ancillaries	3k_main_ancillary_weapon_two_handed_spear_refined	0
1119571998	3k_main_ceo_initial_data_character_historical_zao_zhi_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1119798625	3k_dlc04_ceo_initial_data_character_historical_luo_jun_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1119838468	3k_main_ceo_initial_data_character_historical_gogukcheon_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1119857121	3k_main_ceo_initial_data_character_historical_qin_yilu_ancillaries	3k_main_ancillary_weapon_halberd_common	0
1120424978	3k_main_ceo_initial_data_character_historical_ling_tong_fix_ancillaries	ironic_ancillary_weapon_ling_tong_twin_jis_unique	0
1120553067	3k_mtu_ceo_initial_data_character_historical_lady_lu_ji_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
112095410	3k_main_ceo_initial_data_character_historical_xu_sheng_ironic_ancillaries	ironic_ancillary_weapon_xu_sheng_dual_jian_unique	0
1121409292	3k_dlc04_ceo_initial_data_character_historical_non_deployable_empress_he_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1122546890	3k_main_ceo_initial_data_character_historical_sima_ju_ytr_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1123237387	3k_main_ceo_initial_data_character_historical_zhang_hu_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1123484231	3k_mtu_ceo_initial_data_character_historical_luo_jun_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1125160920	3k_main_ceo_initial_data_character_historical_cai_xun_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1126652637	3k_mtu_ceo_initial_data_character_historical_wu_anguo_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
1127506754	3k_main_ceo_initial_data_character_historical_yang_hong_ancillaries	3k_ytr_ancillary_weapon_2h_ball_mace_common	0
1127580493	3k_main_ceo_initial_data_character_historical_chen_gui_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1128021822	3k_main_ceo_initial_data_character_historical_yan_liang_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
1128344777	3k_main_ceo_initial_data_character_historical_yang_ang_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
112864020	3k_main_ceo_initial_data_character_historical_yang_feng_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1128726484	3k_main_ceo_initial_data_character_historical_yuan_yin_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1130135923	3k_main_ceo_initial_data_character_historical_chen_deng_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1130937031	3k_main_ceo_initial_data_character_historical_huang_gai_ancillaries	3k_main_ancillary_weapon_two_handed_axe_common	0
11310362	3k_main_ceo_initial_data_character_historical_wang_xiang_unique_ironic_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1131248294	3k_main_ceo_initial_data_character_historical_liu_pan_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1131636312	3k_main_ceo_initial_data_character_historical_han_xian_ytr_ancillaries	3k_ytr_ancillary_weapon_staff_common	0
1132110380	ep_ceo_initial_data_character_generic_metal_ancillaries_02	3k_main_ancillary_weapon_one_handed_axe_common	0
11321423	3k_main_ceo_initial_data_character_historical_zhang_chao_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
11325157	3k_main_ceo_initial_data_character_historical_yong_kai_unique_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
113290201	3k_main_ceo_initial_data_character_historical_lady_cai_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1133995917	3k_main_ceo_initial_data_character_historical_zhang_liao_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1135915635	3k_main_ceo_initial_data_character_historical_liu_bei_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1136335779	3k_main_ceo_initial_data_character_historical_lu_fan_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1136433812	3k_mtu_ceo_initial_data_character_historical_lady_wang_liting_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1137182633	3k_main_ceo_initial_data_character_historical_xu_he_ytr_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
11375619	3k_main_ceo_initial_data_character_historical_jiang_wan_unique_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1137770741	3k_main_ceo_initial_data_character_historical_liu_zhang_ancillaries	3k_main_ancillary_weapon_ceremonial_sword_refined	0
1138014933	3k_main_ceo_initial_data_character_historical_wei_yan_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1139090320	3k_main_ceo_initial_data_character_historical_huo_nu_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
113917540	3k_main_ceo_initial_data_character_historical_xianyu_fu_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1139541491	3k_main_ceo_initial_data_character_historical_wang_hong_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1140782412	3k_main_ceo_initial_data_character_historical_huang_zhong_ancillaries	3k_main_ancillary_weapon_sword_and_shield_common	0
1141226857	3k_main_ceo_initial_data_character_historical_cui_jun_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1141606677	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_lady_zhurong	3k_main_ancillary_weapon_two_handed_spear_common	0
1141675595	3k_main_ceo_initial_data_character_historical_lu_zheng_ancillaries	3k_main_ancillary_weapon_ceremonial_sword_refined	0
1141781881	3k_main_ceo_initial_data_character_historical_zhang_xian_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
114216242	3k_main_ceo_initial_data_character_historical_tufa_pigu_ancillaries	3k_main_ancillary_weapon_single_edged_sword_common	0
1144824513	3k_main_ceo_initial_data_character_historical_Guan_Suo_ancillaries	3k_main_ancillary_weapon_two_handed_spear_common	0
114604933	ep_ceo_initial_data_character_historical_huangfu_shang_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1147275291	3k_main_ceo_initial_data_character_historical_kuai_liang_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1147317836	ep_ceo_initial_data_stage_character_historical_sima_ju_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
1147412217	3k_main_ceo_initial_data_character_historical_li_kan_ancillaries	3k_main_ancillary_weapon_hook_sickle_sabre_common	0
1147811982	3k_dlc05_ceo_initial_data_character_historical_ji_ling_ancillaries	3k_main_ancillary_weapon_halberd_common	0
114784495	3k_mtu_ceo_initial_data_character_historical_lady_dong_peishan_ancillaries	3k_main_ancillary_weapon_one_handed_axe_common	0
1148045056	3k_main_ceo_initial_data_character_generic_water_ancillaries_02	3k_main_ancillary_weapon_single_edged_sword_common	0
1148515963	3k_main_ceo_initial_data_character_historical_zhou_yu_ancillaries	3k_main_ancillary_weapon_double_edged_sword_common	0
1148649898	ep_ceo_initial_data_character_historical_sima_yue_ancillaries	3k_main_ancillary_weapon_dual_swords_common	0
