auto_id	initial_data_stage	active_ceo	starting_points_delta
1305439349	3k_main_ceo_initial_data_character_historical_Chenglugui_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
1322807408	3k_main_ceo_initial_data_character_historical_wuyan_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
1327977816	3k_main_ceo_initial_data_character_historical_gan_ning_ancillaries	ironic_ancillary_accessory_gan_ning_bow_unique	0
1362740922	3k_main_ceo_initial_data_character_historical_huang_zhong_ancillaries	3k_main_ancillary_weapon_bow_huang_zhong_faction	0
147563870	3k_main_ceo_initial_data_character_historical_QIianman_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
148054743	3k_dlc04_ceo_initial_data_character_historical_huangfu_song_ancillaries	3k_dlc04_ancillary_weapon_bow_huangfu_song_unique	0
1503613491	3k_main_ceo_initial_data_character_historical_mike_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
1533287184	3k_main_ceo_initial_data_character_historical_taishi_ci_ancillaries	3k_main_ancillary_weapon_bow_taishi_ci_faction	0
1548281420	3k_main_ceo_initial_data_character_historical_qu_pan_ancillaries	3k_ironic_ancillary_accessory_commander_lu	0
1550888770	3k_mtu_ceo_initial_data_character_historical_lady_lu_zheng_ancillaries	3k_mtu_ancillary_weapon_wind_of_taiyuan	0
1646709343	3k_main_ceo_initial_data_faction_chen_wen_stage1	3k_dlc06_ancillary_accessory_tribute_chest_diplomacy_extraordinary	0
1661453408	3k_main_ceo_initial_data_character_historical_Kuitou_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
1758411493	3k_main_ceo_initial_data_character_historical_shi_xie_ancillaries	3k_main_ancillary_weapon_composite_bow_exceptional	0
1767386844	3k_mtu_ceo_initial_data_character_historical_lady_ma_yunlu_ancillaries	3k_mtu_ancillary_weapon_mothers_bow	0
1773672830	3k_main_ceo_initial_data_character_historical_xun_yu_ancillaries	3k_mtu_ancillary_accessory_empty_lunchpail	0
1794848353	3k_main_ceo_initial_data_character_historical_huang_she_ancillaries	3k_main_ancillary_weapon_crossbow_refined	0
1821273103	3k_main_ceo_initial_data_character_historical_cao_ren_ancillaries	3k_dlc07_ancillary_weapon_honour_manifested	0
1855289969	3k_main_ceo_initial_data_character_historical_tadun_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
1882108023	3k_main_ceo_initial_data_character_historical_Fulohan_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
194858622	3k_main_ceo_initial_data_faction_zheng_jiang_stage1	3k_main_ancillary_accessory_clay_warrior	0
1955998354	3k_main_ceo_initial_data_character_historical_Budugen_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
196474460	3k_mtu_ceo_initial_data_character_historical_lady_ma_lanli_ancillaries	3k_mtu_ancillary_weapon_goshawk	0
1989156869	3k_main_ceo_initial_data_character_historical_Suli_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
2052283315	3k_main_ceo_initial_data_character_historical_gurudun_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
2076346421	3k_main_ceo_initial_data_character_historical_supuyan_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
2099119433	3k_main_ceo_initial_data_character_historical_su_fei_ancillaries	3k_main_ancillary_weapon_composite_bow_refined	0
2112118798	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_duosi	3k_main_ancillary_weapon_composite_bow_common	0
2119376285	3k_dlc04_ceo_initial_data_faction_enable_political_support	3k_main_ancillary_accessory_stone_pig	0
2143408974	3k_main_ceo_initial_data_character_historical_leipan_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
272791724	3k_main_ceo_initial_data_faction_liu_biao_stage1	3k_main_ancillary_accessory_wooden_ox	0
338329382	3k_main_ceo_initial_data_character_historical_lu_gong_ancillaries	3k_main_ancillary_weapon_crossbow_common	0
345894591	3k_main_ceo_initial_data_faction_zhang_yan_stage1	3k_main_ancillary_accessory_iron_snake	0
349369595	3k_main_ceo_initial_data_character_historical_wen_chou_ancillaries	3k_dlc07_ancillary_weapon_sequencer	0
351882544	3k_main_ceo_initial_data_character_historical_tuoba_liwei_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
402787398	3k_main_ceo_initial_data_character_historical_zhang_hu_ancillaries	3k_main_ancillary_weapon_composite_bow_common	0
407869002	3k_main_ceo_initial_data_character_historical_huchuquan_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
466238304	3k_main_ceo_initial_data_faction_kong_rong_stage1	3k_main_ancillary_accessory_stone_monkey	0
525143196	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_mulu	3k_dlc06_ancillary_accessory_mulus_bell_unique	0
570340024	3k_dlc04_ceo_initial_data_character_historical_liu_chong_ancillaries	3k_dlc04_ancillary_accessory_nushe_bifa_unique	0
663541795	3k_main_ceo_initial_data_character_historical_hua_tuo_ancillaries	3k_main_ancillary_accessory_hua_tuos_manual	0
677198247	3k_main_ceo_initial_data_character_historical_zhuge_liang_ancillaries	3k_main_ancillary_accessory_crane_feather_fan	0
67856643	3k_main_ceo_initial_data_character_historical_Kebineng_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
681363006	3k_dlc05_ceo_initial_data_character_historical_yan_baihu_ancillaries	3k_main_ancillary_weapon_composite_bow_refined	0
700877033	3k_dlc06_initial_data_stage_character_ancillaries_historical_nanman_king_shamoke	3k_dlc06_ancillary_weapon_bow_king_shamoke_unique	0
704077595	3k_main_ceo_initial_data_character_historical_lady_sun_ancillaries	3k_main_ancillary_weapon_bow_lady_sun_faction	0
7077329	3k_main_ceo_initial_data_faction_ma_teng_stage1	3k_main_ancillary_accessory_clay_dog	0
732445927	3k_main_ceo_initial_data_character_historical_tufa_pigu_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
797730462	3k_dlc05_ceo_initial_data_stage_character_historical_cao_xing_ancillaries	3k_main_ancillary_weapon_composite_bow_refined	0
817837887	3k_main_ceo_initial_data_character_historical_yue_jin_ancillaries	3k_main_ancillary_weapon_yue_jin_bow_unique	0
859058718	3k_dlc04_ceo_initial_data_character_historical_liu_chong_ancillaries	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	0
869354931	3k_main_ceo_initial_data_stage_character_traits_historical_cao_cao	3k_main_ancillary_accessory_blade_of_seven_gems	0
898777262	3k_main_ceo_initial_data_character_historical_zuo_ci_ancillaries	3k_ironic_ancillary_accessory_daoist_manual	0
907939643	3k_main_ceo_initial_data_character_historical_nanlou_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
908932562	3k_main_ceo_initial_data_character_historical_zhang_lu_ancillaries	3k_ironic_ancillary_accessory_scripture_of_rice_pecks	0
916619060	3k_main_ceo_initial_data_character_historical_qu_yi_ancillaries	3k_main_ancillary_weapon_crossbow_refined	0
94113716	3k_main_ceo_initial_data_character_historical_chen_jiu_ancillaries	3k_main_ancillary_weapon_composite_bow_common	0
941535212	3k_main_ceo_initial_data_character_historical_yufuluo_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
953115416	3k_main_ceo_initial_data_character_historical_qubei_ancillaries	3k_main_ancillary_weapon_tribal_recurve_bow_exceptional	0
989520702	3k_mtu_ceo_initial_data_character_historical_huang_zu_ancillaries	3k_main_ancillary_weapon_composite_bow_exceptional	0
