auto_id	initial_data_stage	active_ceo	starting_points_delta
10967637	3k_main_ceo_initial_data_stage_character_traits_historical_shi_changchang_title_ironic	3k_main_ceo_class_earth	0
1098229550	3k_main_ceo_initial_data_stage_character_traits_historical_niu_fu	3k_main_ceo_class_fire	0
109974	3k_main_ceo_initial_data_stage_character_traits_historical_gongsun_baoyue_ironic	3k_main_ceo_class_earth	0
11040969	3k_main_ceo_initial_data_stage_character_traits_historical_jing_yi_title	3k_main_ceo_class_wood	0
1105987690	3k_main_ceo_initial_data_stage_character_traits_historical_han_anyue	3k_main_ceo_class_metal	0
111287351	3k_main_ceo_initial_data_stage_character_traits_historical_agui	3k_main_ceo_class_wood	0
1112925314	3k_main_ceo_initial_data_stage_character_traits_historical_li_damu	3k_main_ceo_class_wood	0
111332	3k_main_ceo_initial_data_stage_character_traits_historical_ling_tong_ironic	3k_main_ceo_class_wood	0
1113572971	3k_dlc04_ceo_initial_data_stage_character_traits_historical_wu_ba	3k_main_ceo_class_water	0
111370605	3k_dlc06_initial_data_stage_character_traits_generic_nanman_common_fire_02	3k_dlc06_ceo_class_nanman	0
1113910895	3k_main_ceo_initial_data_stage_character_traits_historical_cui_lie	3k_main_ceo_class_fire	0
111398	3k_main_ceo_initial_data_stage_character_traits_historical_zhongli_xu	3k_main_ceo_class_earth	0
111538502	3k_main_ceo_initial_data_stage_character_traits_historical_cao_xi	3k_main_ceo_class_wood	0
1116437613	3k_main_ceo_initial_data_stage_character_traits_historical_chen_ji	3k_main_ceo_class_earth	0
111777970	3k_main_ceo_initial_data_stage_character_traits_historical_lady_wu	3k_main_ceo_class_earth	0
1118204912	3k_main_ceo_initial_data_stage_character_traits_historical_cai_he	3k_main_ceo_class_metal	0
11204978	3k_main_ceo_initial_data_stage_character_traits_historical_wang_xiang_unique_ironic	3k_main_ceo_class_water	0
112288	3k_main_ceo_initial_data_stage_character_traits_historical_liu_zan	3k_main_ceo_class_fire	0
1124151153	3k_main_ceo_initial_data_stage_character_traits_historical_chen_heng	3k_main_ceo_class_metal	0
1125779542	3k_dlc06_initial_data_stage_character_traits_historical_nanman_king_mulu	3k_dlc06_ceo_class_nanman	0
1127245715	3k_dlc04_ceo_initial_data_stage_character_traits_historical_gao_wang	3k_dlc04_political_support_party01	6
1127454114	ep_ceo_initial_data_stage_character_traits_historical_sima_qian	3k_main_ceo_class_water	0
1128028444	3k_main_ceo_initial_data_stage_character_traits_historical_liu_fan	3k_main_ceo_class_earth	0
1128102800	3k_main_ceo_initial_data_stage_character_traits_historical_miao_wanwan	3k_main_ceo_class_metal	0
1136673496	3k_dlc04_ceo_initial_data_stage_character_traits_historical_gao_you	3k_main_ceo_class_water	0
1145696418	3k_main_ceo_initial_data_stage_character_traits_historical_jue_jiejie	3k_main_ceo_class_earth	0
1145909455	3k_dlc04_ceo_initial_data_stage_character_traits_historical_dong_zhong	3k_dlc04_political_support_party02	6
114797	3k_main_ceo_initial_data_stage_character_traits_historical_sun_hao	3k_main_ceo_class_water	0
1149119976	3k_mtu_ceo_initial_data_stage_character_traits_historical_dong_min	3k_main_ceo_class_earth	0
1151764297	3k_main_ceo_initial_data_stage_character_traits_historical_dong_li	3k_main_ceo_class_metal	0
1153325748	3k_main_ceo_initial_data_stage_character_traits_historical_Suli	3k_main_ceo_class_metal	0
1159098710	3k_main_ceo_initial_data_stage_character_traits_historical_cai_zan	3k_main_ceo_class_earth	0
1161535302	3k_main_ceo_initial_data_stage_character_traits_historical_bao_xun	3k_main_ceo_class_water	0
116153787	3k_dlc04_ceo_initial_data_stage_character_traits_historical_sima_ju	3k_main_ceo_class_metal	0
1161943456	3k_main_ceo_initial_data_stage_character_traits_historical_chenggong_ying	3k_main_ceo_class_fire	0
1162610189	3k_main_ceo_initial_data_stage_character_traits_historical_Kebineng	3k_main_ceo_class_metal	0
1162808682	3k_main_ceo_initial_data_stage_character_gender_female	3k_main_ceo_gender_female	0
11634087	3k_main_ceo_initial_data_stage_character_traits_historical_yu_bao_title_ironic	3k_main_ceo_class_wood	0
1163874632	3k_dlc04_ceo_initial_data_stage_character_traits_historical_gao_wang	3k_main_ceo_class_water	0
1166346453	3k_main_ceo_initial_data_stage_character_traits_historical_tuoba_jiefan	3k_main_ceo_class_metal	0
1166358001	3k_dlc04_ceo_initial_data_stage_character_traits_historical_duan_gui_ziyin	3k_dlc04_political_support_party01	10
117159	3k_main_ceo_initial_data_stage_character_traits_historical_jin_qi	3k_main_ceo_class_water	0
1173910621	3k_main_ceo_initial_data_stage_character_traits_historical_cao_jie	3k_main_ceo_class_earth	0
1174637543	3k_main_ceo_initial_data_stage_character_traits_historical_lei_tong	3k_main_ceo_class_fire	0
1176532602	3k_dlc06_initial_data_stage_character_traits_historical_nanman_tu_an	3k_dlc06_ceo_class_nanman	0
1177800647	3k_dlc04_ceo_initial_data_stage_character_traits_historical_feng_fang	3k_dlc04_political_support_party01	6
1178181064	3k_main_ceo_initial_data_stage_character_traits_historical_jia_long	3k_main_ceo_class_metal	0
1179330770	3k_main_ceo_initial_data_stage_character_traits_generated_villager_earth	3k_main_ceo_class_earth	0
1180779296	3k_main_ceo_initial_data_stage_character_traits_historical_zhou_yu_renming	3k_main_ceo_class_earth	0
118219	3k_main_ceo_initial_data_stage_character_traits_historical_su_ping	3k_main_ceo_class_earth	0
1183997161	ep_ceo_initial_data_stage_character_traits_historical_sima_cui	3k_main_ceo_class_metal	0
118759686	3k_main_ceo_initial_data_stage_character_traits_historical_xiahou_yuan	3k_main_ceo_class_fire	0
118774272	3k_main_ceo_initial_data_stage_character_traits_historical_handan_shang	3k_main_ceo_class_water	0
1192182407	3k_main_ceo_initial_data_stage_character_traits_historical_ji_ben	3k_main_ceo_class_wood	0
1193691047	3k_main_ceo_initial_data_stage_character_traits_historical_huang_yueying	3k_main_ceo_class_metal	0
1194042365	3k_main_ceo_initial_data_stage_character_traits_historical_zhou_tai	3k_main_ceo_class_fire	0
1195591451	3k_main_ceo_initial_data_stage_character_traits_historical_zuo_ci	3k_main_ceo_class_water	0
1195812039	3k_main_ceo_initial_data_stage_character_traits_historical_liu_yu	3k_main_ceo_class_earth	0
1199607115	3k_main_ceo_initial_data_stage_character_traits_historical_liu_qi	3k_main_ceo_class_fire	0
1201399429	3k_main_ceo_initial_data_stage_character_traits_historical_Liu_Feng	3k_main_ceo_class_fire	0
1202661141	3k_dlc04_ceo_initial_data_stage_character_traits_historical_xia_yun	3k_dlc04_political_support_party01	6
1202844695	3k_main_ceo_initial_data_stage_character_traits_historical_liu_he	3k_main_ceo_class_water	0
1202871912	3k_main_ceo_initial_data_stage_character_traits_historical_lu_gong	3k_main_ceo_class_fire	0
1202878601	3k_dlc04_ceo_initial_data_stage_character_traits_historical_ying_xun_jiyu	3k_main_ceo_class_fire	0
120319	3k_main_ceo_initial_data_stage_character_traits_historical_xianbei_generic_exiled_bureaucrat	3k_main_ceo_class_metal	0
1203889114	3k_dlc05_ceo_initial_data_stage_character_traits_historical_shen_pei	3k_main_ceo_class_wood	0
1206699723	3k_main_ceo_initial_data_stage_character_traits_historical_xun_yu	3k_main_ceo_class_water	0
12070948	3k_main_ceo_initial_data_stage_character_traits_historical_chen_fu_title	3k_main_ceo_class_metal	0
1212325755	3k_dlc06_initial_data_stage_character_traits_historical_nanman_jinhuansanjie	3k_dlc06_ceo_class_nanman	0
1212620888	3k_dlc05_ceo_initial_data_stage_character_traits_generated_murderer_fire	3k_main_ceo_class_fire	0
1216563461	3k_main_ceo_initial_data_stage_character_traits_historical_lai_gong	3k_main_ceo_class_fire	0
1217257590	3k_dlc05_ceo_initial_data_stage_character_traits_generated_embezzler_water	3k_main_ceo_class_water	0
1218997959	3k_dlc04_ceo_initial_data_stage_character_traits_historical_cao_ding	3k_dlc04_political_support_party01	6
1221632796	3k_main_ceo_initial_data_stage_character_traits_historical_ma_xiu	3k_main_ceo_class_fire	0
122361	3k_main_ceo_initial_data_stage_character_traits_historical_huo_du	3k_main_ceo_class_fire	0
122377	3k_main_ceo_initial_data_stage_character_traits_historical_wu_dun_ironic	3k_main_ceo_class_wood	0
1224058600	3k_ytr_ceo_initial_data_equipment_permissions_unique_water	3k_ytr_ceo_equipment_permissions_weapons_water	0
1225045853	ep_ceo_initial_data_stage_character_traits_historical_lu_ji	3k_main_ceo_class_water	0
1225833811	3k_main_ceo_initial_data_stage_character_traits_historical_Guan_Suo	3k_main_ceo_class_wood	0
1227933368	3k_ytr_ceo_initial_data_equipment_permissions_unique_wood	3k_main_ceo_equipment_permissions_armour_unique	0
122836633	3k_main_ceo_initial_data_stage_character_traits_historical_zhu_jun	3k_main_ceo_class_fire	0
1229033530	3k_dlc04_ceo_initial_data_stage_character_traits_historical_chen_dan_hangong	3k_dlc04_political_support_party01	6
1229382630	3k_main_ceo_initial_data_stage_character_transitive	3k_main_ceo_class_transitive	0
12295632	3k_dlc05_ceo_initial_data_stage_character_traits_historical_han_dang	3k_main_ceo_class_fire	0
1236698337	3k_dlc04_ceo_initial_data_stage_character_traits_historical_cheng_qiu	3k_main_ceo_class_water	0
1236822424	3k_main_ceo_initial_data_stage_character_traits_historical_chen_jiu	3k_main_ceo_class_wood	0
1237212814	3k_main_ceo_initial_data_stage_character_traits_historical_tong_yurui	3k_main_ceo_class_water	0
123828756	3k_main_ceo_initial_data_stage_character_traits_generated_villager_water	3k_main_ceo_class_water	0
1238741601	3k_main_ceo_initial_data_stage_character_traits_historical_chen_wen	3k_main_ceo_class_water	0
1239181196	3k_main_ceo_initial_data_stage_character_traits_historical_ze_yue	3k_main_ceo_class_metal	0
124122	3k_main_ceo_initial_data_stage_character_traits_historical_sun_jiao	3k_main_ceo_class_earth	0
1243040705	3k_main_ceo_initial_data_stage_character_traits_historical_taishi_ci	3k_main_ceo_class_metal	0
1244350206	3k_main_ceo_initial_data_stage_character_traits_historical_liu_xie	3k_main_ceo_class_earth	0
124637920	3k_dlc06_initial_data_stage_character_traits_generic_nanman_common_wood_02_f	3k_dlc06_ceo_class_nanman	0
12471791	3k_main_ceo_initial_data_stage_character_traits_historical_shi_en_title_ironic	3k_main_ceo_class_metal	0
1250122111	3k_main_ceo_initial_data_equipment_permissions_generic_water	3k_main_ceo_equipment_permissions_armour_water	0
1260723966	3k_mtu_ceo_initial_data_stage_character_traits_historical_gao_shun	3k_main_ceo_class_earth	0
1261103774	3k_main_ceo_initial_data_stage_character_traits_historical_zhao_bo_ytr	3k_main_ceo_class_wood	0
1261974827	3k_main_ceo_initial_data_stage_character_traits_historical_cheng_yin	3k_main_ceo_class_wood	0
1262016290	3k_ytr_ceo_initial_data_stage_character_traits_generated_agent_water	3k_ytr_ceo_class_people	0
1264733472	3k_main_ceo_initial_data_stage_character_traits_historical_cao_cao	3k_main_ceo_class_earth	0
1270029436	3k_main_ceo_initial_data_stage_character_childhood_metal	3k_main_ceo_career_childhood_metal	0
127133	3k_main_ceo_initial_data_stage_character_traits_historical_xin_fangyue	3k_main_ceo_class_water	0
1272044853	3k_main_ceo_initial_data_stage_character_traits_historical_kuai_liang	3k_main_ceo_class_water	0
1272421496	3k_mtu_ceo_initial_data_stage_character_traits_historical_hua_xin	3k_main_ceo_class_water	0
1272901540	3k_main_ceo_initial_data_stage_character_traits_historical_su_ze	3k_main_ceo_class_water	0
1275117329	3k_main_ceo_initial_data_stage_character_traits_historical_shi_xie	3k_main_ceo_class_water	0
1278466409	3k_dlc04_ceo_initial_data_stage_character_traits_historical_ma_midi_wengshu	3k_main_ceo_class_water	0
1281616177	3k_main_ceo_initial_data_stage_character_traits_historical_lady_lu_yang	3k_main_ceo_class_water	0
12827158	3k_main_ceo_initial_data_stage_character_traits_historical_shi_hui_unique	3k_main_ceo_class_earth	0
1283560843	3k_dlc04_ceo_initial_data_stage_character_traits_historical_feng_fang	3k_main_ceo_class_earth	0
1284891938	3k_main_ceo_initial_data_stage_character_traits_generated_agent_earth	3k_main_ceo_class_earth	0
12860160	3k_main_ceo_initial_data_stage_character_traits_historical_huan_ye_title	3k_main_ceo_class_fire	0
1288068000	3k_dlc05_ceo_initial_data_character_traits_historical_yuan_huan	3k_main_ceo_class_earth	0
1290720192	3k_dlc05_ceo_initial_data_stage_character_traits_historical_lu_lingqi	3k_main_ceo_class_metal	0
129138	3k_main_ceo_initial_data_stage_character_traits_historical_zhou_shan	3k_main_ceo_class_fire	0
1293350844	3k_main_ceo_initial_data_equipment_permissions_generic_fire	3k_main_ceo_equipment_permissions_weapons_fire	0
1297138426	3k_main_ceo_initial_data_stage_character_traits_historical_mi_zhu	3k_main_ceo_class_water	0
1297189477	3k_main_ceo_initial_data_stage_character_traits_historical_lady_yan	3k_main_ceo_class_earth	0
129766	3k_main_ceo_initial_data_stage_character_traits_historical_sun_kuang	3k_main_ceo_class_earth	0
1298698904	3k_main_ceo_initial_data_stage_character_traits_historical_zhang_guang	3k_main_ceo_class_wood	0
12989887	3k_main_ceo_initial_data_stage_character_traits_historical_nangong_zixiao_unique	3k_main_ceo_class_wood	0
130068	3k_main_ceo_initial_data_stage_character_traits_historical_sheng_mai_ironic	3k_main_ceo_class_metal	0
130285766	3k_main_ceo_initial_data_stage_character_traits_historical_yang_ang	3k_main_ceo_class_fire	0
1303944352	3k_main_ceo_initial_data_stage_character_traits_generated_minister_wood	3k_main_ceo_class_wood	0
130458154	3k_mtu_ceo_initial_data_stage_character_traits_historical_lady_ma_lanli	3k_main_ceo_class_metal	0
1304820031	3k_ytr_ceo_initial_data_stage_character_traits_historical_pei_yuanshao	3k_main_ceo_class_wood	0
1306032084	3k_main_ceo_initial_data_stage_character_traits_historical_lu_fan	3k_main_ceo_class_water	0
130717925	3k_main_ceo_initial_data_character_historical_ling_tong_ironic_ancillaries	3k_main_ceo_equipment_permissions_weapons_all	0
1311545451	3k_dlc05_ceo_initial_data_stage_character_traits_generated_bandit_wood	3k_main_ceo_class_wood	0
1313127701	3k_main_ceo_initial_data_stage_character_traits_historical_chen_su	3k_main_ceo_class_water	0
1313339554	3k_main_ceo_initial_data_stage_character_childhood_wood	3k_main_ceo_career_childhood_wood	0
1314471765	3k_main_ceo_initial_data_stage_character_traits_historical_yan_yan	3k_main_ceo_class_metal	0
1315356952	3k_main_ceo_initial_data_stage_character_traits_historical_liu_bei	3k_main_ceo_class_earth	0
1317769112	3k_main_ceo_initial_data_stage_character_traits_historical_zhuge_jin	3k_main_ceo_class_water	0
1318297480	3k_dlc04_ceo_initial_data_stage_character_traits_historical_qiao_xuan_gongzu	3k_dlc04_political_support_party01	6
1319517509	3k_main_ceo_initial_data_stage_character_traits_generated_envoy_earth	3k_main_ceo_class_earth	0
13233735	3k_main_ceo_initial_data_stage_character_traits_historical_gong_zhi_title_ironic	3k_main_ceo_class_metal	0
132475	3k_main_ceo_initial_data_stage_character_traits_historical_zhuge_jun_ironic	3k_main_ceo_class_earth	0
1326460037	3k_main_ceo_initial_data_stage_character_traits_generated_minister_metal	3k_main_ceo_class_metal	0
1328220204	3k_mtu_ceo_initial_data_stage_character_traits_historical_lady_xiao_qiao	3k_main_ceo_class_metal	0
132853849	3k_main_ceo_initial_data_stage_character_traits_historical_yang_qiu	3k_main_ceo_class_wood	0
1329888948	3k_dlc04_ceo_initial_data_stage_character_traits_historical_jiu_dan	3k_dlc04_political_support_party01	6
1331539880	3k_main_ceo_initial_data_stage_character_traits_historical_yalu	3k_main_ceo_class_fire	0
1332738600	3k_main_ceo_initial_data_equipment_permissions_generic_wood	3k_main_ceo_equipment_permissions_weapons_wood	0
133356906	3k_main_ceo_initial_data_stage_character_traits_historical_yin_li	3k_main_ceo_class_metal	0
133525	3k_main_ceo_initial_data_stage_character_traits_historical_min_chun_ironic	3k_main_ceo_class_fire	0
1336923358	3k_main_ceo_initial_data_stage_character_traits_historical_cao_hong	3k_main_ceo_class_earth	0
1338058533	3k_dlc06_initial_data_stage_character_traits_generic_nanman_rare_metal_f	3k_dlc06_ceo_class_nanman	0
1339074750	3k_main_ceo_initial_data_stage_character_traits_historical_peng_yang	3k_main_ceo_class_water	0
1340045185	3k_main_ceo_initial_data_stage_character_traits_historical_gan_ji	3k_main_ceo_class_metal	0
1342364507	3k_dlc04_ceo_initial_data_stage_character_traits_historical_ma_yuanyi	3k_main_ceo_class_metal	0
1344188352	3k_main_ceo_initial_data_stage_character_traits_historical_lady_liu_huimin	3k_main_ceo_class_earth	0
134573111	3k_main_ceo_initial_data_stage_character_traits_historical_Wang_Yi	3k_main_ceo_class_earth	0
1347841330	3k_main_ceo_initial_data_stage_character_traits_historical_tian_chou	3k_main_ceo_class_water	0
1349289426	3k_main_ceo_initial_data_stage_character_traits_historical_wang_lang	3k_main_ceo_class_earth	0
135080597	3k_dlc05_ceo_initial_data_character_traits_historical_lou_gui	3k_main_ceo_class_fire	0
1354230388	3k_main_ceo_initial_data_stage_character_traits_historical_liu_zhang	3k_main_ceo_class_earth	0
1354827140	3k_main_ceo_initial_data_stage_character_traits_historical_Guo_Huai	3k_main_ceo_class_earth	0
135544169	3k_main_ceo_initial_data_stage_character_traits_historical_qubei	3k_main_ceo_class_earth	0
1358162090	3k_main_ceo_initial_data_stage_character_traits_historical_fan_liyan	3k_main_ceo_class_earth	0
1359554999	3k_dlc04_ceo_initial_data_stage_character_traits_historical_li_wenhou	3k_main_ceo_class_wood	0
1361797818	3k_main_ceo_initial_data_stage_character_traits_historical_hua_xiong	3k_main_ceo_class_fire	0
1362630339	3k_dlc05_ceo_initial_data_character_traits_historical_diaochan	3k_main_ceo_class_water	0
1362996891	3k_ytr_ceo_initial_data_stage_character_traits_generated_governor_wood	3k_ytr_ceo_class_heaven	0
1363195296	3k_mtu_ceo_initial_data_stage_character_traits_historical_lady_zhang_jinglan	3k_main_ceo_class_metal	0
1364221622	3k_ytr_ceo_initial_data_stage_character_traits_historical_huang_shao	3k_ytr_ceo_class_land	0
1366236463	3k_dlc05_ceo_initial_data_stage_character_traits_historical_tian_feng	3k_main_ceo_class_water	0
136627274	3k_mtu_ceo_initial_data_stage_character_traits_historical_zhang_bao	3k_main_ceo_class_fire	0
1370656541	ep_ceo_initial_data_stage_character_traits_historical_jia_mo	3k_main_ceo_class_metal	0
1372570924	3k_dlc06_initial_data_stage_character_traits_historical_nanman_xi_ni	3k_dlc06_ceo_class_nanman	0
1377204788	3k_main_ceo_initial_data_stage_character_traits_historical_Guan_Ping	3k_main_ceo_class_fire	0
1383035373	3k_main_ceo_initial_data_stage_character_traits_historical_yan_pu	3k_main_ceo_class_water	0
13858353	3k_main_ceo_initial_data_stage_character_traits_historical_qin_mi_title	3k_main_ceo_class_earth	0
1387353212	ep_ceo_initial_data_stage_character_traits_historical_sun_xiu	3k_main_ceo_class_water	0
1388827246	3k_main_ceo_initial_data_stage_character_traits_historical_liu_ji	3k_main_ceo_class_fire	0
1389920182	3k_dlc06_initial_data_stage_character_traits_historical_nanman_dailaidongzhu	3k_dlc06_ceo_class_nanman	0
1397451267	3k_main_ceo_initial_data_stage_character_traits_historical_dou_mao	3k_main_ceo_class_wood	0
1398146263	3k_main_ceo_initial_data_stage_character_traits_historical_Jiang_Wei	3k_main_ceo_class_fire	0
13992705	3k_main_ceo_initial_data_stage_character_traits_historical_fei_shi_title	3k_main_ceo_class_metal	0
1399635433	3k_main_ceo_initial_data_stage_character_traits_historical_Zhong_Yao	3k_main_ceo_class_water	0
1405790556	3k_main_ceo_initial_data_stage_character_traits_historical_yan_liang	3k_main_ceo_class_fire	0
1406410301	3k_main_ceo_initial_data_stage_character_traits_generated_villager_metal	3k_main_ceo_class_metal	0
1407396215	3k_dlc06_initial_data_stage_character_traits_generic_nanman_exceptional_fire_f	3k_dlc06_ceo_class_nanman	0
1407823383	3k_main_ceo_initial_data_stage_character_traits_generated_governor_fire	3k_main_ceo_class_fire	0
1408162916	3k_main_ceo_initial_data_stage_character_traits_generated_villager_wood	3k_main_ceo_class_wood	0
1408340317	3k_ytr_ceo_initial_data_stage_character_traits_generated_general_metal	3k_ytr_ceo_class_land	0
1408390700	3k_ytr_ceo_initial_data_stage_character_traits_generated_general_wood	3k_ytr_ceo_class_heaven	0
1411935003	3k_dlc04_ceo_initial_data_stage_character_traits_historical_zhang_wen_boshen	3k_main_ceo_class_water	0
1413945446	3k_dlc04_ceo_initial_data_stage_character_traits_historical_han_kui	3k_dlc04_political_support_party01	6
1417209059	3k_main_ceo_initial_data_stage_character_childhood_fire	3k_main_ceo_career_childhood_fire	0
1418659567	3k_dlc06_initial_data_stage_character_traits_historical_nanman_dongtuna	3k_dlc06_ceo_class_nanman	0
1421060973	3k_main_ceo_initial_data_equipment_permissions_unique_fire	3k_main_ceo_equipment_permissions_weapons_fire	0
1421745894	3k_dlc04_ceo_initial_data_stage_character_traits_historical_zhao_zhong	3k_dlc04_political_support_party01	10
142349	3k_main_ceo_initial_data_stage_character_traits_historical_wang_kai_ironic	3k_main_ceo_class_earth	0
1424253922	3k_main_ceo_initial_data_stage_character_traits_historical_zhu_gui	3k_main_ceo_class_water	0
14250	3k_main_ceo_initial_data_stage_character_traits_historical_ge_jing_ironic	3k_main_ceo_class_water	0
1429820723	3k_main_ceo_initial_data_stage_character_traits_historical_Sima_Shi	3k_main_ceo_class_earth	0
143525599	3k_dlc04_ceo_initial_data_stage_character_traits_historical_chen_su	3k_main_ceo_class_water	0
14364819	3k_main_ceo_initial_data_stage_character_traits_historical_he_zong_title_ironic	3k_main_ceo_class_water	0
1438777585	3k_dlc06_initial_data_stage_character_traits_generic_nanman_common_metal_01	3k_dlc06_ceo_class_nanman	0
1440176467	3k_dlc04_ceo_initial_data_stage_character_traits_historical_beigong_boyu	3k_main_ceo_class_fire	0
14408035	3k_main_ceo_initial_data_stage_character_traits_historical_zhu_fu_unique	3k_main_ceo_class_water	0
14420	3k_main_ceo_initial_data_stage_character_traits_historical_chen_bao_ironic	3k_main_ceo_class_wood	0
1442332125	3k_main_ceo_initial_data_stage_character_traits_historical_li_tong	3k_main_ceo_class_fire	0
144473	3k_main_ceo_initial_data_stage_character_traits_historical_zhang_chang_ironic	3k_main_ceo_class_earth	0
144708	3k_main_ceo_initial_data_stage_character_traits_historical_zhou_jing_title	3k_main_ceo_class_water	0
1449194780	3k_main_ceo_initial_data_stage_character_traits_historical_lu_meng	3k_main_ceo_class_metal	0
