auto_id	initial_data_stage	active_ceo	starting_points_delta
1786669606	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_master_of_writing	0
1867069936	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_who_brings_tranquillity_to_the_north	0
1878704537	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_senior_officer	0
1906571612	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_director_of_retainers_who_scales_the_city_wall	0
1981814615	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_who_smashes_the_caitiffs	0
1984361451	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_blood_dragon	0
1998702937	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_who_stands_his_ground	0
2020793100	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_gold_spotted_leopard	0
213197708	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_master_of_the_hunt	0
2141113643	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_iron_general	0
233447341	3k_main_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_dlc05_ancillary_title_attendant	0
304660520	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_of_the_front	0
377064213	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_of_a_hundred_victories	0
382173686	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_patrol_commander	0
404624892	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_of_chariots_and_cavalry	0
428726262	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_of_the_guards	0
450339010	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_director_of_astronomy	0
477616478	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_attendant	0
48924793	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_who_calms_the_waves	0
509164465	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_orator	0
531538724	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_divine_mathematician	0
615417196	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_pacifier_of_the_han	0
623478333	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_general_of_heavenly_vision	0
707578442	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_flying_swallow_general	0
757852318	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_chief_of_records	0
782951374	3k_main_ceo_initial_data_character_historical_yan_liang_ancillaries	3k_dlc05_ancillary_title_senior_officer	0
867852896	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_guardian_of_three_mountains	0
888863839	3k_dlc05_ceo_initial_data_stage_faction_titles_all	3k_dlc05_ancillary_title_lord_of_thunder	0
964526947	3k_dlc05_ceo_initial_data_character_historical_mi_fang_ancillaries	3k_dlc05_ancillary_title_attendant	0
