key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_dlc05_ceo_threshold_factional_warrior_defeated_he_yi	3k_dlc05_ceo_factional_warrior_defeated_he_yi	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_huang_gai	3k_dlc05_ceo_factional_warrior_defeated_huang_gai	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_huang_shao	3k_dlc05_ceo_factional_warrior_defeated_huang_shao	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_huang_zhong	3k_dlc05_ceo_factional_warrior_defeated_huang_zhong	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_jia_xu	3k_dlc05_ceo_factional_warrior_defeated_jia_xu	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_kong_rong	3k_dlc05_ceo_factional_warrior_defeated_kong_rong	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_li_jue	3k_dlc05_ceo_factional_warrior_defeated_li_jue	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_liu_bei	3k_dlc05_ceo_factional_warrior_defeated_liu_bei	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_liu_biao	3k_dlc05_ceo_factional_warrior_defeated_liu_biao	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_ma_chao	3k_dlc05_ceo_factional_warrior_defeated_ma_chao	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_ma_teng	3k_dlc05_ceo_factional_warrior_defeated_ma_teng	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_pang_tong	3k_dlc05_ceo_factional_warrior_defeated_pang_tong	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_sima_yi	3k_dlc05_ceo_factional_warrior_defeated_sima_yi	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_sun_ce	3k_dlc05_ceo_factional_warrior_defeated_sun_ce	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_sun_quan	3k_dlc05_ceo_factional_warrior_defeated_sun_quan	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_sun_ren	3k_dlc05_ceo_factional_warrior_defeated_sun_ren	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_taishi_ci	3k_dlc05_ceo_factional_warrior_defeated_taishi_ci	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_xiahou_dun	3k_dlc05_ceo_factional_warrior_defeated_xiahou_dun	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_xiahou_yuan	3k_dlc05_ceo_factional_warrior_defeated_xiahou_yuan	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_xu_chu	3k_dlc05_ceo_factional_warrior_defeated_xu_chu	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_xu_huang	3k_dlc05_ceo_factional_warrior_defeated_xu_huang	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_yan_baihu	3k_dlc05_ceo_factional_warrior_defeated_yan_baihu	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_yu_jin	3k_dlc05_ceo_factional_warrior_defeated_yu_jin	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_yuan_shao	3k_dlc05_ceo_factional_warrior_defeated_yuan_shao	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_yuan_shu	3k_dlc05_ceo_factional_warrior_defeated_yuan_shu	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_yue_jin	3k_dlc05_ceo_factional_warrior_defeated_yue_jin	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhang_fei	3k_dlc05_ceo_factional_warrior_defeated_zhang_fei	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhang_liao	3k_dlc05_ceo_factional_warrior_defeated_zhang_liao	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhang_yan	3k_dlc05_ceo_factional_warrior_defeated_zhang_yan	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhange_he	3k_dlc05_ceo_factional_warrior_defeated_zhange_he	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhao_yun	3k_dlc05_ceo_factional_warrior_defeated_zhao_yun	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zheng_jiang	3k_dlc05_ceo_factional_warrior_defeated_zheng_jiang	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhou_tai	3k_dlc05_ceo_factional_warrior_defeated_zhou_tai	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhou_yu	3k_dlc05_ceo_factional_warrior_defeated_zhou_yu	1	0	1	2	false
3k_dlc05_ceo_threshold_factional_warrior_defeated_zhuge_liang	3k_dlc05_ceo_factional_warrior_defeated_zhuge_liang	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_tuoba_jiefan	3k_dlc05_ceo_factional_warrior_defeated_tuoba_jiefan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_tadun	3k_dlc05_ceo_factional_warrior_defeated_tadun	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_kuitou	3k_dlc05_ceo_factional_warrior_defeated_kuitou	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_dou_mao	3k_dlc05_ceo_factional_warrior_defeated_dou_mao	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yufuluo	3k_dlc05_ceo_factional_warrior_defeated_yufuluo	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_cao_chun	3k_dlc05_ceo_factional_warrior_defeated_cao_chun	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_cao_ren	3k_dlc05_ceo_factional_warrior_defeated_cao_ren	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yang_feng	3k_dlc05_ceo_factional_warrior_defeated_yang_feng	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_ze_rong	3k_dlc05_ceo_factional_warrior_defeated_ze_rong	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_wu_jing	3k_dlc05_ceo_factional_warrior_defeated_wu_jing	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_sun_jian	3k_dlc05_ceo_factional_warrior_defeated_sun_jian	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_chunyu_qiong	3k_dlc05_ceo_factional_warrior_defeated_chunyu_qiong	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_wen_chou	3k_dlc05_ceo_factional_warrior_defeated_wen_chou	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yan_liang	3k_dlc05_ceo_factional_warrior_defeated_yan_liang	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_gao_lan	3k_dlc05_ceo_factional_warrior_defeated_gao_lan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_zu_mao	3k_dlc05_ceo_factional_warrior_defeated_zu_mao	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_lu_meng	3k_dlc05_ceo_factional_warrior_defeated_lu_meng	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_dong_xi	3k_dlc05_ceo_factional_warrior_defeated_dong_xi	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_xu_sheng	3k_dlc05_ceo_factional_warrior_defeated_xu_sheng	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_chen_wu	3k_dlc05_ceo_factional_warrior_defeated_chen_wu	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_han_dang	3k_dlc05_ceo_factional_warrior_defeated_han_dang	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_ding_feng	3k_dlc05_ceo_factional_warrior_defeated_ding_feng	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_jiang_qin	3k_dlc05_ceo_factional_warrior_defeated_jiang_qin	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_ling_tong	3k_dlc05_ceo_factional_warrior_defeated_ling_tong	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_cao_hong	3k_dlc05_ceo_factional_warrior_defeated_cao_hong	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_meng_huo	3k_dlc05_ceo_factional_warrior_defeated_meng_huo	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_zhurong	3k_dlc05_ceo_factional_warrior_defeated_zhurong	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_wutugu	3k_dlc05_ceo_factional_warrior_defeated_wutugu	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_shamoke	3k_dlc05_ceo_factional_warrior_defeated_shamoke	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_mulu	3k_dlc05_ceo_factional_warrior_defeated_mulu	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_li_ru	3k_dlc05_ceo_factional_warrior_defeated_li_ru	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_chen_gui	3k_dlc05_ceo_factional_warrior_defeated_chen_gui	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_hucheer	3k_dlc05_ceo_factional_warrior_defeated_hucheer	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_mike	3k_dlc05_ceo_factional_warrior_defeated_mike	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_pang_de	3k_dlc05_ceo_factional_warrior_defeated_pang_de	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_gongsun_du	3k_dlc05_ceo_factional_warrior_defeated_gongsun_du	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_liu_pi	3k_dlc05_ceo_factional_warrior_defeated_liu_pi	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_song_jian	3k_dlc05_ceo_factional_warrior_defeated_song_jian	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_wu_huan	3k_dlc05_ceo_factional_warrior_defeated_wu_huan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_shang	3k_dlc05_ceo_factional_warrior_defeated_yuan_shang	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_tan	3k_dlc05_ceo_factional_warrior_defeated_yuan_tan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_yao	3k_dlc05_ceo_factional_warrior_defeated_yuan_yao	1	0	1	2	false
