key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_main_threshold_ancillary_jade_archer	3k_main_ancillary_accessory_jade_archer	1	0	1	1	false
3k_main_threshold_ancillary_jade_horse	3k_main_ancillary_accessory_jade_horse	1	0	1	1	false
3k_main_threshold_ancillary_jade_horseman	3k_main_ancillary_accessory_jade_horseman	1	0	1	1	false
3k_main_threshold_ancillary_jade_monkey	3k_main_ancillary_accessory_jade_monkey	1	0	1	1	false
3k_main_threshold_ancillary_jade_rooster	3k_main_ancillary_accessory_jade_rooster	1	0	1	1	false
3k_main_threshold_ancillary_jade_sickle	3k_main_ancillary_accessory_jade_sickle	1	0	1	1	false
3k_main_threshold_ancillary_jade_snake	3k_main_ancillary_accessory_jade_snake	1	0	1	1	false
3k_main_threshold_ancillary_jade_statue_of_confucius	3k_main_ancillary_accessory_jade_statue_of_confucius	1	0	1	1	false
3k_main_threshold_ancillary_king_of_jade_ge	3k_main_ancillary_accessory_king_of_jade_ge	1	0	1	1	false
3k_main_threshold_ancillary_mozi	3k_main_ancillary_accessory_mozi	1	0	1	1	false
3k_main_threshold_ancillary_porcelain_cup	3k_main_ancillary_accessory_porcelain_cup	1	0	1	1	false
3k_main_threshold_ancillary_rites_of_zhou	3k_main_ancillary_accessory_rites_of_zhou	1	0	1	1	false
3k_main_threshold_ancillary_six_secret_teachings	3k_main_ancillary_accessory_six_secret_teachings	1	0	1	1	false
3k_main_threshold_ancillary_south_pointing_chariot	3k_main_ancillary_accessory_south_pointing_chariot	1	0	1	1	false
3k_main_threshold_ancillary_stone_archer	3k_main_ancillary_accessory_stone_archer	1	0	1	1	false
3k_main_threshold_ancillary_stone_axe	3k_main_ancillary_accessory_stone_axe	1	0	1	1	false
3k_main_threshold_ancillary_stone_horse	3k_main_ancillary_accessory_stone_horse	1	0	1	1	false
3k_main_threshold_ancillary_stone_monkey	3k_main_ancillary_accessory_stone_monkey	1	0	1	1	false
3k_main_threshold_ancillary_stone_pig	3k_main_ancillary_accessory_stone_pig	1	0	1	1	false
3k_main_threshold_ancillary_stone_rat	3k_main_ancillary_accessory_stone_rat	1	0	1	1	false
3k_main_threshold_ancillary_stone_rooster	3k_main_ancillary_accessory_stone_rooster	1	0	1	1	false
3k_main_threshold_ancillary_stone_statue_of_confucius	3k_main_ancillary_accessory_stone_statue_of_confucius	1	0	1	1	false
3k_main_threshold_ancillary_strategies_of_the_warring_states	3k_main_ancillary_accessory_strategies_of_the_warring_states	1	0	1	1	false
3k_main_threshold_ancillary_the_emperor	3k_main_ancillary_accessory_the_emperor	1	0	1	1	false
3k_main_threshold_ancillary_the_methods_of_the_sima	3k_main_ancillary_accessory_the_methods_of_the_sima	1	0	1	1	false
3k_main_threshold_ancillary_the_nine_chapters_on_the_mathematical_art	3k_main_ancillary_accessory_the_nine_chapters_on_the_mathematical_art	1	0	1	1	false
3k_main_threshold_ancillary_the_three_strategies_of_the_duke_of_the_yellow_rock	3k_main_ancillary_accessory_the_three_strategies_of_the_duke_of_the_yellow_rock	1	0	1	1	false
3k_main_threshold_ancillary_water_clock	3k_main_ancillary_accessory_water_clock	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_huang_zhong	3k_main_ancillary_weapon_bow_huang_zhong	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_huang_zhong_faction	3k_main_ancillary_weapon_bow_huang_zhong_faction	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_lady_sun	3k_main_ancillary_weapon_bow_lady_sun	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_lady_sun_faction	3k_main_ancillary_weapon_bow_lady_sun_faction	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_taishi_ci	3k_main_ancillary_weapon_bow_taishi_ci	1	0	1	1	false
3k_main_threshold_ancillary_weapon_bow_taishi_ci_faction	3k_main_ancillary_weapon_bow_taishi_ci_faction	1	0	1	1	false
3k_main_threshold_ancillary_weapon_crossbow_common	3k_main_ancillary_weapon_crossbow_common	1	0	1	1	false
3k_main_threshold_ancillary_weapon_crossbow_exceptional	3k_main_ancillary_weapon_crossbow_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_weapon_crossbow_refined	3k_main_ancillary_weapon_crossbow_refined	1	0	1	1	false
3k_main_threshold_ancillary_wei_liaozi	3k_main_ancillary_accessory_wei_liaozi	1	0	1	1	false
3k_main_threshold_ancillary_wooden_dog	3k_main_ancillary_accessory_wooden_dog	1	0	1	1	false
3k_main_threshold_ancillary_wooden_fish	3k_main_ancillary_accessory_wooden_fish	1	0	1	1	false
3k_main_threshold_ancillary_wooden_ox	3k_main_ancillary_accessory_wooden_ox	1	0	1	1	false
3k_main_threshold_ancillary_wuzi	3k_main_ancillary_accessory_wuzi	1	0	1	1	false
3k_main_threshold_ancillary_zhuangzi	3k_main_ancillary_accessory_zhuangzi	1	0	1	1	false
3k_mtu_threshold_ancillary_accessory_eight_principles_of_yong	3k_mtu_ancillary_accessory_eight_principles_of_yong	1	0	1	1	false
3k_mtu_threshold_ancillary_accessory_poem_of_sorrow_and_anger	3k_mtu_ancillary_accessory_poem_of_sorrow_and_anger	1	0	1	1	false
3k_mtu_threshold_ancillary_empty_lunchpail	3k_mtu_ancillary_accessory_empty_lunchpail	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_goshawk	3k_mtu_ancillary_weapon_goshawk	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_hawk	3k_mtu_ancillary_weapon_hawk	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_hometowns_bow	3k_mtu_ancillary_weapon_hometowns_bow	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_mothers_bow	3k_mtu_ancillary_weapon_mothers_bow	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_wind_of_north	3k_mtu_ancillary_weapon_wind_of_north	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_wind_of_taiyuan	3k_mtu_ancillary_weapon_wind_of_taiyuan	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_accessory_simple_carving_of_huang_lao	3k_ytr_ancillary_accessory_simple_carving_of_huang_lao	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_bao	3k_ytr_ancillary_accessory_stone_statue_of_zhang_bao	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_jue	3k_ytr_ancillary_accessory_stone_statue_of_zhang_jue	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_accessory_stone_statue_of_zhang_liang	3k_ytr_ancillary_accessory_stone_statue_of_zhang_liang	1	0	1	1	false
ironic_ancillary_accessory_gan_ning_bow_unique	ironic_ancillary_accessory_gan_ning_bow_unique	1	0	1	1	false
