key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_main_ceo_liu_yu_tribal_region_hanchang	3k_main_ceo_liu_yu_tribal_region_hanchang	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_hyunto_resource	3k_main_ceo_liu_yu_tribal_region_hyunto_resource	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_jincheng	3k_main_ceo_liu_yu_tribal_region_jincheng	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	3k_main_ceo_liu_yu_tribal_region_liaodong_xuantu	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_lingzhou	3k_main_ceo_liu_yu_tribal_region_lingzhou	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_nanzheng	3k_main_ceo_liu_yu_tribal_region_nanzheng	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_sanshui	3k_main_ceo_liu_yu_tribal_region_sanshui	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_shanggui	3k_main_ceo_liu_yu_tribal_region_shanggui	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_sheyan	3k_main_ceo_liu_yu_tribal_region_sheyan	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_tianshui	3k_main_ceo_liu_yu_tribal_region_tianshui	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	3k_main_ceo_liu_yu_tribal_region_wuyuan_capital	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	3k_main_ceo_liu_yu_tribal_region_wuyuan_farm	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_xiabian	3k_main_ceo_liu_yu_tribal_region_xiabian	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_xiutu	3k_main_ceo_liu_yu_tribal_region_xiutu	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_yinping	3k_main_ceo_liu_yu_tribal_region_yinping	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_zhanyin	3k_main_ceo_liu_yu_tribal_region_zhanyin	1	0	1	2	false
3k_main_ceo_liu_yu_tribal_region_zitong	3k_main_ceo_liu_yu_tribal_region_zitong	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_capital_changan	3k_main_ceo_liu_yu_han_capital_changan	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_capital_luoyang	3k_main_ceo_liu_yu_han_capital_luoyang	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_capital_penchang	3k_main_ceo_liu_yu_han_capital_penchang	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_capital_weijun	3k_main_ceo_liu_yu_han_capital_weijun	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_capital_yingchuan	3k_main_ceo_liu_yu_han_capital_yingchuan	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_liu_he	3k_main_ceo_liu_yu_han_character_liu_he	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_liu_xie	3k_main_ceo_liu_yu_han_character_liu_xie	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_liu_yu	3k_main_ceo_liu_yu_han_character_liu_yu	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_tian_chou	3k_main_ceo_liu_yu_han_character_tian_chou	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_wei_you	3k_main_ceo_liu_yu_han_character_wei_you	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_xianyu_fu	3k_main_ceo_liu_yu_han_character_xianyu_fu	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_han_character_xianyu_yin	3k_main_ceo_liu_yu_han_character_xianyu_yin	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_huchuquan	3k_main_ceo_liu_yu_tribal_character_huchuquan	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_liu_bao	3k_main_ceo_liu_yu_tribal_character_liu_bao	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_qubei	3k_main_ceo_liu_yu_tribal_character_qubei	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_recruit_nanlou	3k_main_ceo_liu_yu_tribal_character_recruit_nanlou	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_recruit_qiulijiu	3k_main_ceo_liu_yu_tribal_character_recruit_qiulijiu	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_recruit_supuyuan	3k_main_ceo_liu_yu_tribal_character_recruit_supuyuan	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_recruit_tadun	3k_main_ceo_liu_yu_tribal_character_recruit_tadun	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_recruit_wuyan	3k_main_ceo_liu_yu_tribal_character_recruit_wuyan	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_character_yufuluo	3k_main_ceo_liu_yu_tribal_character_yufuluo	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_guangyuan_iron	3k_main_ceo_liu_yu_tribal_region_guangyuan_iron	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_capital	3k_main_ceo_liu_yu_tribal_region_liaoxi_capital	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_liaoxi_tool	3k_main_ceo_liu_yu_tribal_region_liaoxi_tool	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_captial	3k_main_ceo_liu_yu_tribal_region_shuofang_captial	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horse_tamer	3k_main_ceo_liu_yu_tribal_region_shuofang_horse_tamer	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_shuofang_horses	3k_main_ceo_liu_yu_tribal_region_shuofang_horses	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_xihe_capital	3k_main_ceo_liu_yu_tribal_region_xihe_capital	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_xihe_fishing_port	3k_main_ceo_liu_yu_tribal_region_xihe_fishing_port	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_youbeiping_capital	3k_main_ceo_liu_yu_tribal_region_youbeiping_capital	1	0	1	2	false
3k_main_ceo_threshold_liu_yu_tribal_region_youbeiping_trade_port	3k_main_ceo_liu_yu_tribal_region_youbeiping_trade_port	1	0	1	2	false
