key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_dlc06_ceo_factional_nanman_fealty_dongtuna	3k_dlc06_ceo_factional_nanman_fealty_minor_dongtuna	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_jiangyang	3k_dlc06_ceo_factional_nanman_fealty_minor_jiangyang	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_jianning	3k_dlc06_ceo_factional_nanman_fealty_minor_jianning	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_jiaozhi	3k_dlc06_ceo_factional_nanman_fealty_minor_jiaozhi	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_jinhuansanjie	3k_dlc06_ceo_factional_nanman_fealty_minor_jinhuansanjie	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_king_duosi	3k_dlc06_ceo_factional_nanman_fealty_major_king_duosi	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_king_meng_huo	3k_dlc06_ceo_factional_nanman_fealty_major_king_meng_huo	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_king_mulu	3k_dlc06_ceo_factional_nanman_fealty_major_king_mulu	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_king_shamoke	3k_dlc06_ceo_factional_nanman_fealty_major_king_shamoke	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_king_wutugu	3k_dlc06_ceo_factional_nanman_fealty_major_king_wutugu	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_lady_zhurong	3k_dlc06_ceo_factional_nanman_fealty_major_lady_zhurong	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_mangyachang	3k_dlc06_ceo_factional_nanman_fealty_minor_mangyachang	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_tu_an	3k_dlc06_ceo_factional_nanman_fealty_minor_tu_an	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_xi_ni	3k_dlc06_ceo_factional_nanman_fealty_minor_xi_ni	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_yang_feng	3k_dlc06_ceo_factional_nanman_fealty_major_yang_feng	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_yongchang	3k_dlc06_ceo_factional_nanman_fealty_minor_yongchang	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_yunnan	3k_dlc06_ceo_factional_nanman_fealty_minor_yunnan	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_fealty_zangke	3k_dlc06_ceo_factional_nanman_fealty_minor_zangke	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_dragon	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_eagle	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_elephant	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_fish	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_goat	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_monkey	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_ox	1	0	1	1	false
3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger	3k_dlc06_ceo_factional_nanman_king_mulu_rituals_tiger	1	0	1	1	false
