key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_white_tiger_yan	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_white_tiger_yan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_wu_jing	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_wu_jing	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_yang_feng	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc05_faction_yang_feng	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_cao_cao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_cao_cao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_dong_zhuo	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_dong_zhuo	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gao_gan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gao_gan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_du	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_du	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_zan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_gongsun_zan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_fu	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_sui	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_han_sui	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_jia_long	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_rong	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_rong	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_kong_zhou	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_bei	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_bei	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_biao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_biao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_dai	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_liu_yu	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_lu_kang	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_lu_kang	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ma_teng	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ma_teng	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_sun_jian	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_sun_jian	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_tao_qian	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_tao_qian	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_kuang	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_wang_lang	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_ying_shao	ironic_ceo_factional_chen_wen_unit_unlock_3k_dlc04_faction_ying_shao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_yuan_shu	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhai_rong	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_chao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_lu	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zhang_yang	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	ironic_ceo_factional_chen_wen_unit_unlock_3k_main_faction_zheng_jiang	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_di_tribes	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_gan_ning	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_huang_clan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_ma_ai	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_tong_zhi	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wang_sheng	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_wuhuan_tribes	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_kuitou	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xianbei_tuoba	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xiongnu_tribes	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_xiongnu_tribes	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhang_jin_border	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhu_hao	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zhuge_xuan	1	0	1	1	false
ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	ironic_ceo_factional_chen_wen_unit_unlock_ironic_faction_zu_lang	1	0	1	1	false
