key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_dlc04_ceo_threshold_career_historical_emperor_shao	3k_dlc04_ceo_career_historical_emperor_shao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_empress_he	3k_dlc04_ceo_career_historical_empress_he	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_fu_xie_nanrong	3k_dlc04_ceo_career_historical_fu_xie_nanrong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_gao_you	3k_dlc04_ceo_career_historical_gao_you	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_guan_hai	3k_dlc04_ceo_career_historical_guan_hai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_han_xian	3k_dlc04_ceo_career_historical_han_xian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_he_jin	3k_dlc04_ceo_career_historical_he_jin	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_huangfu_song	3k_dlc04_ceo_career_historical_huangfu_song	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_jin_xuan_yuanji	3k_dlc04_ceo_career_historical_jin_xuan_yuanji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_cai_yan_wenji	3k_dlc04_ceo_career_historical_lady_cai_yan_wenji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_da_qiao	3k_dlc04_ceo_career_historical_lady_da_qiao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_wang_song	3k_dlc04_ceo_career_historical_lady_wang_song	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_xiao_qiao	3k_dlc04_ceo_career_historical_lady_xiao_qiao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_li_wenhou	3k_dlc04_ceo_career_historical_li_wenhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_chong	3k_dlc04_ceo_career_historical_liu_chong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_hong_yuanzhuo	3k_dlc04_ceo_career_historical_liu_hong_yuanzhuo	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_pi	3k_dlc04_ceo_career_historical_liu_pi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_xun_zitai	3k_dlc04_ceo_career_historical_liu_xun_zitai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_zhi	3k_dlc04_ceo_career_historical_lu_zhi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_boshe	3k_dlc04_ceo_career_historical_lu_boshe	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_ji_gongji	3k_dlc04_ceo_career_historical_lu_ji_gongji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_jun	3k_dlc04_ceo_career_historical_lu_jun	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_kang_jining	3k_dlc04_ceo_career_historical_lu_kang_jining	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_yu_zijia	3k_dlc04_ceo_career_historical_lu_yu_zijia	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_luo_jun_xiaoyuan	3k_dlc04_ceo_career_historical_luo_jun_xiaoyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_luo_tong_gongxu	3k_dlc04_ceo_career_historical_luo_tong_gongxu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ma_midi_wengshu	3k_dlc04_ceo_career_historical_ma_midi_wengshu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ma_yuanyi	3k_dlc04_ceo_career_historical_ma_yuanyi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_qiao_mao_yuanwei	3k_dlc04_ceo_career_historical_qiao_mao_yuanwei	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_song_jian	3k_dlc04_ceo_career_historical_song_jian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_tang_zhou	3k_dlc04_ceo_career_historical_tang_zhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_wang_guo	3k_dlc04_ceo_career_historical_wang_guo	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_wu_qiong_deyu	3k_dlc04_ceo_career_historical_wu_qiong_deyu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_xue_zhou	3k_dlc04_ceo_career_historical_xue_zhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_qu_xiulian	3k_dlc04_ceo_career_historical_ying_qu_xiulian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_shao_zhongyuan	3k_dlc04_ceo_career_historical_ying_shao_zhongyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_yang_delian	3k_dlc04_ceo_career_historical_ying_yang_delian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_yuan_yi_boye	3k_dlc04_ceo_career_historical_yuan_yi_boye	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_bao	3k_dlc04_ceo_career_historical_zhang_bao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_jue	3k_dlc04_ceo_career_historical_zhang_jue	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_liang	3k_dlc04_ceo_career_historical_zhang_liang	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_mancheng	3k_dlc04_ceo_career_historical_zhang_mancheng	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_wen_boshen	3k_dlc04_ceo_career_historical_zhang_wen_boshen	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhao_hong	3k_dlc04_ceo_career_historical_zhao_hong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhou_bi_zhongyuan	3k_dlc04_ceo_career_historical_zhou_bi_zhongyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhou_xin_daming	3k_dlc04_ceo_career_historical_zhou_xin_daming	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zong_yuan	3k_dlc04_ceo_career_historical_zong_yuan	1	0	1	1	false
3k_dlc05_ceo_career_historical_zhang_fang	3k_dlc05_ceo_career_historical_zhang_fang	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_assassin	3k_dlc05_ceo_career_generated_assassin	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_avenger	3k_dlc05_ceo_career_generated_avenger	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_bandit	3k_dlc05_ceo_career_generated_bandit	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_brute	3k_dlc05_ceo_career_generated_brute	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_charlatan	3k_dlc05_ceo_career_generated_charlatan	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_demagogue	3k_dlc05_ceo_career_generated_demagogue	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_disgraced_noble	3k_dlc05_ceo_career_generated_disgraced_noble	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_embezzler	3k_dlc05_ceo_career_generated_embezzler	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_enforcer	3k_dlc05_ceo_career_generated_enforcer	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_escaped_convict	3k_dlc05_ceo_career_generated_escaped_convict	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_fugitive_officer	3k_dlc05_ceo_career_generated_fugitive_officer	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_hermit	3k_dlc05_ceo_career_generated_hermit	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_magician	3k_dlc05_ceo_career_generated_magician	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_mastermind	3k_dlc05_ceo_career_generated_mastermind	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_murderer	3k_dlc05_ceo_career_generated_murderer	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_pillager	3k_dlc05_ceo_career_generated_pillager	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_poacher	3k_dlc05_ceo_career_generated_poacher	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_ringleader	3k_dlc05_ceo_career_generated_ringleader	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_rogue	3k_dlc05_ceo_career_generated_rogue	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_saboteur	3k_dlc05_ceo_career_generated_saboteur	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_thief	3k_dlc05_ceo_career_generated_thief	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_town_drunk	3k_dlc05_ceo_career_generated_town_drunk	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_tribal_exile	3k_dlc05_ceo_career_generated_tribal_exile	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_trickster	3k_dlc05_ceo_career_generated_trickster	1	0	1	1	false
3k_dlc05_ceo_threshold_career_generated_wanderer	3k_dlc05_ceo_career_generated_wanderer	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_chen_ji	3k_dlc05_ceo_career_historical_chen_ji	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_cheng_pu_elder	3k_dlc05_ceo_career_historical_cheng_pu_elder	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_cheng_yu	3k_dlc05_ceo_career_historical_cheng_yu	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_chunyu_qiong	3k_dlc05_ceo_career_historical_chunyu_qiong	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_diaochan	3k_dlc05_ceo_career_historical_diaochan	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_gao_shun	3k_dlc05_ceo_career_historical_gao_shun	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_gongsun_xu	3k_main_ceo_career_historical_gongsun_xu	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_guo_si	3k_dlc05_ceo_career_historical_guo_si	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_guo_tu	3k_dlc05_ceo_career_historical_guo_tu	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_han_dang	3k_dlc05_ceo_career_historical_han_dang	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_han_hao	3k_dlc05_ceo_career_historical_han_hao	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_hao_meng	3k_dlc05_ceo_career_historical_hao_meng	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_hua_xin	3k_dlc05_ceo_career_historical_hua_xin	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_ji_ling	3k_dlc05_ceo_career_historical_ji_ling	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_ju_shou	3k_dlc05_ceo_career_historical_ju_shou	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_lady_mi	3k_dlc05_ceo_career_historical_lady_mi	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_li_jue	3k_dlc05_ceo_career_historical_li_jue	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_lou_gui	3k_dlc05_ceo_career_historical_lou_gui	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_lu_lingqi	3k_dlc05_ceo_career_historical_lu_lingqi	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_mao_jie	3k_dlc05_ceo_career_historical_mao_jie	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_pang_ji	3k_dlc05_ceo_career_historical_pang_ji	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_shen_pei	3k_dlc05_ceo_career_historical_shen_pei	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_tian_feng	3k_dlc05_ceo_career_historical_tian_feng	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_tian_kai	3k_dlc05_ceo_career_historical_tian_kai	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_wu_jing	3k_dlc05_ceo_career_historical_wu_jing	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_xu_shao	3k_dlc05_ceo_career_historical_xu_shao	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_xu_shu_early	3k_dlc05_ceo_career_historical_xu_shu_early	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_xu_you	3k_dlc05_ceo_career_historical_xu_you	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_xue_li	3k_dlc05_ceo_career_historical_xue_li	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_yang_feng	3k_dlc05_ceo_career_historical_yang_feng	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_yang_hong	3k_dlc05_ceo_career_historical_yang_hong	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_yu_fan	3k_dlc05_ceo_career_historical_yu_fan	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_yuan_huan	3k_dlc05_ceo_career_historical_yuan_huan	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_yuan_tan	3k_dlc05_ceo_career_historical_yuan_tan	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zang_ba	3k_dlc05_ceo_career_historical_zang_ba	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_ze_rong	3k_dlc05_ceo_career_historical_ze_rong	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zhang_hong	3k_dlc05_ceo_career_historical_zhang_hong	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zhang_miao	3k_dlc05_ceo_career_historical_zhang_miao	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zhang_xiu	3k_dlc05_ceo_career_historical_zhang_xiu	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zhang_zhao	3k_dlc05_ceo_career_historical_zhang_zhao	1	0	1	1	false
3k_dlc05_ceo_threshold_career_historical_zhou_tai_scarred	3k_dlc05_ceo_career_historical_zhou_tai_scarred	1	0	1	1	false
3k_dlc05_threshold_career_historical_lady_bian	3k_dlc05_ceo_career_historical_lady_bian	1	0	1	1	false
3k_dlc05_threshold_career_historical_zao_zhi	3k_dlc05_ceo_career_historical_zao_zhi	1	0	1	1	false
3k_dlc06_ceo_career_generated_nanman_common_earth_01	3k_dlc06_ceo_career_generated_nanman_common_earth_01	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_earth_02	3k_dlc06_ceo_career_generated_nanman_common_earth_02	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_fire_01	3k_dlc06_ceo_career_generated_nanman_common_fire_01	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_fire_02	3k_dlc06_ceo_career_generated_nanman_common_fire_02	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_metal_01	3k_dlc06_ceo_career_generated_nanman_common_metal_01	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_metal_02	3k_dlc06_ceo_career_generated_nanman_common_metal_02	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_water_01	3k_dlc06_ceo_career_generated_nanman_common_water_01	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_water_02	3k_dlc06_ceo_career_generated_nanman_common_water_02	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_wood_01	3k_dlc06_ceo_career_generated_nanman_common_wood_01	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_common_wood_02	3k_dlc06_ceo_career_generated_nanman_common_wood_02	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_exceptional_earth	3k_dlc06_ceo_career_generated_nanman_exceptional_earth	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_exceptional_fire	3k_dlc06_ceo_career_generated_nanman_exceptional_fire	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_exceptional_metal	3k_dlc06_ceo_career_generated_nanman_exceptional_metal	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_exceptional_water	3k_dlc06_ceo_career_generated_nanman_exceptional_water	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_exceptional_wood	3k_dlc06_ceo_career_generated_nanman_exceptional_wood	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_rare_earth	3k_dlc06_ceo_career_generated_nanman_rare_earth	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_rare_fire	3k_dlc06_ceo_career_generated_nanman_rare_fire	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_rare_metal	3k_dlc06_ceo_career_generated_nanman_rare_metal	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_rare_water	3k_dlc06_ceo_career_generated_nanman_rare_water	1	0	1	10	false
3k_dlc06_ceo_career_generated_nanman_rare_wood	3k_dlc06_ceo_career_generated_nanman_rare_wood	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_ahuinan	3k_dlc06_ceo_career_historical_nanman_ahuinan	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_dailaidongzhu	3k_dlc06_ceo_career_historical_nanman_dailaidongzhu	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_dongtuna	3k_dlc06_ceo_career_historical_nanman_dongtuna	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_jinhuansanjie	3k_dlc06_ceo_career_historical_nanman_jinhuansanjie	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_king_duosi	3k_dlc06_ceo_career_historical_nanman_king_duosi	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_king_meng_huo	3k_dlc06_ceo_career_historical_nanman_king_meng_huo	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_king_mulu	3k_dlc06_ceo_career_historical_nanman_king_mulu	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_king_shamoke	3k_dlc06_ceo_career_historical_nanman_king_shamoke	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_king_wutugu	3k_dlc06_ceo_career_historical_nanman_king_wutugu	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_lady_zhurong	3k_dlc06_ceo_career_historical_nanman_lady_zhurong	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_mangyachang	3k_dlc06_ceo_career_historical_nanman_mangyachang	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_meng_jie	3k_dlc06_ceo_career_historical_nanman_meng_jie	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_meng_you	3k_dlc06_ceo_career_historical_nanman_meng_you	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_tu_an	3k_dlc06_ceo_career_historical_nanman_tu_an	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_xi_ni	3k_dlc06_ceo_career_historical_nanman_xi_ni	1	0	1	10	false
3k_dlc06_ceo_career_historical_nanman_yang_feng	3k_dlc06_ceo_career_historical_nanman_yang_feng	1	0	1	10	false
3k_dlc06_ceo_threshold_career_historical_shi_hui	3k_dlc06_ceo_career_historical_shi_hui	1	0	1	1	false
3k_dlc06_ceo_threshold_career_historical_shi_kuang	3k_dlc06_ceo_career_historical_shi_kuang	1	0	1	1	false
3k_dlc06_ceo_threshold_career_historical_shi_wei	3k_dlc06_ceo_career_historical_shi_wei	1	0	1	1	false
3k_dlc06_ceo_threshold_career_historical_shi_xin	3k_dlc06_ceo_career_historical_shi_xin	1	0	1	1	false
3k_dlc06_ceo_threshold_career_historical_shi_zhi	3k_dlc06_ceo_career_historical_shi_zhi	1	0	1	1	false
3k_ironic_ceo_career_historical_bi_jieyan	3k_ironic_ceo_career_historical_bi_jieyan	1	0	1	1	false
3k_ironic_ceo_career_historical_chen_chao	3k_ironic_ceo_career_historical_chen_chao	1	0	1	1	false
3k_ironic_ceo_career_historical_dong_fu	3k_ironic_ceo_career_historical_dong_fu	1	0	1	1	false
3k_ironic_ceo_career_historical_fu_gan	3k_ironic_ceo_career_historical_fu_gan	1	0	1	1	false
3k_ironic_ceo_career_historical_huang_quan	3k_ironic_ceo_career_historical_huang_quan	1	0	1	1	false
3k_ironic_ceo_career_historical_lady_liu_mengan	3k_ironic_ceo_career_historical_lady_liu_mengan	1	0	1	1	false
3k_ironic_ceo_career_historical_lady_liu_zhang	3k_ironic_ceo_career_historical_lady_liu_zhang	1	0	1	1	false
3k_ironic_ceo_career_historical_lady_wu_xian	3k_ironic_ceo_career_historical_lady_wu_xian	1	0	1	1	false
3k_ironic_ceo_career_historical_lady_yang	3k_ironic_ceo_career_historical_lady_yang	1	0	1	1	false
3k_ironic_ceo_career_historical_lei_tong	3k_ironic_ceo_career_historical_lei_tong	1	0	1	1	false
3k_ironic_ceo_career_historical_li_xiu	3k_ironic_ceo_career_historical_li_xiu	1	0	1	1	false
3k_ironic_ceo_career_historical_liu_dan	3k_ironic_ceo_career_historical_liu_dan	1	0	1	1	false
3k_ironic_ceo_career_historical_liu_fan	3k_ironic_ceo_career_historical_liu_fan	1	0	1	1	false
3k_ironic_ceo_career_historical_liu_mao	3k_ironic_ceo_career_historical_liu_mao	1	0	1	1	false
3k_ironic_ceo_career_historical_liu_xun	3k_ironic_ceo_career_historical_liu_xun	1	0	1	1	false
3k_ironic_ceo_career_historical_ma_tie	3k_ironic_ceo_career_historical_ma_tie	1	0	1	1	false
3k_ironic_ceo_career_historical_ma_xiu	3k_ironic_ceo_career_historical_ma_xiu	1	0	1	1	false
3k_ironic_ceo_career_historical_pang_xi	3k_ironic_ceo_career_historical_pang_xi	1	0	1	1	false
3k_ironic_ceo_career_historical_peng_yang	3k_ironic_ceo_career_historical_peng_yang	1	0	1	1	false
3k_ironic_ceo_career_historical_ren_qi	3k_ironic_ceo_career_historical_ren_qi	1	0	1	1	false
3k_ironic_ceo_career_historical_wang_yun	3k_ironic_ceo_career_historical_wang_yun	1	0	1	1	false
3k_ironic_ceo_career_historical_wu_ban	3k_ironic_ceo_career_historical_wu_ban	1	0	1	1	false
3k_ironic_ceo_career_historical_wu_kuang	3k_ironic_ceo_career_historical_wu_kuang	1	0	1	1	false
3k_ironic_ceo_career_historical_wu_yi	3k_ironic_ceo_career_historical_wu_yi	1	0	1	1	false
3k_ironic_ceo_career_historical_yan_pu	3k_ironic_ceo_career_historical_yan_pu	1	0	1	1	false
3k_ironic_ceo_career_historical_yan_yan	3k_ironic_ceo_career_historical_yan_yan	1	0	1	1	false
3k_ironic_ceo_career_historical_yang_ang	3k_ironic_ceo_career_historical_yang_ang	1	0	1	1	false
3k_ironic_ceo_career_historical_yang_bo	3k_ironic_ceo_career_historical_yang_bo	1	0	1	1	false
3k_ironic_ceo_career_historical_yang_ren	3k_ironic_ceo_career_historical_yang_ren	1	0	1	1	false
3k_ironic_ceo_career_historical_yang_song	3k_ironic_ceo_career_historical_yang_song	1	0	1	1	false
3k_ironic_ceo_career_historical_yu_minxiang	3k_ironic_ceo_career_historical_yu_minxiang	1	0	1	1	false
3k_ironic_ceo_career_historical_zhang_fu	3k_ironic_ceo_career_historical_zhang_fu	1	0	1	1	false
3k_ironic_ceo_career_historical_zhang_guang	3k_ironic_ceo_career_historical_zhang_guang	1	0	1	1	false
3k_ironic_ceo_career_historical_zhang_ren	3k_ironic_ceo_career_historical_zhang_ren	1	0	1	1	false
3k_ironic_ceo_career_historical_zhang_wei	3k_ironic_ceo_career_historical_zhang_wei	1	0	1	1	false
3k_ironic_ceo_career_historical_zhao_wei	3k_ironic_ceo_career_historical_zhao_wei	1	0	1	1	false
3k_ironic_ceo_career_historical_zhu_gui	3k_ironic_ceo_career_historical_zhu_gui	1	0	1	1	false
3k_main_ceo_career_historical_Bao_Sanniang	3k_main_ceo_career_historical_Bao_Sanniang	1	0	1	1	false
3k_main_ceo_career_historical_Budugen	3k_main_ceo_career_historical_Budugen	1	0	1	1	false
3k_main_ceo_career_historical_Cao_Xing	3k_main_ceo_career_historical_Cao_Xing	1	0	1	1	false
3k_main_ceo_career_historical_Chen_Dao	3k_main_ceo_career_historical_Chen_Dao	1	0	1	1	false
