key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_ironic_ancillary_weapon_ma_dai_spear_unique	3k_ironic_ancillary_weapon_ma_dai_spear_unique	1	0	1	1	false
3k_ironic_ancillary_weapon_pang_de_spear_unique	3k_ironic_ancillary_weapon_pang_de_spear_unique	1	0	1	1	false
3k_ironic_ancillary_weapon_two_handed_axe_unique	3k_ironic_ancillary_weapon_two_handed_axe_unique	1	0	1	1	false
3k_ironic_ancillary_weapon_two_handed_trident_unique	3k_ironic_ancillary_weapon_two_handed_trident_unique	1	0	1	1	false
3k_main_ancillary_weapon_zhanmadao_unique	3k_main_ancillary_weapon_zhanmadao_unique	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_axes_of_the_bandit_queen_faction	3k_main_ancillary_weapon_axes_of_the_bandit_queen_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_blade_of_xiang_yu_faction	3k_main_ancillary_weapon_blade_of_xiang_yu_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_green_dragon_crescent_blade_faction	3k_main_ancillary_weapon_green_dragon_crescent_blade_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_ma_su_faction	3k_main_ancillary_weapon_ma_su_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_serpent_spear_faction	3k_main_ancillary_weapon_serpent_spear_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_shuang_gu_jian_faction	3k_main_ancillary_weapon_shuang_gu_jian_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_trident_halberd_faction	3k_main_ancillary_weapon_trident_halberd_faction	1	0	1	1	false
3k_main_ceo_threshold_ancillary_weapon_trust_of_god_faction	3k_main_ancillary_weapon_trust_of_god_faction	1	0	1	1	false
3k_main_threshold_ancillary_axes_of_the_bandit_queen	3k_main_ancillary_weapon_axes_of_the_bandit_queen	1	0	1	1	false
3k_main_threshold_ancillary_battle_axe_unique	3k_main_ancillary_weapon_cleaver_of_mountains_unique	1	0	1	1	false
3k_main_threshold_ancillary_blade_of_xiang_yu	3k_main_ancillary_weapon_blade_of_xiang_yu	1	0	1	1	false
3k_main_threshold_ancillary_ceremonial_sword_exceptional	3k_main_ancillary_weapon_ceremonial_sword_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_ceremonial_sword_refined	3k_main_ancillary_weapon_ceremonial_sword_refined	1	0	1	1	false
3k_main_threshold_ancillary_ceremonial_sword_unique	3k_main_ancillary_weapon_ceremonial_sword_unique	1	0	1	1	false
3k_main_threshold_ancillary_double_edged_sword_common	3k_main_ancillary_weapon_double_edged_sword_common	1	0	1	1	false
3k_main_threshold_ancillary_double_edged_sword_exceptional	3k_main_ancillary_weapon_double_edged_sword_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_double_edged_sword_refined	3k_main_ancillary_weapon_double_edged_sword_refined	1	0	1	1	false
3k_main_threshold_ancillary_double_edged_sword_unique	3k_main_ancillary_weapon_double_edged_sword_unique	1	0	1	1	false
3k_main_threshold_ancillary_dual_axes_exceptional	3k_main_ancillary_weapon_dual_axes_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_dual_short_ji_exceptional	3k_main_ancillary_weapon_dual_short_ji_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_dual_swords_common	3k_main_ancillary_weapon_dual_swords_common	1	0	1	1	false
3k_main_threshold_ancillary_dual_swords_exceptional	3k_main_ancillary_weapon_dual_swords_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_dual_swords_refined	3k_main_ancillary_weapon_dual_swords_refined	1	0	1	1	false
3k_main_threshold_ancillary_dual_swords_unique	3k_main_ancillary_weapon_dual_swords_unique	1	0	1	1	false
3k_main_threshold_ancillary_ganjiang	3k_main_ancillary_weapon_ganjiang	1	0	1	1	false
3k_main_threshold_ancillary_giant_mace_unique	3k_main_ancillary_weapon_giant_mace_unique	1	0	1	1	false
3k_main_threshold_ancillary_green_dragon_crescent_blade	3k_main_ancillary_weapon_green_dragon_crescent_blade	1	0	1	1	false
3k_main_threshold_ancillary_halberd_common	3k_main_ancillary_weapon_halberd_common	1	0	1	1	false
3k_main_threshold_ancillary_halberd_exceptional	3k_main_ancillary_weapon_halberd_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_halberd_refined	3k_main_ancillary_weapon_halberd_refined	1	0	1	1	false
3k_main_threshold_ancillary_halberd_unique	3k_main_ancillary_weapon_halberd_unique	1	0	1	1	false
3k_main_threshold_ancillary_hook_sickle_sabre_common	3k_main_ancillary_weapon_hook_sickle_sabre_common	1	0	1	1	false
3k_main_threshold_ancillary_hook_sickle_sabre_exceptional	3k_main_ancillary_weapon_hook_sickle_sabre_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_hook_sicle_sabre_refined	3k_main_ancillary_weapon_hook_sicle_sabre_refined	1	0	1	1	false
3k_main_threshold_ancillary_ma_su	3k_main_ancillary_weapon_ma_su	1	0	1	1	false
3k_main_threshold_ancillary_moye	3k_main_ancillary_weapon_moye	1	0	1	1	false
3k_main_threshold_ancillary_one_handed_axe_common	3k_main_ancillary_weapon_one_handed_axe_common	1	0	1	1	false
3k_main_threshold_ancillary_one_handed_axe_exceptional	3k_main_ancillary_weapon_one_handed_axe_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_one_handed_axe_refined	3k_main_ancillary_weapon_one_handed_axe_refined	1	0	1	1	false
3k_main_threshold_ancillary_serpent_spear	3k_main_ancillary_weapon_serpent_spear	1	0	1	1	false
3k_main_threshold_ancillary_short_ji_exceptional	3k_main_ancillary_weapon_short_ji_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_shuang_gu_jian	3k_main_ancillary_weapon_shuang_gu_jian	1	0	1	1	false
3k_main_threshold_ancillary_single_edged_sword_common	3k_main_ancillary_weapon_single_edged_sword_common	1	0	1	1	false
3k_main_threshold_ancillary_the_blue_blade	3k_main_ancillary_weapon_the_blue_blade	1	0	1	1	false
3k_main_threshold_ancillary_trident_halberd	3k_main_ancillary_weapon_trident_halberd	1	0	1	1	false
3k_main_threshold_ancillary_trust_of_god	3k_main_ancillary_weapon_trust_of_god	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_axe_common	3k_main_ancillary_weapon_two_handed_axe_common	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_axe_exceptional	3k_main_ancillary_weapon_two_handed_axe_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_axe_refined	3k_main_ancillary_weapon_two_handed_axe_refined	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_spear_common	3k_main_ancillary_weapon_two_handed_spear_common	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_spear_exceptional	3k_main_ancillary_weapon_two_handed_spear_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_spear_refined	3k_main_ancillary_weapon_two_handed_spear_refined	1	0	1	1	false
3k_main_threshold_ancillary_two_handed_spear_unique	3k_main_ancillary_weapon_two_handed_spear_unique	1	0	1	1	false
3k_main_threshold_ancillary_weapon_ancient_silver_sword	3k_main_ancillary_weapon_ancient_silver_sword	1	0	1	1	false
3k_main_threshold_ancillary_weapon_sword_and_shield_common	3k_main_ancillary_weapon_sword_and_shield_common	1	0	1	1	false
3k_main_threshold_ancillary_weapon_sword_and_shield_exceptional	3k_main_ancillary_weapon_sword_and_shield_exceptional	1	0	1	1	false
3k_main_threshold_ancillary_weapon_sword_and_shield_refined	3k_main_ancillary_weapon_sword_and_shield_refined	1	0	1	1	false
3k_main_threshold_ancillary_weapon_sword_and_shield_unique	3k_main_ancillary_weapon_sword_and_shield_unique	1	0	1	1	false
3k_main_threshold_ancillary_weapon_two_handed_axe_unique	3k_main_ancillary_weapon_two_handed_axe_unique	1	0	1	1	false
3k_mtu_threshold_ancillary_hidden_flow	3k_mtu_ancillary_weapon_hidden_flow	1	0	1	1	false
3k_mtu_threshold_ancillary_line_breaker	3k_mtu_ancillary_weapon_line_breaker	1	0	1	1	false
3k_mtu_threshold_ancillary_phoenix_beak	3k_mtu_ancillary_weapon_phoenix_beak	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_comet_spear	3k_mtu_ancillary_weapon_comet_spear	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_dachui	3k_mtu_ancillary_weapon_dachui	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_diplomat	3k_mtu_ancillary_weapon_diplomat	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_hidden_flow_faction	3k_mtu_ancillary_weapon_hidden_flow_faction	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_invincible	3k_mtu_ancillary_weapon_invincible	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_juque	3k_mtu_ancillary_weapon_juque	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_line_breaker_faction	3k_mtu_ancillary_weapon_line_breaker_faction	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_phoenix_beak_faction	3k_mtu_ancillary_weapon_phoenix_beak_faction	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_point_piercer	3k_mtu_ancillary_weapon_point_piercer	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_sharp_light	3k_mtu_ancillary_weapon_sharp_light	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_shengxie	3k_mtu_ancillary_weapon_shengxie	1	0	1	1	false
3k_mtu_threshold_ancillary_weapon_young_dragon	3k_mtu_ancillary_weapon_young_dragon	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_common	3k_ytr_ancillary_weapon_2h_ball_mace_common	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_exceptional	3k_ytr_ancillary_weapon_2h_ball_mace_exceptional	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_refined	3k_ytr_ancillary_weapon_2h_ball_mace_refined	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_2h_ball_mace_unique	3k_ytr_ancillary_weapon_2h_ball_mace_unique	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_common	3k_ytr_ancillary_weapon_dual_maces_common	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_exceptional	3k_ytr_ancillary_weapon_dual_maces_exceptional	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_refined	3k_ytr_ancillary_weapon_dual_maces_refined	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_dual_maces_unique	3k_ytr_ancillary_weapon_dual_maces_unique	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_staff_common	3k_ytr_ancillary_weapon_staff_common	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_staff_exceptional	3k_ytr_ancillary_weapon_staff_exceptional	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_staff_refined	3k_ytr_ancillary_weapon_staff_refined	1	0	1	1	false
3k_ytr_ceo_threshold_ancillary_weapon_staff_unique	3k_ytr_ancillary_weapon_staff_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_axes_of_the_bandit_queen	ep_dyn_ancillary_weapon_axes_of_the_bandit_queen	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_blade_of_xiang_yu	ep_dyn_ancillary_weapon_blade_of_xiang_yu	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_bow_huang_zhong	ep_dyn_ancillary_weapon_bow_huang_zhong	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_bow_taishi_ci	ep_dyn_ancillary_weapon_bow_taishi_ci	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_ceremonial_sword_unique	ep_dyn_ancillary_weapon_ceremonial_sword_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_cleaver_of_mountains_unique	ep_dyn_ancillary_weapon_cleaver_of_mountains_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_composite_bow_unique	ep_dyn_ancillary_weapon_composite_bow_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_double_edged_sword_unique	ep_dyn_ancillary_weapon_double_edged_sword_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_dual_axes_exceptional	ep_dyn_ancillary_weapon_dual_axes_exceptional	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_dual_short_ji_exceptional	ep_dyn_ancillary_weapon_dual_short_ji_exceptional	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_giant_mace_unique	ep_dyn_ancillary_weapon_giant_mace_unique	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_green_dragon_crescent_blade	ep_dyn_ancillary_weapon_green_dragon_crescent_blade	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_ma_su	ep_dyn_ancillary_weapon_ma_su	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_serpent_spear	ep_dyn_ancillary_weapon_serpent_spear	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_short_ji_exceptional	ep_dyn_ancillary_weapon_short_ji_exceptional	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_shuang_gu_jian	ep_dyn_ancillary_weapon_shuang_gu_jian	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_the_blue_blade	ep_dyn_ancillary_weapon_the_blue_blade	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_trident_halberd	ep_dyn_ancillary_weapon_trident_halberd	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_trust_of_god	ep_dyn_ancillary_weapon_trust_of_god	1	0	1	1	false
ep_dyn_ceo_threshold_ancillary_weapon_two_handed_spear_unique	ep_dyn_ancillary_weapon_two_handed_spear_unique	1	0	1	1	false
ironic_ancillary_weapon_ling_tong_twin_jis_unique	ironic_ancillary_weapon_ling_tong_twin_jis_unique	1	0	1	1	false
ironic_ancillary_weapon_pan_zhang_axe_unique	ironic_ancillary_weapon_pan_zhang_axe_unique	1	0	1	1	false
ironic_ancillary_weapon_xu_sheng_dual_jian_unique	ironic_ancillary_weapon_xu_sheng_dual_jian_unique	1	0	1	1	false
ironic_ancillary_weapon_zhou_tai_ji_unique	ironic_ancillary_weapon_zhou_tai_ji_unique	1	0	1	1	false
ironic_threshold_ancillary_hook_sword_exceptional	3k_main_ancillary_weapon_hook_sword_exceptional	1	0	1	1	false
ironic_threshold_ancillary_hook_sword_unique	3k_main_ancillary_weapon_hook_sword_unique	1	0	1	1	false
