key	ceo	point_threshold_to_activate	point_theshold_to_destroy	starting_points	max_points	resets_to_starting_points_when_deactivated
3k_dlc04_ceo_factional_great_library_expertise_refined	3k_dlc04_ceo_factional_great_library_expertise_refined	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_expertise_refined_locked	3k_dlc04_ceo_factional_great_library_expertise_refined_locked	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_expertise_unique	3k_dlc04_ceo_factional_great_library_expertise_unique	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_expertise_unique_locked	3k_dlc04_ceo_factional_great_library_expertise_unique_locked	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_instinct_common	3k_dlc04_ceo_factional_great_library_instinct_common	1	0	1	11	false
3k_dlc04_ceo_factional_great_library_instinct_common_locked	3k_dlc04_ceo_factional_great_library_instinct_common_locked	1	0	1	11	false
3k_dlc04_ceo_factional_great_library_instinct_exceptional	3k_dlc04_ceo_factional_great_library_instinct_exceptional	1	0	1	11	false
3k_dlc04_ceo_factional_great_library_instinct_exceptional_locked	3k_dlc04_ceo_factional_great_library_instinct_exceptional_locked	1	0	1	11	false
3k_dlc04_ceo_factional_great_library_instinct_refined	3k_dlc04_ceo_factional_great_library_instinct_refined	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_instinct_refined_locked	3k_dlc04_ceo_factional_great_library_instinct_refined_locked	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_instinct_unique	3k_dlc04_ceo_factional_great_library_instinct_unique	1	0	1	31	false
3k_dlc04_ceo_factional_great_library_instinct_unique_locked	3k_dlc04_ceo_factional_great_library_instinct_unique_locked	1	0	1	31	false
3k_dlc04_ceo_factional_great_library_resolve_common	3k_dlc04_ceo_factional_great_library_resolve_common	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_resolve_common_locked	3k_dlc04_ceo_factional_great_library_resolve_common_locked	1	0	1	2	false
3k_dlc04_ceo_factional_great_library_resolve_exceptional	3k_dlc04_ceo_factional_great_library_resolve_exceptional	1	0	1	10000001	false
3k_dlc04_ceo_factional_great_library_resolve_exceptional_locked	3k_dlc04_ceo_factional_great_library_resolve_exceptional_locked	1	0	1	10000001	false
3k_dlc04_ceo_factional_great_library_resolve_refined	3k_dlc04_ceo_factional_great_library_resolve_refined	1	0	1	3	false
3k_dlc04_ceo_factional_great_library_resolve_refined_locked	3k_dlc04_ceo_factional_great_library_resolve_refined_locked	1	0	1	3	false
3k_dlc04_ceo_factional_great_library_resolve_unique	3k_dlc04_ceo_factional_great_library_resolve_unique	1	0	1	6	false
3k_dlc04_ceo_factional_great_library_resolve_unique_locked	3k_dlc04_ceo_factional_great_library_resolve_unique_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique	3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_heroes_unique_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_common_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined	1	0	1	4	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_refined_locked	1	0	1	4	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_cav_unique_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_common_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_refined_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_unique	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_unique	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_melee_inf_unique_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_people_unique	3k_dlc04_ceo_factional_trophy_cabinet_people_unique	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_people_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_people_unique_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_common	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_ranged_common_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_refined	3k_dlc04_ceo_factional_trophy_cabinet_ranged_refined	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_ranged_refined_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique	3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_ranged_unique_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_common_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_refined_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_shock_cav_unique_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_common	3k_dlc04_ceo_factional_trophy_cabinet_siege_common	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_siege_common_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_refined	3k_dlc04_ceo_factional_trophy_cabinet_siege_refined	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_siege_refined_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_unique	3k_dlc04_ceo_factional_trophy_cabinet_siege_unique	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_siege_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_siege_unique_locked	1	0	1	6	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_common	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_common	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_common_locked	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_common_locked	1	0	1	2	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined_locked	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_refined_locked	1	0	1	16	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_unique	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_unique	1	0	1	31	false
3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_unique_locked	3k_dlc04_ceo_factional_trophy_cabinet_spear_inf_unique_locked	1	0	1	31	false
3k_dlc04_ceo_threshold_ancillary_accessory_calligraphy_set_unique	3k_dlc04_ancillary_accessory_calligraphy_set_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_accessory_nushe_bifa_unique	3k_dlc04_ancillary_accessory_nushe_bifa_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_accessory_religious_bell_unique	3k_dlc04_ancillary_accessory_religious_bell_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_accessory_zhang_liang_unique	3k_dlc04_ancillary_accessory_zhang_liang_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_emperor_ling_armour_unique	3k_dlc04_ancillary_armour_emperor_ling_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_empress_hes_armour_unique	3k_dlc04_ancillary_armour_empress_hes_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_he_jins_armour_unique	3k_dlc04_ancillary_armour_he_jins_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_huangfu_songs_armour_unique	3k_dlc04_ancillary_armour_huangfu_songs_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_lu_zhis_armour_unique	3k_dlc04_ancillary_armour_lu_zhis_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_prince_liu_chongs_armour_unique	3k_dlc04_ancillary_armour_prince_liu_chongs_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_zhang_baos_armour_unique	3k_dlc04_ancillary_armour_zhang_baos_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_zhang_jues_armour_unique	3k_dlc04_ancillary_armour_zhang_jues_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_armour_zhang_liangs_armour_unique	3k_dlc04_ancillary_armour_zhang_liangs_armour_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_weapon_bow_huangfu_song_unique	3k_dlc04_ancillary_weapon_bow_huangfu_song_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_weapon_crossbow_prince_liu_chong_unique	3k_dlc04_ancillary_weapon_crossbow_prince_liu_chong_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_ancillary_weapon_staff_zhang_jue_unique	3k_dlc04_ancillary_weapon_staff_zhang_jue_unique	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_beigong_boyu	3k_dlc04_ceo_career_historical_beigong_boyu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_bian_zhang	3k_dlc04_ceo_career_historical_bian_zhang	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_bo_cai	3k_dlc04_ceo_career_historical_bo_cai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_cai_yong_bojie	3k_dlc04_ceo_career_historical_cai_yong_bojie	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_cao_de	3k_dlc04_ceo_career_historical_cao_de	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_cao_song_jugao	3k_dlc04_ceo_career_historical_cao_song_jugao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_chen_deng_yuanlong	3k_dlc04_ceo_career_historical_chen_deng_yuanlong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_chen_gui_hanyu	3k_dlc04_ceo_career_historical_chen_gui_hanyu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_chen_su	3k_dlc04_ceo_career_historical_chen_su	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_cheng_qiu	3k_dlc04_ceo_career_historical_cheng_qiu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_diao_chan	3k_dlc04_ceo_career_historical_diao_chan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ding_yuan_jianyang	3k_dlc04_ceo_career_historical_ding_yuan_jianyang	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_dong_he_youzai	3k_dlc04_ceo_career_historical_dong_he_youzai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_du_ji_bohou	3k_dlc04_ceo_career_historical_du_ji_bohou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_emperor_ling	3k_dlc04_ceo_career_historical_emperor_ling	1	0	1	2	false
3k_dlc04_ceo_threshold_career_historical_emperor_shao	3k_dlc04_ceo_career_historical_emperor_shao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_empress_he	3k_dlc04_ceo_career_historical_empress_he	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_fu_xie_nanrong	3k_dlc04_ceo_career_historical_fu_xie_nanrong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_gao_you	3k_dlc04_ceo_career_historical_gao_you	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_guan_hai	3k_dlc04_ceo_career_historical_guan_hai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_han_xian	3k_dlc04_ceo_career_historical_han_xian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_he_jin	3k_dlc04_ceo_career_historical_he_jin	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_huangfu_song	3k_dlc04_ceo_career_historical_huangfu_song	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_jin_xuan_yuanji	3k_dlc04_ceo_career_historical_jin_xuan_yuanji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_cai_yan_wenji	3k_dlc04_ceo_career_historical_lady_cai_yan_wenji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_da_qiao	3k_dlc04_ceo_career_historical_lady_da_qiao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_wang_song	3k_dlc04_ceo_career_historical_lady_wang_song	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lady_xiao_qiao	3k_dlc04_ceo_career_historical_lady_xiao_qiao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_li_wenhou	3k_dlc04_ceo_career_historical_li_wenhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_chong	3k_dlc04_ceo_career_historical_liu_chong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_hong_yuanzhuo	3k_dlc04_ceo_career_historical_liu_hong_yuanzhuo	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_pi	3k_dlc04_ceo_career_historical_liu_pi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_xun_zitai	3k_dlc04_ceo_career_historical_liu_xun_zitai	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_liu_zhi	3k_dlc04_ceo_career_historical_lu_zhi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_boshe	3k_dlc04_ceo_career_historical_lu_boshe	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_ji_gongji	3k_dlc04_ceo_career_historical_lu_ji_gongji	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_jun	3k_dlc04_ceo_career_historical_lu_jun	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_kang_jining	3k_dlc04_ceo_career_historical_lu_kang_jining	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_lu_yu_zijia	3k_dlc04_ceo_career_historical_lu_yu_zijia	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_luo_jun_xiaoyuan	3k_dlc04_ceo_career_historical_luo_jun_xiaoyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_luo_tong_gongxu	3k_dlc04_ceo_career_historical_luo_tong_gongxu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ma_midi_wengshu	3k_dlc04_ceo_career_historical_ma_midi_wengshu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ma_yuanyi	3k_dlc04_ceo_career_historical_ma_yuanyi	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_qiao_mao_yuanwei	3k_dlc04_ceo_career_historical_qiao_mao_yuanwei	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_song_jian	3k_dlc04_ceo_career_historical_song_jian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_tang_zhou	3k_dlc04_ceo_career_historical_tang_zhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_wang_guo	3k_dlc04_ceo_career_historical_wang_guo	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_wu_qiong_deyu	3k_dlc04_ceo_career_historical_wu_qiong_deyu	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_xue_zhou	3k_dlc04_ceo_career_historical_xue_zhou	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_qu_xiulian	3k_dlc04_ceo_career_historical_ying_qu_xiulian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_shao_zhongyuan	3k_dlc04_ceo_career_historical_ying_shao_zhongyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_ying_yang_delian	3k_dlc04_ceo_career_historical_ying_yang_delian	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_yuan_yi_boye	3k_dlc04_ceo_career_historical_yuan_yi_boye	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_bao	3k_dlc04_ceo_career_historical_zhang_bao	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_jue	3k_dlc04_ceo_career_historical_zhang_jue	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_liang	3k_dlc04_ceo_career_historical_zhang_liang	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_mancheng	3k_dlc04_ceo_career_historical_zhang_mancheng	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhang_wen_boshen	3k_dlc04_ceo_career_historical_zhang_wen_boshen	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhao_hong	3k_dlc04_ceo_career_historical_zhao_hong	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhou_bi_zhongyuan	3k_dlc04_ceo_career_historical_zhou_bi_zhongyuan	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zhou_xin_daming	3k_dlc04_ceo_career_historical_zhou_xin_daming	1	0	1	1	false
3k_dlc04_ceo_threshold_career_historical_zong_yuan	3k_dlc04_ceo_career_historical_zong_yuan	1	0	1	1	false
3k_dlc04_political_support_party01	3k_dlc04_political_support_party01	1	0	1	10	false
3k_dlc04_political_support_party02	3k_dlc04_political_support_party02	1	0	1	10	false
3k_dlc04_political_support_party03	3k_dlc04_political_support_party03	1	0	1	10	false
3k_dlc04_threshold_ancillary_apprentice_crafter	3k_dlc04_ancillary_follower_apprentice_crafter	1	0	1	1	false
3k_dlc04_threshold_ancillary_diao_chans_armour_unique	3k_dlc04_ancillary_armour_diao_chans_armour_unique	1	0	1	1	false
3k_dlc04_threshold_ancillary_master_crafter	3k_dlc04_ancillary_follower_master_crafter	1	0	1	1	false
3k_dlc04_threshold_ancillary_mount_liu_chong	3k_dlc04_ancillary_mount_liu_chong	1	0	1	1	false
3k_dlc04_threshold_ancillary_xun_yus_armour_unique	3k_dlc04_ancillary_armour_xun_yus_armour_unique	1	0	1	1	false
3k_dlc05_ancillary_title_attendant	3k_dlc05_ancillary_title_attendant	2	0	2	2	false
3k_dlc05_ceo_career_historical_zhang_fang	3k_dlc05_ceo_career_historical_zhang_fang	1	0	1	1	false
3k_dlc05_ceo_factional_warrior_defeated_gongsun_du	3k_dlc05_ceo_factional_warrior_defeated_gongsun_du	1	0	1	1	false
3k_dlc05_ceo_factional_warrior_defeated_liu_pi	3k_dlc05_ceo_factional_warrior_defeated_liu_pi	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_song_jian	3k_dlc05_ceo_factional_warrior_defeated_song_jian	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_wu_huan	3k_dlc05_ceo_factional_warrior_defeated_wu_huan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_shang	3k_dlc05_ceo_factional_warrior_defeated_yuan_shang	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_tan	3k_dlc05_ceo_factional_warrior_defeated_yuan_tan	1	0	1	2	false
3k_dlc05_ceo_factional_warrior_defeated_yuan_yao	3k_dlc05_ceo_factional_warrior_defeated_yuan_yao	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_artery_of_the_world	3k_dlc05_ceo_sun_ce_ambition_achieve_artery_of_the_world	1	0	1	11	false
3k_dlc05_ceo_threshold_ambition_achieve_defeat_huang_zu	3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_huang_zu	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_defeat_the_white_tiger	3k_dlc05_ceo_sun_ce_ambition_achieve_defeat_the_white_tiger	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_independence	3k_dlc05_ceo_sun_ce_ambition_achieve_independence	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_new_centrum	3k_dlc05_ceo_sun_ce_ambition_achieve_new_centrum	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_sun_familiy_rises_again	3k_dlc05_ceo_sun_ce_ambition_achieve_sun_familiy_rises_again	1	0	1	2	false
3k_dlc05_ceo_threshold_ambition_achieve_tiny_conquerer	3k_dlc05_ceo_sun_ce_ambition_achieve_tiny_conqueror	1	0	1	6	false
3k_dlc05_ceo_threshold_ambition_achieve_unbeatable	3k_dlc05_ceo_sun_ce_ambition_achieve_unbeatable	1	0	1	6	false
