region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	settler_rebellions_enabled	capture_prestige	alternative_rebel_faction	development_points	base_fertility	slot_cap	initial_faction_support_value
3k_main_anding_resource_2	3k_dlc04_start_pos	799211434	1474247473	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_anding_resource_3	3k_dlc04_start_pos	1259193751	1422620432	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_anping_capital	3k_dlc04_start_pos	277192798	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_anping_resource_1	3k_dlc04_start_pos	623233854	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_badong_capital	3k_dlc04_start_pos	744115760	1015943841	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_badong_resource_1	3k_dlc04_start_pos	131776055	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_badong_resource_2	3k_dlc04_start_pos	1148068992	1015943841	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_bajun_capital	3k_dlc04_start_pos	2121885976	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_bajun_resource_1	3k_dlc04_start_pos	478322202	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_baxi_capital	3k_dlc04_start_pos	49815898	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_baxi_resource_1	3k_dlc04_start_pos	570852720	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_baxi_resource_2	3k_dlc04_start_pos	1904439283	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_beihai_capital	3k_dlc04_start_pos	2037337802	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_beihai_resource_1	3k_dlc04_start_pos	14986873	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_bohai_capital	3k_dlc04_start_pos	394275747	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_bohai_resource_1	3k_dlc04_start_pos	697656142	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_cangwu_capital	3k_dlc04_start_pos	1939935681		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_cangwu_resource_1	3k_dlc04_start_pos	1639897514		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_cangwu_resource_2	3k_dlc04_start_pos	1862121838		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_cangwu_resource_3	3k_dlc04_start_pos	41349428		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_changan_capital	3k_dlc04_start_pos	334441981		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_changan_resource_1	3k_dlc04_start_pos	507146896		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_changsha_capital	3k_dlc04_start_pos	1218908118		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_changsha_resource_1	3k_dlc04_start_pos	890328116		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_changsha_resource_2	3k_dlc04_start_pos	1013382608		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_changsha_resource_3	3k_dlc04_start_pos	530618797		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_chengdu_capital	3k_dlc04_start_pos	214729713	309538171	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_chengdu_resource_1	3k_dlc04_start_pos	283216602	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_chengdu_resource_2	3k_dlc04_start_pos	1382671794	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_chengdu_resource_3	3k_dlc04_start_pos	719566858	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_chenjun_capital	3k_dlc04_start_pos	466752025	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_chenjun_resource_1	3k_dlc04_start_pos	1177185970	1195782409	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_chenjun_resource_2	3k_dlc04_start_pos	537866286	1195782409	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_chenjun_resource_3	3k_dlc04_start_pos	364866108	1195782409	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_daijun_capital	3k_dlc04_start_pos	2055138193	70780163	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_daijun_resource_1	3k_dlc04_start_pos	1175947299	70780163	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_donghai_capital	3k_dlc04_start_pos	1170235393	1639628547	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_donghai_resource_1	3k_dlc04_start_pos	727601925	795181066	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_dongjun_capital	3k_dlc04_start_pos	1229239459	1639628547	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_dongjun_resource_1	3k_dlc04_start_pos	980321663	1639628547	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_donglai_capital	3k_dlc04_start_pos	1351800332	143912493	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_donglai_resource_1	3k_dlc04_start_pos	1298078975	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_dongou_capital	3k_dlc04_start_pos	948193858	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_dongou_resource_1	3k_dlc04_start_pos	711624245	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_fuling_capital	3k_dlc04_start_pos	1554846221		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_fuling_resource_1	3k_dlc04_start_pos	1832262435		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_gaoliang_capital	3k_dlc04_start_pos	1042218363		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_gaoliang_resource_1	3k_dlc04_start_pos	1728040933		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_guangling_capital	3k_dlc04_start_pos	66832553	795181066	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_guangling_resource_1	3k_dlc04_start_pos	1788328391	795181066	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_guangling_resource_2	3k_dlc04_start_pos	2084499828	795181066	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_hanzhong_capital	3k_dlc04_start_pos	782107262	1798177023	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_hanzhong_resource_1	3k_dlc04_start_pos	1720026431		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_hedong_capital	3k_dlc04_start_pos	174702095		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_hedong_resource_1	3k_dlc04_start_pos	1425045610		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_henei_capital	3k_dlc04_start_pos	1392703104	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_henei_resource_1	3k_dlc04_start_pos	1755567076	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_hepu_capital	3k_dlc04_start_pos	1187127424		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_hepu_resource_1	3k_dlc04_start_pos	502080729		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_hepu_resource_2	3k_dlc04_start_pos	65448725		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianan_capital	3k_dlc04_start_pos	597803789	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_jianan_resource_1	3k_dlc04_start_pos	1636896918	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianan_resource_2	3k_dlc04_start_pos	2033838276	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiangxia_capital	3k_dlc04_start_pos	360752080	898742897	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_jiangxia_resource_1	3k_dlc04_start_pos	189673420	898742897	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiangyang_capital	3k_dlc04_start_pos	2090299554	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_jiangyang_resource_1	3k_dlc04_start_pos	1272377298	309538171	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiangyang_resource_2	3k_dlc04_start_pos	1876647390		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiangyang_resource_3	3k_dlc04_start_pos	728457679		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianning_capital	3k_dlc04_start_pos	1700949585		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_jianning_resource_1	3k_dlc04_start_pos	84303562		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianning_resource_2	3k_dlc04_start_pos	845205526		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianye_capital	3k_dlc04_start_pos	649551499	2065267611	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_jianye_resource_1	3k_dlc04_start_pos	469031280	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jianye_resource_2	3k_dlc04_start_pos	1330252494	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiaozhi_capital	3k_dlc04_start_pos	669955321		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_jiaozhi_resource_1	3k_dlc04_start_pos	1288865631		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jiaozhi_resource_2	3k_dlc04_start_pos	2075728914		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jincheng_capital	3k_dlc04_start_pos	2109845403	1422620432	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_jincheng_resource_1	3k_dlc04_start_pos	1525541870	1422620432	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jincheng_resource_2	3k_dlc04_start_pos	1306736490	1422620432	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_jingzhou_capital	3k_dlc04_start_pos	1165323473	1015943841	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_jingzhou_resource_1	3k_dlc04_start_pos	1222570799	2135626232	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_kuaiji_capital	3k_dlc04_start_pos	2122056814	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_kuaiji_resource_1	3k_dlc04_start_pos	393121257	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_kuaiji_resource_2	3k_dlc04_start_pos	2015768632	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_langye_capital	3k_dlc04_start_pos	2062063060	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_langye_resource_1	3k_dlc04_start_pos	916845497	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_langye_resource_2	3k_dlc04_start_pos	1037748008	143912493	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_lingling_capital	3k_dlc04_start_pos	1673374514		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_lingling_resource_1	3k_dlc04_start_pos	1914307868		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_lingling_resource_2	3k_dlc04_start_pos	198118077		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_lujiang_capital	3k_dlc04_start_pos	340601560	127424945	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_lujiang_resource_1	3k_dlc04_start_pos	1434296759	898742897	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_lujiang_resource_2	3k_dlc04_start_pos	47809743	127424945	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_luling_capital	3k_dlc04_start_pos	1151793848		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_luling_resource_1	3k_dlc04_start_pos	1527500664		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_luoyang_capital	3k_dlc04_start_pos	1847053406	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_luoyang_resource_1	3k_dlc04_start_pos	1147823446	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_nanhai_capital	3k_dlc04_start_pos	1517658793		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	8	100
3k_main_nanhai_resource_1	3k_dlc04_start_pos	179379614		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_nanhai_resource_2	3k_dlc04_start_pos	1914169648		false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	3	100
3k_main_nanyang_capital	3k_dlc04_start_pos	340857083	2135626232	true	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_nanyang_resource_1	3k_dlc04_start_pos	1264240738	2135626232	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_penchang_capital	3k_dlc04_start_pos	1557450040	1195782409	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_penchang_resource_1	3k_dlc04_start_pos	51718978	1639628547	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_pingyuan_capital	3k_dlc04_start_pos	1257802279	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_pingyuan_resource_1	3k_dlc04_start_pos	202448775	309483846	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
3k_main_poyang_capital	3k_dlc04_start_pos	187509942	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	7	100
3k_main_poyang_resource_1	3k_dlc04_start_pos	1927963596	2065267611	false	100000	500000	100000	0	0	3k_dlc04_faction_rebels	3k_main_chinese	false	0	3k_dlc04_faction_rebels	5	0	2	100
