region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	settler_rebellions_enabled	capture_prestige	alternative_rebel_faction	development_points	base_fertility	slot_cap	initial_faction_support_value
3k_dlc06_tong_pass	3k_dlc05_start_pos	642798524	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	1	100
3k_dlc06_wu_pass	3k_dlc05_start_pos	1993707015	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	1	100
3k_dlc06_xiapi_capital	3k_dlc05_start_pos	1422724760	1476160593	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_dlc06_xiapi_resource_1	3k_dlc05_start_pos	839708839	1625784892	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_dlc06_yongchang_capital	3k_dlc05_start_pos	267745658	182294582	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_dlc06_yongchang_resource_1	3k_dlc05_start_pos	32222814	182294582	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_dlc06_yunnan_capital	3k_dlc05_start_pos	1015400546	1078571906	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_dlc06_yunnan_resource_1	3k_dlc05_start_pos	2015496784	1078571906	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_dlc06_yunnan_resource_2	3k_dlc05_start_pos	1532772315	1553414772	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_anding_capital	3k_dlc05_start_pos	1984578	654739007	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	60
3k_main_anding_resource_1	3k_dlc05_start_pos	320425641		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	60
3k_main_anding_resource_2	3k_dlc05_start_pos	1398202877	654739007	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	60
3k_main_anding_resource_3	3k_dlc05_start_pos	283263002	654739007	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	60
3k_main_anping_capital	3k_dlc05_start_pos	1345204181	1575027690	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_anping_resource_1	3k_dlc05_start_pos	1319377909	1575027690	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_badong_capital	3k_dlc05_start_pos	967924622	1927660260	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_badong_resource_1	3k_dlc05_start_pos	718060608	1927660260	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_badong_resource_2	3k_dlc05_start_pos	21710040	1927660260	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_bajun_capital	3k_dlc05_start_pos	300682220	754707461	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_bajun_resource_1	3k_dlc05_start_pos	2108349840	754707461	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_baxi_capital	3k_dlc05_start_pos	158147804	834264857	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_baxi_resource_1	3k_dlc05_start_pos	2119043091	522954362	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_baxi_resource_2	3k_dlc05_start_pos	1936144779	834264857	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_beihai_capital	3k_dlc05_start_pos	8377740	397953406	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_beihai_resource_1	3k_dlc05_start_pos	1988780717	397953406	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_bohai_capital	3k_dlc05_start_pos	490976302	1575027690	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_bohai_resource_1	3k_dlc05_start_pos	1252355035	890884648	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_cangwu_capital	3k_dlc05_start_pos	1957772390	960571396	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_cangwu_resource_1	3k_dlc05_start_pos	918831928	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_cangwu_resource_2	3k_dlc05_start_pos	447290620	960571396	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_cangwu_resource_3	3k_dlc05_start_pos	2117410704	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_changan_capital	3k_dlc05_start_pos	1373616510	653630959	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	80
3k_main_changan_resource_1	3k_dlc05_start_pos	279999832	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	80
3k_main_changsha_capital	3k_dlc05_start_pos	616286133	725818196	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_changsha_resource_1	3k_dlc05_start_pos	1916979489	725818196	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_changsha_resource_2	3k_dlc05_start_pos	1588619674	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_changsha_resource_3	3k_dlc05_start_pos	1762054843	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_chengdu_capital	3k_dlc05_start_pos	410235590	834264857	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_chengdu_resource_1	3k_dlc05_start_pos	922909531	834264857	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_chengdu_resource_2	3k_dlc05_start_pos	1085361967	834264857	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_chengdu_resource_3	3k_dlc05_start_pos	25544068	834264857	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_chenjun_capital	3k_dlc05_start_pos	1222799800	857106134	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	0
3k_main_chenjun_resource_1	3k_dlc05_start_pos	1286264368	1495054683	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_chenjun_resource_2	3k_dlc05_start_pos	1863128236	960940052	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_chenjun_resource_3	3k_dlc05_start_pos	591364047	960940052	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_daijun_capital	3k_dlc05_start_pos	1002900669	929268687	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_daijun_resource_1	3k_dlc05_start_pos	1778292602	929268687	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_donghai_capital	3k_dlc05_start_pos	119988790	1476160593	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_donghai_resource_1	3k_dlc05_start_pos	631236953	1476160593	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_dongjun_capital	3k_dlc05_start_pos	689916184	1625784892	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_dongjun_resource_1	3k_dlc05_start_pos	83724606	1625784892	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_donglai_capital	3k_dlc05_start_pos	2118092250	397953406	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_donglai_resource_1	3k_dlc05_start_pos	154623293	397953406	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_dongou_capital	3k_dlc05_start_pos	356875805	1452188968	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_dongou_resource_1	3k_dlc05_start_pos	1965822008		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_fuling_capital	3k_dlc05_start_pos	808304610	2079218593	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_fuling_resource_1	3k_dlc05_start_pos	1681451876	95973437	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_gaoliang_capital	3k_dlc05_start_pos	699433715	878136650	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_gaoliang_resource_1	3k_dlc05_start_pos	965255388	878136650	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_guangling_capital	3k_dlc05_start_pos	462303848	2097070748	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_guangling_resource_1	3k_dlc05_start_pos	1000024885	570306088	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_guangling_resource_2	3k_dlc05_start_pos	83011641	570306088	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_hanzhong_capital	3k_dlc05_start_pos	611298205	522954362	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	60
3k_main_hanzhong_resource_1	3k_dlc05_start_pos	1308241065	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	60
3k_main_hedong_capital	3k_dlc05_start_pos	398322902	1292486257	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_hedong_resource_1	3k_dlc05_start_pos	699931141	1292486257	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_henei_capital	3k_dlc05_start_pos	1169220766	1215135223	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_henei_resource_1	3k_dlc05_start_pos	888796668	1215135223	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_hepu_capital	3k_dlc05_start_pos	1828956761	920384354	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_hepu_resource_1	3k_dlc05_start_pos	1302018430	920384354	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_hepu_resource_2	3k_dlc05_start_pos	87277481		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianan_capital	3k_dlc05_start_pos	167967128	1452188968	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_jianan_resource_1	3k_dlc05_start_pos	1568838178	1452188968	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianan_resource_2	3k_dlc05_start_pos	1905741928	1452188968	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiangxia_capital	3k_dlc05_start_pos	1382013803	689071309	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_jiangxia_resource_1	3k_dlc05_start_pos	1277376050	689071309	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiangyang_capital	3k_dlc05_start_pos	342500521	937918597	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_jiangyang_resource_1	3k_dlc05_start_pos	628568837	1722935136	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiangyang_resource_2	3k_dlc05_start_pos	1658550339	1207831667	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiangyang_resource_3	3k_dlc05_start_pos	2096084998	937918597	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianning_capital	3k_dlc05_start_pos	2010031281	1612425976	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_jianning_resource_1	3k_dlc05_start_pos	276520545	1612425976	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianning_resource_2	3k_dlc05_start_pos	1275957513	1122341870	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianye_capital	3k_dlc05_start_pos	1159752302	1165847710	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_jianye_resource_1	3k_dlc05_start_pos	1024797969	1448034462	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jianye_resource_2	3k_dlc05_start_pos	202205796	2048143274	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiaozhi_capital	3k_dlc05_start_pos	1754625704	920384354	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_jiaozhi_resource_1	3k_dlc05_start_pos	1324571688	920384354	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jiaozhi_resource_2	3k_dlc05_start_pos	645271003	40394917	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jincheng_capital	3k_dlc05_start_pos	2113368909	1807584589	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_jincheng_resource_1	3k_dlc05_start_pos	1310315903	1807584589	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jincheng_resource_2	3k_dlc05_start_pos	1251486269	1807584589	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_jingzhou_capital	3k_dlc05_start_pos	1659490831	725818196	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_jingzhou_resource_1	3k_dlc05_start_pos	1564615091	725818196	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_kuaiji_capital	3k_dlc05_start_pos	1217376648	59313917	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_kuaiji_resource_1	3k_dlc05_start_pos	268545194	59313917	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_kuaiji_resource_2	3k_dlc05_start_pos	633073062	59313917	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_langye_capital	3k_dlc05_start_pos	833395911	1476160593	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_langye_resource_1	3k_dlc05_start_pos	1452754	1476160593	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_langye_resource_2	3k_dlc05_start_pos	1326163484	397953406	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_lingling_capital	3k_dlc05_start_pos	1925466317	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_lingling_resource_1	3k_dlc05_start_pos	2044361054	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_lingling_resource_2	3k_dlc05_start_pos	1813430816	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_lujiang_capital	3k_dlc05_start_pos	983060728	2012519702	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_lujiang_resource_1	3k_dlc05_start_pos	706287213	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_lujiang_resource_2	3k_dlc05_start_pos	1829926454	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_luling_capital	3k_dlc05_start_pos	1953304427	960571396	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_luling_resource_1	3k_dlc05_start_pos	845140098		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_luoyang_capital	3k_dlc05_start_pos	58457359	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	60
3k_main_luoyang_resource_1	3k_dlc05_start_pos	479263112	653630959	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_anding	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	60
3k_main_nanhai_capital	3k_dlc05_start_pos	733387602	148755781	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	8	100
3k_main_nanhai_resource_1	3k_dlc05_start_pos	1711645752	148755781	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_nanhai_resource_2	3k_dlc05_start_pos	779226933		false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_rebels	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	3	100
3k_main_nanyang_capital	3k_dlc05_start_pos	1593245205	1927660260	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_nanyang_resource_1	3k_dlc05_start_pos	476204787	1927660260	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_penchang_capital	3k_dlc05_start_pos	2036105567	1495054683	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
3k_main_penchang_resource_1	3k_dlc05_start_pos	17107897	1625784892	false	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	2	100
3k_main_pingyuan_capital	3k_dlc05_start_pos	567512086	814883530	true	100000	500000	100000	0	0	3k_main_faction_yellow_turban_taishan	3k_main_chinese	false	0	3k_main_faction_rebels	5	0	7	100
