id	names_group	type	gender	frequency
8550243	342318990	0	1	1
8550244	342318990	0	1	1
8550245	342318990	0	1	1
8550246	342318990	0	1	1
8550247	342318990	0	1	1
8550248	342318990	0	1	1
8550249	342318990	0	1	1
8550250	342318990	0	1	1
8550251	342318990	0	1	1
8550252	342318990	0	1	1
8550253	342318990	0	1	1
8550254	342318990	0	1	1
8550255	342318990	0	1	1
8550256	342318990	0	1	1
8550257	342318990	0	1	1
8550258	342318990	0	1	1
8550259	342318990	0	1	1
8550260	342318990	0	1	1
8550261	342318990	0	1	1
8550262	342318990	0	1	1
8550263	342318990	0	1	1
8550264	342318990	0	1	1
8550265	342318990	0	1	1
8550266	342318990	0	1	1
8550267	342318990	0	1	1
8550268	342318990	0	1	1
8550269	342318990	0	1	1
8550270	342318990	0	1	1
8550271	342318990	0	1	1
8550272	342318990	0	1	1
8550273	342318990	0	1	1
8550274	342318990	0	1	1
8550275	342318990	0	1	1
8550276	342318990	0	1	1
8550277	342318990	0	1	1
8550278	342318990	0	1	1
8550279	342318990	0	1	1
8550280	342318990	0	1	1
8550281	342318990	0	1	1
8550282	342318990	0	1	1
8550283	342318990	0	1	1
8550284	342318990	0	1	1
8550285	342318990	0	1	1
8550286	342318990	0	1	1
8550287	342318990	0	1	1
8550288	342318990	0	1	1
8550289	342318990	0	1	1
8550290	342318990	0	1	1
8550291	342318990	0	1	1
8550292	342318990	0	1	1
8550293	342318990	0	1	1
8550294	342318990	0	1	1
8550295	342318990	0	1	1
8550296	342318990	0	1	1
8550297	342318990	0	1	1
8550298	342318990	0	1	1
8550299	342318990	0	1	1
8550300	342318990	0	1	1
8550301	342318990	0	1	1
8550302	342318990	0	1	1
8550303	342318990	0	1	1
8550304	342318990	0	1	1
8550305	342318990	0	1	1
8550306	342318990	0	1	1
8550307	342318990	0	1	1
8550308	342318990	0	1	1
8550309	342318990	0	1	1
8550310	342318990	0	1	1
8550311	342318990	0	1	1
8550312	342318990	0	1	1
8550313	342318990	0	1	1
8550314	342318990	0	1	1
8550315	342318990	0	1	1
8550316	342318990	0	1	1
8550317	342318990	0	1	1
8550318	342318990	0	1	1
8550319	342318990	0	1	1
8550320	342318990	0	1	1
8550321	342318990	0	1	1
8550322	342318990	0	1	1
8550323	342318990	0	1	1
8550324	342318990	0	1	1
8550325	342318990	0	1	1
8550326	342318990	0	1	1
8550327	342318990	0	1	1
8550328	342318990	0	1	1
8550329	342318990	0	1	1
8550330	342318990	0	1	1
8550331	342318990	0	1	1
8550332	342318990	0	1	1
8550333	342318990	0	1	1
8550334	342318990	0	1	1
8550335	342318990	0	1	1
8550336	342318990	0	1	1
8550337	342318990	0	1	1
8550338	342318990	0	1	1
8550339	342318990	0	1	1
8550340	342318990	0	1	1
8550341	342318990	0	1	1
8550342	342318990	0	1	1
8550343	342318990	0	1	1
8550344	342318990	0	1	1
8550345	342318990	0	1	1
8550346	342318990	0	1	1
8550347	342318990	0	1	1
8550348	342318990	0	1	1
8550349	342318990	0	1	1
8550350	342318990	0	1	1
8550351	342318990	0	1	1
8550352	342318990	0	1	1
8550353	342318990	0	1	1
8550354	342318990	0	1	1
8550355	342318990	0	1	1
8550356	342318990	0	1	1
8550357	342318990	0	1	1
8550358	342318990	0	1	1
8550359	342318990	0	1	1
8550360	342318990	0	1	1
8550361	342318990	0	1	1
8550362	342318990	0	1	1
8550363	342318990	0	1	1
8550364	342318990	0	1	1
8550365	342318990	0	1	1
8550366	342318990	0	1	1
8550367	342318990	0	1	1
8550368	342318990	0	1	1
8550369	342318990	0	1	1
8550370	342318990	0	1	1
8550371	342318990	0	1	1
8550372	342318990	0	1	1
8550373	342318990	0	1	1
8550374	342318990	0	1	1
8550375	342318990	0	1	1
8550376	342318990	0	1	1
8550377	342318990	0	1	1
8550378	342318990	0	1	1
8550379	342318990	0	1	1
8550380	342318990	0	1	1
8550381	342318990	0	1	1
8550382	342318990	0	1	1
8550383	342318990	0	1	1
8550384	342318990	0	1	1
8550385	342318990	0	1	1
8550386	342318990	0	1	1
8550387	342318990	0	1	1
8550388	342318990	0	1	1
8550389	342318990	0	1	1
8550390	342318990	0	1	1
8550391	342318990	0	1	1
8550392	342318990	0	1	1
8550393	342318990	0	1	1
8550394	342318990	1	1	1
8550395	342318990	1	1	1
8550396	342318990	1	1	1
8550397	342318990	1	1	1
8550398	342318990	1	1	1
8550399	342318990	1	1	1
8550400	342318990	1	1	1
8550401	342318990	1	0	1
8550402	342318990	1	0	1
8550403	342318990	1	0	1
8550404	342318990	1	0	1
8550405	342318990	1	0	1
8550406	342318990	1	0	1
8550407	342318990	1	0	1
8550408	342318990	1	0	1
8550409	342318990	1	0	1
8550410	342318990	1	0	1
8550411	342318990	1	0	1
8550412	342318990	1	0	1
8550413	342318990	1	0	1
8550414	342318990	1	0	1
8550415	342318990	1	0	1
8550416	342318990	1	0	1
8550417	342318990	1	0	1
8550418	342318990	1	0	1
8550419	342318990	1	0	1
8550420	342318990	1	0	1
8550421	342318990	1	1	1
8550422	342318990	1	1	1
8550423	342318990	1	1	1
8550424	342318990	1	1	1
8550425	342318990	1	1	1
8550426	342318990	1	1	1
8550427	342318990	1	1	1
8550428	342318990	1	1	1
8550429	342318990	1	1	1
8550430	342318990	1	1	1
8550431	342318990	1	1	1
8550432	342318990	1	1	1
8550433	342318990	1	1	1
8550434	342318990	1	1	1
8550435	342318990	1	1	1
8550436	342318990	1	1	1
8550437	342318990	1	1	1
8550438	342318990	1	1	1
8550439	342318990	1	1	1
8550440	342318990	1	1	1
8550441	342318990	0	0	1
8550442	342318990	0	0	1
8550443	342318990	0	0	1
8550444	342318990	0	0	1
8550445	342318990	0	0	1
8550446	342318990	0	0	1
8550447	342318990	0	0	1
8550448	342318990	0	0	1
8550449	342318990	0	0	1
8550450	342318990	0	0	1
8550451	342318990	0	0	1
8550452	342318990	0	0	1
8550453	342318990	0	0	1
8550454	342318990	0	0	1
8550455	342318990	0	0	1
8550456	342318990	0	1	1
8550457	342318990	0	1	1
8550458	342318990	0	1	1
8550459	342318990	0	1	1
8550460	342318990	0	1	1
8550461	342318990	0	1	1
8550462	342318990	0	1	1
8550463	342318990	0	1	1
8550464	342318990	0	1	1
8550465	342318990	0	1	1
8550466	342318990	0	1	1
8550467	342318990	0	1	1
8550468	342318990	0	1	1
8550469	342318990	0	1	1
8550470	342318990	0	0	1
8550471	342318990	0	0	1
8550472	342318990	0	0	1
8550473	342318990	0	0	1
8550474	342318990	0	0	1
8550475	342318990	0	0	1
8550476	342318990	0	0	1
8550477	342318990	0	0	1
8550478	342318990	0	0	1
8550479	342318990	0	0	1
8550480	342318990	0	0	1
8550481	342318990	0	0	1
8550482	342318990	0	0	1
8550483	342318990	0	0	1
8550484	342318990	0	0	1
8550485	342318990	0	0	1
8550486	342318990	0	0	1
8550487	342318990	0	0	1
8550488	342318990	0	0	1
8550489	342318990	0	0	1
8550490	342318990	0	0	1
8550491	342318990	0	0	1
8550492	342318990	0	0	1
8550493	342318990	0	0	1
8550494	342318990	0	0	1
8550495	342318990	0	0	1
8550496	342318990	0	0	1
8550497	342318990	0	0	1
8550498	342318990	0	0	1
8550499	342318990	0	0	1
8550500	342318990	0	0	1
8550501	342318990	0	0	1
8550502	342318990	0	0	1
8550503	342318990	0	0	1
8550504	342318990	0	0	1
8550505	342318990	0	0	1
8550506	342318990	0	0	1
8550507	342318990	0	0	1
8550508	342318990	0	0	1
8550509	342318990	0	0	1
8550510	342318990	0	0	1
8550511	342318990	0	0	1
8550512	342318990	0	0	1
8550513	342318990	0	0	1
8550514	342318990	0	0	1
8550515	342318990	0	0	1
8550516	342318990	0	0	1
8550517	342318990	0	0	1
8550518	342318990	0	0	1
8550519	342318990	0	0	1
8550520	342318990	0	0	1
8550521	342318990	0	0	1
8550522	342318990	0	0	1
8550523	342318990	0	0	1
8550524	342318990	0	0	1
8550525	342318990	0	0	1
8550526	342318990	0	0	1
8550527	342318990	0	0	1
8550528	342318990	0	0	1
8550529	342318990	0	0	1
8550530	342318990	0	0	1
8550531	342318990	0	0	1
8550532	342318990	0	0	1
8550533	342318990	0	0	1
8550534	342318990	0	0	1
8550535	342318990	0	0	1
8550536	342318990	0	0	1
8550537	342318990	0	0	1
8550538	342318990	0	0	1
8550539	342318990	0	0	1
8550540	342318990	0	0	1
8550541	342318990	0	0	1
8550542	342318990	0	0	1
8550543	342318990	0	0	1
8550544	342318990	0	0	1
8550545	342318990	0	0	1
8550546	342318990	0	0	1
8550547	342318990	0	0	1
8550548	342318990	0	0	1
8550549	342318990	0	0	1
8550550	342318990	0	0	1
8550551	342318990	0	0	1
8550552	342318990	0	0	1
8550553	342318990	0	0	1
8550554	342318990	0	0	1
8550555	342318990	0	0	1
8550556	342318990	0	0	1
8550557	342318990	0	0	1
8550558	342318990	0	0	1
8550559	342318990	0	0	1
8550560	342318990	0	0	1
8550561	342318990	0	0	1
8550562	342318990	0	0	1
8550563	342318990	0	0	1
8550564	342318990	0	0	1
8550565	342318990	0	0	1
8550566	342318990	0	0	1
8550567	342318990	0	0	1
8550568	342318990	0	0	1
8550569	342318990	0	0	1
8550570	342318990	0	0	1
8550571	342318990	0	0	1
8550572	342318990	0	0	1
8550573	342318990	0	0	1
8550574	342318990	0	0	1
8550575	342318990	0	0	1
8550576	342318990	0	0	1
8550577	342318990	0	0	1
8550578	342318990	0	0	1
8550579	342318990	0	0	1
8550580	342318990	0	0	1
8550581	342318990	0	0	1
8550582	342318990	0	0	1
8550583	342318990	0	0	1
8550584	342318990	0	0	1
8550585	342318990	0	0	1
8550586	342318990	0	0	1
8550587	342318990	0	0	1
8550588	342318990	0	0	1
8550589	342318990	0	0	1
8550590	342318990	0	0	1
8550591	342318990	0	0	1
8550592	342318990	0	0	1
8550593	342318990	0	0	1
8550594	342318990	0	0	1
8550595	342318990	0	0	1
8550596	342318990	0	0	1
8550597	342318990	0	0	1
8550598	342318990	0	0	1
8550599	342318990	0	0	1
8550600	342318990	0	0	1
8550601	342318990	0	0	1
8550602	342318990	0	0	1
8550603	342318990	0	0	1
8550604	342318990	0	0	1
8550605	342318990	0	0	1
8550606	342318990	0	0	1
8550607	342318990	0	0	1
8550608	342318990	0	0	1
8550609	342318990	0	0	1
8550610	342318990	0	0	1
8550611	342318990	0	0	1
8550612	342318990	0	0	1
8550613	342318990	0	0	1
8550614	342318990	0	0	1
8550615	342318990	0	0	1
8550616	342318990	0	1	1
8550617	342318990	0	1	1
8550618	342318990	0	1	1
8550619	342318990	0	1	1
8550620	342318990	0	1	1
8550621	342318990	0	1	1
8550622	342318990	0	1	1
8550623	342318990	0	1	1
8550624	342318990	0	1	1
8550625	342318990	0	1	1
8550626	342318990	0	1	1
8550627	342318990	0	1	1
8550628	342318990	0	1	1
8550629	342318990	0	1	1
8550630	342318990	0	1	1
8550631	342318990	0	1	1
8550632	342318990	0	1	1
8550633	342318990	0	1	1
8550634	342318990	0	1	1
8550635	342318990	0	1	1
8550636	342318990	0	1	1
8550637	342318990	0	1	1
8550638	342318990	0	1	1
8550639	342318990	0	1	1
8550640	342318990	0	1	1
8550641	342318990	0	1	1
8550642	342318990	0	1	1
8550643	342318990	0	1	1
8550644	342318990	0	1	1
8550645	342318990	0	1	1
8550646	342318990	0	1	1
8550647	342318990	0	1	1
8550648	342318990	0	1	1
8550649	342318990	0	1	1
8550650	342318990	0	1	1
8550651	342318990	0	1	1
8550652	342318990	0	1	1
8550653	342318990	0	1	1
8550654	342318990	0	1	1
8550655	342318990	0	1	1
8550656	342318990	0	1	1
8550657	342318990	0	1	1
8550658	342318990	0	1	1
8550659	342318990	0	1	1
8550660	342318990	0	1	1
8550661	342318990	0	1	1
8550662	342318990	0	1	1
8550663	342318990	0	1	1
8550664	342318990	0	1	1
8550665	342318990	0	1	1
8550666	342318990	0	1	1
8550667	342318990	0	1	1
8550668	342318990	0	1	1
8550669	342318990	0	1	1
8550670	342318990	0	1	1
8550671	342318990	0	1	1
8550672	342318990	0	1	1
8550673	342318990	0	1	1
8550674	342318990	0	1	1
8550675	342318990	0	1	1
8550676	342318990	0	1	1
8550677	342318990	0	1	1
8550678	342318990	0	1	1
8550679	342318990	0	1	1
8550680	342318990	0	1	1
8550681	342318990	0	1	1
8550682	342318990	0	1	1
8550683	342318990	0	1	1
8550684	342318990	0	1	1
8550685	342318990	0	1	1
8550686	342318990	0	1	1
8550687	342318990	0	1	1
8550688	342318990	0	1	1
8550689	342318990	0	1	1
8550690	342318990	0	1	1
8550691	342318990	0	1	1
8550692	342318990	0	1	1
8550693	342318990	0	1	1
8550694	342318990	0	1	1
8550695	342318990	0	1	1
8550696	342318990	0	1	1
8550697	342318990	0	1	1
8550698	342318990	0	1	1
8550699	342318990	0	1	1
8550700	342318990	0	1	1
8550701	342318990	0	1	1
8550702	342318990	0	1	1
8550703	342318990	0	1	1
8550704	342318990	0	1	1
8550705	342318990	0	1	1
8550706	342318990	0	1	1
8550707	342318990	0	1	1
8550708	342318990	0	1	1
8550709	342318990	0	1	1
8550710	342318990	0	1	1
8550711	342318990	0	1	1
8550712	342318990	0	1	1
8550713	342318990	0	1	1
8550714	342318990	0	1	1
8550715	342318990	0	1	1
8550716	342318990	0	1	1
8550717	342318990	0	1	1
8550718	342318990	0	1	1
8550719	342318990	0	1	1
8550720	342318990	0	1	1
8550721	342318990	0	1	1
8550722	342318990	0	1	1
8550723	342318990	0	1	1
8550724	342318990	0	1	1
8550725	342318990	0	1	1
8550726	342318990	0	1	1
8550727	342318990	0	1	1
8550728	342318990	0	1	1
8550729	342318990	0	1	1
8550730	342318990	0	1	1
8550731	342318990	0	1	1
8550732	342318990	0	1	1
8550733	342318990	0	1	1
8550734	342318990	0	1	1
8550735	342318990	0	1	1
8550736	342318990	0	1	1
8550737	342318990	0	1	1
8550738	342318990	0	1	1
8550739	342318990	0	1	1
8550740	342318990	0	1	1
8550741	342318990	0	1	1
8550742	342318990	0	1	1
8550743	342318990	0	1	1
8550744	342318990	0	1	1
8550745	342318990	0	1	1
8550746	342318990	0	1	1
8550747	342318990	0	1	1
8550748	342318990	0	1	1
8550749	342318990	0	1	1
8550750	342318990	0	1	1
8550751	342318990	0	1	1
8550752	342318990	0	1	1
8550753	342318990	0	1	1
8550754	342318990	0	1	1
8550755	342318990	0	1	1
8550756	342318990	0	1	1
8550757	342318990	0	1	1
8550758	342318990	0	1	1
8550759	342318990	0	1	1
8550760	342318990	0	1	1
