id	names_group	type	gender	frequency
1167466898	1776442320	0	0	1
1167664575	221	0	0	1
1168642453	1776442320	0	0	1
1168681397	221	0	0	1
116953120	1776442320	0	0	1
1169718671	1776442320	0	1	1
1169771993	1776442320	0	1	1
1169781981	1776442320	0	0	1
1169942263	221	0	0	1
1170045052	221	0	1	1
1170184542	221	1	2	1
1170305100	221	0	0	1
1170641616	221	1	2	1
1171054653	221	0	0	1
1171090462	1776442320	0	1	1
1171135005	221	0	1	1
1171141603	1776442320	0	0	1
1171351211	1776442320	0	0	1
1171530511	1776442320	0	0	1
1172886632	221	0	1	1
1172977040	221	0	0	1
1174932742	1776442320	0	0	1
1175331740	221	0	1	1
1175551455	221	0	0	1
1175660985	1776442320	0	0	1
1175863603	221	1	2	1
1176020086	1776442320	0	1	1
117626095	221	0	0	1
1177458800	1776442320	0	1	1
117808919	1776442320	0	1	1
1178176557	1776442320	0	0	1
1178427720	1776442320	0	0	1
1178537299	1941392213	0	2	1
1179314746	1776442320	1	2	1
1179591639	221	0	0	1
1179606628	221	2	2	0
1179879319	1941392213	0	2	1
1180449953	1776442320	0	1	1
1181283611	1776442320	0	0	1
1181465796	221	2	2	0
1181599078	221	0	1	1
1181947149	221	0	0	1
118198446	221	0	0	1
1182705810	1776442320	0	0	1
1182867576	1776442320	0	1	1
118315030	1776442320	0	1	1
1183299481	1776442320	0	0	1
1183378425	221	0	1	1
1183475997	221	0	1	0
1183636872	1776442320	0	0	1
118401310	1776442320	0	0	1
1184557129	1776442320	0	0	1
1184613585	1776442320	0	0	1
1184741917	221	0	0	1
1185126527	1776442320	0	0	1
1185134275	1941392213	0	2	1
1185653951	221	0	0	1
1186005528	221	2	2	0
1186041824	221	2	2	0
118630971	1941392213	0	1	1
1186564431	221	0	0	1
1186732012	221	0	1	1
1187171138	221	2	2	0
1187235088	221	1	2	1
1187240416	221	0	1	0
1187283681	1776442320	0	0	1
1187737304	1776442320	0	1	1
1187789234	221	1	2	1
1188654776	1776442320	0	1	1
1188941654	221	0	1	1
1189071336	221	0	0	1
1189184475	1776442320	0	0	1
118923116	221	2	2	0
1189314452	221	0	1	1
1189380658	1776442320	0	0	1
1189440012	1776442320	0	1	1
1189448693	1776442320	0	1	1
1189545528	221	0	0	1
1190322005	221	2	2	0
1190336490	1776442320	0	0	1
1191367839	221	1	2	1
1192146696	1776442320	0	1	1
1192645246	221	0	0	1
1192727373	221	0	0	1
1193016307	1776442320	0	0	0
1193070304	1776442320	0	1	1
119317991	1941392213	0	2	1
1193791173	221	2	2	0
1193795278	221	0	0	1
1193876589	221	0	1	1
1194083145	1776442320	0	0	1
1194533743	221	0	0	1
1195141101	221	2	2	0
1195665480	221	2	2	0
1195665517	221	1	2	1
1195901126	1776442320	0	0	1
1196327909	221	0	1	1
1196750357	221	0	1	0
1197155442	1776442320	0	1	1
1197166047	1776442320	0	1	1
1197508905	1776442320	0	0	1
1197578056	221	1	1	0
119799081	221	0	1	1
1198053916	221	0	1	1
1198348608	221	0	1	1
1198567450	221	1	2	1
1198848714	1776442320	0	0	1
1199512430	1776442320	0	0	1
1199526305	221	0	0	1
1200193685	1776442320	0	1	1
1200332420	221	0	1	1
1200906842	1776442320	0	0	1
1201649619	221	2	2	0
120179519	1776442320	0	0	1
1201802513	221	0	1	1
1201872027	221	0	1	1
1201911207	221	2	2	0
1202013922	221	0	0	1
1202609329	1776442320	0	1	1
1203244893	1776442320	0	1	1
1204032540	221	0	0	1
1204261335	1776442320	0	0	1
1204865838	1776442320	0	0	1
1205223146	1776442320	0	0	1
1205419172	221	0	1	1
1205492021	1776442320	0	1	1
1206062345	1776442320	0	0	1
1207154053	221	0	0	1
1207535921	1776442320	0	1	1
1207829371	221	0	0	1
1207853501	1776442320	0	0	1
1208408685	221	2	2	0
1208766766	1776442320	0	1	1
1209057945	221	2	2	0
1209127782	221	0	1	1
1209155947	1941392213	0	2	1
1209203371	1776442320	0	0	1
1209306832	221	0	0	1
1209419821	221	0	1	1
1209446614	221	0	1	1
1209484277	1776442320	0	0	1
1210277542	221	0	0	1
121137157	221	0	0	1
1211486162	1776442320	0	1	1
1211508366	1776442320	0	0	1
1211636519	221	2	2	0
1212705274	1776442320	0	1	1
1212909872	1776442320	0	0	1
121351063	221	0	0	1
1213764519	1776442320	0	0	0
1214365642	1776442320	0	0	1
121564547	221	0	0	1
121576691	1776442320	0	0	1
1215822858	221	0	1	1
1215980560	221	1	2	1
1216775118	1776442320	0	0	1
1216987901	1776442320	0	0	1
1216991484	1776442320	0	0	1
1217197885	1776442320	0	0	1
1217712791	221	0	0	1
1218394092	1776442320	0	1	1
1218841649	221	0	1	1
1218903678	1776442320	0	1	1
1218982413	1776442320	0	1	1
1219057659	221	0	0	1
1219230365	221	3	2	0
1219800398	1776442320	0	1	1
1220086491	1776442320	0	1	1
1220126856	221	0	0	1
1220181402	1776442320	0	1	1
1221016516	1776442320	0	0	1
1221540896	221	0	1	1
1222243043	221	0	1	1
1222278314	1776442320	0	1	1
1222424915	221	1	2	0
1222566497	1776442320	0	1	1
122316449	221	2	2	0
1223230399	1776442320	0	1	1
1223316783	221	0	0	1
1223322309	221	1	2	1
122335813	221	2	2	0
1223373190	1776442320	0	0	1
1224234162	1776442320	0	0	1
1224378937	221	0	1	1
1224573676	221	0	1	1
1224966835	1776442320	0	0	1
1225000329	221	0	0	1
1225152384	1776442320	0	1	1
1226028237	1776442320	0	0	1
1226156802	221	3	2	0
122623326	1776442320	0	0	1
1226510683	1776442320	0	1	1
1226708893	221	0	1	1
1226808517	221	1	2	1
1227363922	1776442320	0	0	1
1228024791	221	0	1	1
1228248637	221	0	0	1
1228302229	1776442320	0	0	1
1229191706	1776442320	0	1	1
1229421022	1776442320	0	1	1
1229747299	221	2	2	0
1229969841	1776442320	0	0	1
1229998568	1776442320	0	1	1
1230115983	221	2	0	0
1230164825	1776442320	0	0	1
1230204329	221	0	0	1
1230281553	1776442320	0	1	1
1231215998	221	0	0	1
1231505696	221	0	1	1
1231927067	1776442320	0	0	1
1231993234	221	0	1	1
1232559876	221	0	1	1
1232823878	1776442320	0	0	1
1232865940	221	0	0	1
1232973729	1776442320	0	1	1
1234094001	1776442320	0	1	1
1234383452	221	0	1	1
1234440781	1776442320	0	1	1
1234447228	1776442320	0	0	1
1234546277	1941392213	0	2	1
1234688237	1776442320	0	1	1
1235105061	1776442320	0	1	1
1236522952	1776442320	0	0	1
1236761930	1776442320	0	0	1
1236944821	221	0	0	1
1237348610	221	0	0	1
1237367380	1776442320	0	0	1
1237496751	1776442320	0	0	1
1237583544	221	1	2	1
1237829504	221	0	0	1
1238033856	1776442320	0	1	1
1238174682	221	0	0	1
1238502080	221	0	0	1
1238632337	1776442320	0	0	1
1238829839	1776442320	0	0	1
1240086876	221	1	2	1
1240985176	221	0	0	1
1241040912	221	0	1	1
1241632877	1776442320	0	1	1
1241840711	221	0	0	1
124185032	1776442320	0	1	1
1242153503	1776442320	0	0	1
1242834347	221	1	2	1
1243189085	221	1	2	1
1243221167	221	0	0	1
1243288905	1776442320	0	0	1
1243766217	1776442320	0	1	1
1244098148	1776442320	0	1	1
1244496181	1776442320	0	1	1
1245542410	1776442320	0	0	1
1245882362	221	0	0	1
1246127226	1776442320	0	1	1
1246322977	221	0	0	1
1246433302	221	3	2	0
1247188780	1776442320	0	1	1
1248079008	1776442320	0	0	1
1248298695	221	0	0	1
1248834667	1776442320	0	0	1
1249215619	221	1	2	1
1249604657	221	0	0	1
1249663069	221	0	0	1
1249861491	1776442320	0	1	1
1250089676	221	0	0	1
1250259407	221	0	0	1
1250564902	1776442320	0	0	1
1250576741	1776442320	0	0	1
125062723	1776442320	0	1	1
1251107594	221	0	0	1
1251627279	1776442320	0	0	1
1251837264	221	0	0	1
1251839215	221	1	2	1
1252825108	1776442320	0	1	1
1252996087	1776442320	0	0	1
1253808955	221	3	2	0
1254202081	1776442320	0	0	1
1254366142	1776442320	0	0	1
1255414087	221	0	0	1
1255507394	221	0	0	1
1256217428	221	0	1	1
1256248969	221	0	1	1
1256424359	221	0	0	0
1257026014	221	1	2	1
1257582594	1776442320	0	0	1
1257622044	1776442320	0	1	1
1258174321	221	0	0	1
1258225121	221	0	1	1
1258313547	221	0	0	1
1258714527	1776442320	0	0	1
1258751666	221	0	1	1
1258975344	221	0	0	1
1259330602	221	0	0	1
1259440819	1776442320	0	0	1
1259829253	1776442320	0	1	1
1259884738	1776442320	0	0	1
1260139482	1776442320	0	1	1
1260714503	221	1	2	1
1260981593	1776442320	0	1	1
1261029290	1941392213	0	2	1
1261188423	1776442320	0	0	1
126119938	1941392213	0	2	1
1261659506	1776442320	0	0	1
1262448657	1776442320	0	0	1
1262835569	1776442320	0	0	1
1263058180	1776442320	0	0	1
1263209728	221	0	1	1
1263274943	1941392213	0	2	1
1263515012	221	0	0	1
1263615965	1776442320	0	0	1
1264454096	221	1	2	1
1264494257	1776442320	0	0	1
1264630533	221	1	2	1
126590561	1776442320	0	1	1
1266011803	221	0	0	1
1266609676	221	1	2	1
1267715342	1776442320	0	0	1
1267836854	221	1	2	1
1268221182	221	0	0	1
1268370132	1776442320	0	1	1
1268428799	221	2	2	0
1269027519	1776442320	0	0	1
1269051418	221	0	0	1
1269056776	221	0	1	1
1269484985	221	0	1	1
1269766716	221	0	1	1
1270179218	221	0	1	1
1270210655	221	0	0	1
1270252113	221	1	2	1
1270292606	1776442320	0	1	1
1270475006	221	0	0	1
1270577577	1776442320	0	0	1
127069791	221	0	1	1
12708626	221	1	2	1
1271608215	221	1	2	1
1271647870	1776442320	0	0	1
1271974703	221	1	2	1
127201756	221	2	0	0
127265652	221	2	0	0
1273012739	1776442320	1	2	1
1273127995	221	0	0	1
1273308951	221	0	1	1
1273343945	221	0	1	1
1273460748	1776442320	0	0	1
127362779	1776442320	0	1	1
1274821785	1941392213	0	2	1
127500258	1776442320	0	1	1
1275378112	221	0	0	1
1276806214	1776442320	0	1	1
1277101099	221	0	0	1
12771167	221	0	1	1
1277120528	221	2	2	0
1277468013	221	0	1	1
1277791402	1776442320	0	0	1
1278457994	1776442320	0	1	1
1278710621	221	0	0	1
1278844182	221	3	2	0
1279201465	1776442320	0	0	1
1279259131	221	2	2	0
1280201008	221	0	0	1
1280487491	1776442320	0	1	1
1280856832	221	0	0	1
1281129622	1776442320	0	1	1
128169610	221	0	1	1
1281984717	1941392213	0	2	1
1282125388	1941392213	0	1	1
1282418807	221	0	0	1
1282800580	1776442320	0	0	1
128311922	1776442320	0	0	1
1285064027	1776442320	0	1	1
1285086024	221	0	1	1
1285118617	221	2	2	0
1285431600	221	0	0	1
1285690722	1776442320	0	0	1
1285888834	221	0	0	1
1286051299	221	0	0	1
1286173131	221	0	1	1
128630883	1941392213	0	1	1
1286579395	1776442320	0	1	1
1286910510	1776442320	0	1	1
1287478889	1941392213	0	2	1
1287832882	1776442320	0	0	1
1288001612	1776442320	0	1	1
1289060018	1776442320	0	0	1
1289194247	221	0	0	1
1289306896	1776442320	0	1	1
1289834500	221	1	2	1
1290067454	221	2	2	0
1290176285	1776442320	0	0	1
1290355167	221	1	2	1
1290789613	1776442320	0	0	1
1291896890	1776442320	0	0	1
1292875017	221	3	2	0
1293010122	221	1	2	1
1293244096	221	0	0	1
1293247833	221	0	1	1
1293607783	1776442320	1	2	1
1293684393	1776442320	0	0	1
1294132527	221	1	2	1
1294364029	1941392213	0	2	1
1294364800	1776442320	0	1	1
1294431974	221	0	1	1
1294762313	221	0	1	1
1294906877	221	0	0	1
1295929878	1776442320	0	1	1
1296049395	221	0	0	1
1296263543	221	2	2	0
1296404684	221	2	2	0
1296926903	221	0	1	1
1296933317	221	0	0	1
1297159052	221	1	2	1
1297391677	1776442320	0	0	1
1297414209	1776442320	0	1	1
1297551352	1776442320	0	0	1
1297566242	221	0	0	1
1297622045	221	0	0	1
1297883403	1776442320	0	0	1
1298016426	221	0	1	1
1298181049	221	0	0	1
1298238326	1941392213	0	2	1
1298755644	221	0	0	1
129917470	221	2	2	0
129923348	221	0	1	1
1299313129	1776442320	0	0	1
129975621	221	0	0	1
1299824193	221	0	1	1
1300120218	1776442320	0	1	1
1300251190	221	0	1	1
