character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
3k_main_template_historical_cao_hong_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_hong	3k_main_hero_cao_hong_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_cao_hong_general_wood	1	1.0000	true
3k_main_template_historical_cao_zhen_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_zhen	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_villager_earth	1	1.0000	true
3k_main_template_historical_cao_zhen_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_zhen	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_agent_earth	1	1.0000	true
3k_main_template_historical_cao_biao_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_biao	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_cao_biao_agent_earth	1	1.0000	true
3k_main_template_historical_cao_biao_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_biao	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_cao_biao_agent_earth	1	1.0000	true
3k_main_template_historical_cao_rui_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_rui	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_cao_rui_minister_earth	1	0.0050	true
3k_main_template_historical_cao_rui_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_rui	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_cao_rui_minister_earth	1	1.0000	true
3k_main_template_historical_cao_shuang_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_shuang	3k_main_general_generic_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_historical_cao_shuang_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_shuang	3k_main_hero_generic_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_historical_cao_song_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_dlc04_ceo_initial_data_character_historical_cao_song_jugao	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_governor_earth	1	0.0050	true
3k_main_template_historical_cao_song_hero_earth	romance	3k_romance_death_distribution	3k_dlc04_ceo_initial_data_character_historical_cao_song_jugao	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_governor_earth	1	0.0500	true
3k_main_template_historical_cao_xi_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_xi	3k_main_general_generic_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_historical_cao_xi_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_xi	3k_main_hero_generic_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_historical_cao_zhang_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_zhang	3k_main_general_generic_wood	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_cao_zhang_minister_wood	1	1.0000	true
3k_main_template_historical_cao_zhang_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_zhang	3k_main_hero_generic_wood	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_cao_zhang_minister_wood	1	1.0000	true
3k_main_template_historical_cao_zhi_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_zhi	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_cao_zhi_minister_water_strategist	1	1.0000	true
3k_main_template_historical_cao_zhi_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_zhi	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_cao_zhi_minister_water_strategist	1	1.0000	true
3k_main_template_historical_lady_cao_jie_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_cao_jie	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_agent_earth	1	1.0000	true
3k_main_template_historical_lady_cao_jie_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_cao_jie	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_agent_earth	1	1.0000	true
3k_dlc04_template_historical_cao_de_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_dlc04_ceo_initial_data_character_historical_cao_de	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_villager_earth	1	1.0000	true
3k_dlc04_template_historical_cao_de_earth	romance	3k_romance_death_distribution	3k_dlc04_ceo_initial_data_character_historical_cao_de	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_villager_earth	1	1.0000	true
3k_main_template_historical_guo_yuan_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_guo_yuan	3k_main_general_guo_yuan_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
3k_main_template_historical_guo_yuan_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_guo_yuan	3k_main_hero_guo_yuan_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
3k_main_template_historical_deng_sheng_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_deng_sheng	3k_main_general_generic_fire	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_governor_fire	1	1.0000	true
3k_main_template_historical_deng_sheng_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_deng_sheng	3k_main_hero_generic_fire	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_governor_fire	1	1.0000	true
3k_main_template_historical_xia_zhao_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_xia_zhao	3k_main_general_generic_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_envoy_metal	1	1.0000	true
3k_main_template_historical_xia_zhao_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xia_zhao	3k_main_hero_generic_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_envoy_metal	1	1.0000	true
3k_main_template_generated_lady_gao_zhulan_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_zuozhi_zhulan	3k_main_general_generic_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_minister_metal	1	1.0000	true
3k_main_template_generated_lady_gao_zhulan_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_zuozhi_zhulan	3k_main_hero_generic_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_minister_metal	1	1.0000	true
3k_main_template_generated_lady_han_ruilan_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_gu_ruilan	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_generated_lady_han_ruilan_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gu_ruilan	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_generated_lady_liu_zhi_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_lian_zhi	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_generated_lady_liu_zhi_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_lian_zhi	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_historical_geng_wu_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_geng_wu	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_governor_earth	1	1.0000	true
3k_main_template_historical_geng_wu_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_geng_wu	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_governor_earth	1	1.0000	true
3k_main_template_historical_tian_chou_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_tian_chou	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_tian_chou_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_tian_chou	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_generated_lady_zhang_liyan_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_fan_liyan	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_villager_earth	1	1.0000	true
3k_main_template_generated_lady_zhang_liyan_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_fan_liyan	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_villager_earth	1	1.0000	true
3k_main_template_historical_wei_you_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_wei_you	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
3k_main_template_historical_wei_you_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_wei_you	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
3k_main_template_historical_liu_he_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_liu_he	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_historical_liu_he_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_liu_he	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_historical_ju_shou_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_ju_shou	3k_dlc07_general_water_ju_shou	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_ju_shou_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_ju_shou	3k_dlc07_hero_water_ju_shou	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_guan_chun_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_guan_chun	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_guan_chun_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_guan_chun	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_yang_chou_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yang_chou	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_historical_yang_chou_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yang_chou	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_generated_lady_wang_baolan_hero_water	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_wang_baolan	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_generated_lady_wang_baolan_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_wang_baolan	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_generated_lady_wang_lanlan_hero_earth	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_wang_lanlan	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_generated_lady_wang_lanlan_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_wang_lanlan	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_generated_lady_wang_fangyue_hero_water	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_wang_fangyue	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_generated_lady_wang_fangyue_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_wang_fangyue	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
3k_main_template_historical_xianyu_fu_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_xianyu_fu	3k_dlc05_general_fire_xianyu_fu	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_minister_fire	1	1.0000	true
3k_main_template_historical_xianyu_fu_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianyu_fu	3k_dlc05_hero_fire_xianyu_fu	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_minister_fire	1	1.0000	true
3k_main_template_historical_xianyu_yin_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_xianyu_yin	3k_main_general_tier_2_wood	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_historical_xianyu_yin_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianyu_yin	3k_main_hero_tier_2_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_generic_general_wood	1	1.0000	true
3k_main_template_generated_han_tong_hero_wood	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_han_tong	3k_main_general_generic_wood	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_generic_minister_wood	1	1.0000	true
3k_main_template_generated_han_tong_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_han_tong	3k_main_hero_generic_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_generic_minister_wood	1	0.9900	true
3k_main_template_historical_sui_gu_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_sui_gu	3k_main_general_generic_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_dlc05_skillset_generic_bandit_governor_metal	1	1.0000	true
3k_main_template_historical_sui_gu_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_sui_gu	3k_main_hero_generic_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_dlc05_skillset_generic_bandit_governor_metal	1	1.0000	true
3k_main_template_historical_xin_ping_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_xin_ping	3k_main_general_generic_wood	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	3k_main_skillset_generic_governor_wood	1	1.0000	true
3k_main_template_historical_xin_ping_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xin_ping	3k_main_hero_generic_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	3k_main_skillset_generic_governor_wood	1	1.0000	true
3k_main_template_historical_gongsun_gong_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_gongsun_gong	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_historical_gongsun_gong_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gongsun_gong	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_main_template_historical_gongsun_kang_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_gongsun_kang	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_gongsun_kang	1	1.0000	true
3k_main_template_historical_gongsun_kang_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gongsun_kang	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_gongsun_kang	1	1.0000	true
3k_main_template_generated_lady_gongsun_tingping_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_nie_tingping	3k_main_general_generic_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_villager_metal	1	1.0000	true
3k_main_template_generated_lady_gongsun_tingping_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_nie_tingping	3k_main_hero_generic_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_villager_metal	1	1.0000	true
3k_main_template_historical_liang_mao_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_liang_mao	3k_main_general_generic_water_strategist	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_historical_liang_mao_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_liang_mao	3k_main_hero_generic_water_strategist	0	0	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_agent_water_strategist	1	1.0000	true
3k_main_template_historical_yan_gang_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yan_gang	3k_main_general_generic_fire	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
3k_main_template_historical_yan_gang_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yan_gang	3k_main_hero_generic_fire	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
3k_main_template_historical_lady_liu_limin_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_lady_liu	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_minister_earth	1	1.0000	true
3k_main_template_historical_lady_liu_limin_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_lady_liu	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_minister_earth	1	1.0000	true
3k_main_template_historical_yuan_xi_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yuan_xi	3k_main_general_generic_earth	0	0	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_historical_yuan_generic_earth	1	1.0000	true
3k_main_template_historical_yuan_xi_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yuan_xi	3k_main_hero_generic_earth	0	0	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_historical_yuan_generic_earth	1	1.0000	true
3k_main_template_historical_xu_you_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_dlc05_ceo_initial_data_character_historical_xu_you	3k_dlc07_general_water_xu_you	0	0	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_minister_water_strategist	1	1.0000	true
