character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
3k_main_template_generic_xianbei_generic_female_soothsayer	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_soothsayer	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_buddhist_convert	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_buddhist_convert	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_buddhist_convert	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_buddhist_convert	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_frontiersman	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_frontiersman	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_frontiersman	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_frontiersman	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_metallurgist	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_metallurgist	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_metallurgist	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_metallurgist	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_metallurgist	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_metallurgist	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_metallurgist	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_metallurgist	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_wrangler	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_wrangler	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_wrangler	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_wrangler	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_community_leader	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_community_leader	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_community_leader	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_community_leader	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generated_wu_hua_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_villager_fire	1	1.0000	true
3k_main_template_generated_wu_hua_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_villager_fire	1	1.0000	true
ironic_template_ancestral_qiangqu_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_qiangqu_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_cai_dan	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_villager_fire	1	1.0000	true
ironic_template_ancestral_cai_dan	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_villager_fire	1	1.0000	true
ironic_template_ancestral_cai_yun	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_cai_yun	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_yuan_teng	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_yuan_teng	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_yuan_ning	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_yuan_ning	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao_brother	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao_brother	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao_sister	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_liu_biao_sister	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_xun_yu_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_xun_yu_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_xun_father_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_xun_father_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_xun_you_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_xun_you_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_gongsun_father_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_gongsun_father_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_gong_father_son_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_gong_father_son_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_helian_hero_metal	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_historical_helian_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_historical_tanshihuai_hero_metal	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_historical_tanshihuai_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_agent_metal	1	1.0000	true
3k_ironic_template_placeholder_lu_bu_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
3k_ironic_template_placeholder_lu_bu_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_sun_qiang_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_sun_qiang_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_historical_chen_han_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_chen_han_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_chen_qiu_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_chen_qiu_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_chen_qiao_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_historical_chen_qiao_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_wu_hero_fire	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_ancestral_wu_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_ancestral_zhuge_gui	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_ancestral_zhuge_gui	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	3k_main_skillset_generic_agent_metal	1	1.0000	true
ironic_template_ancestral_zhuge_suo	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_suo	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_chao	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_chao	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_men	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
