character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
ironic_template_historical_buyeo_saban_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_buyeo_saban	ironic_hero_korea_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_gil_seon_ironic_hero_metal	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_gil_seon	ironic_general_korea_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_gil_seon_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gil_seon	ironic_hero_korea_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_jin_gwa_ironic_hero_earth	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_jin_gwa	ironic_general_korea_earth	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_jin_gwa_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_jin_gwa	ironic_hero_korea_earth	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_jin_chung_ironic_hero_wood	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_jin_chung	ironic_general_korea_wood	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_jin_chung_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_jin_chung	ironic_hero_korea_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_jin_mul_ironic_hero_fire	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_jin_mul	ironic_general_korea_fire	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_jin_mul_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_jin_mul	ironic_hero_korea_fire	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_jin_ga_ironic_hero_water	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_jin_ga	ironic_general_korea_water	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
ironic_template_historical_jin_ga_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_jin_ga	ironic_hero_korea_water	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
ironic_template_historical_hoe_hoe_ironic_hero_earth	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_hoe_hoe	ironic_general_korea_earth	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_hoe_hoe_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_hoe_hoe	ironic_hero_korea_earth	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_woo_du_ironic_hero_water	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_woo_du	ironic_general_korea_water	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_water_records	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
ironic_template_historical_woo_du_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_woo_du	ironic_hero_korea_water	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
ironic_template_historical_go_su_ironic_hero_fire	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_go_su	ironic_general_korea_fire	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_go_su_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_su	ironic_hero_korea_fire	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_yu_gi_ironic_hero_earth	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_yu_gi	ironic_general_korea_earth	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_yu_gi_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yu_gi	ironic_hero_korea_earth	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_gon_no_ironic_hero_metal	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_gon_no	ironic_general_korea_metal	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_gon_no_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gon_no	ironic_hero_korea_metal	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_ancestral_buyeo_giru	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_buyeo_giru	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_buyeo_gaeru	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_ancestral_buyeo_gaeru	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
