character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
ironic_template_historical_woo_wigeo_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_woo_wigeo	ironic_hero_korea_water	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_minister_water_strategist	1	1.0000	true
ironic_template_historical_go_seongbang_hero_earth	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_go_seongbang	ironic_general_korea_earth	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_go_seongbang_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_seongbang	ironic_hero_korea_earth	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
ironic_template_historical_go_ik_hero_wood	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_go_ik	ironic_general_korea_wood	0	0	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_go_ik_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_ik	ironic_hero_korea_wood	0	0	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_go_balgi_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_balgi	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire_go_balgi	1	1.0000	true
ironic_template_historical_go_balgi_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_balgi	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire_go_balgi	1	1.0000	true
ironic_template_historical_go_yeonu_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_yeonu	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth_go_yeonu	1	1.0000	true
ironic_template_historical_go_yeonu_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_yeonu	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth_go_yeonu	1	1.0000	true
ironic_template_historical_go_gyesu_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_gyesu	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_go_gyesu_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_gyesu	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_go_uwugeo_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_uwugeo	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_go_uwugeo_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_uwugeo	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_go_bakwigeo_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_bakwigeo	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_go_bakwigeo_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_bakwigeo	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_lady_woo_ironic_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_lady_woo	ironic_general_korea_metal	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal_lady_woo	1	1.0000	true
ironic_template_historical_lady_woo_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_lady_woo	ironic_hero_korea_metal	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal_lady_woo	1	1.0000	true
ironic_template_historical_an_ryu_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_an_ryu	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_an_ryu_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_an_ryu	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_eul_paso_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_eul_paso	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist_eul_paso	1	1.0000	true
ironic_template_historical_eul_paso_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_eul_paso	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist_eul_paso	1	1.0000	true
ironic_template_historical_jwa_garyeo_ironic_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_jwa_garyeo	ironic_general_korea_metal	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_jwa_garyeo_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_jwa_garyeo	ironic_hero_korea_metal	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_eo_biryu_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_eo_biryu	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_eo_biryu_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_eo_biryu	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_myeongrim_eosu_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_myeongrim_eosu	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_myeongrim_eosu_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_myeongrim_eosu	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_go_uru_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_uru	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_go_uru_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_uru	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_mil_u_ironic_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_mil_u	ironic_general_korea_metal	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_mil_u_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_mil_u	ironic_hero_korea_metal	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_yu_yu_ironic_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yu_yu	ironic_general_korea_metal	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_yu_yu_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yu_yu	ironic_hero_korea_metal	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_yu_okgu_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yu_okgu	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_yu_okgu_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yu_okgu	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_go_yeonbul_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_go_yeonbul	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_go_yeonbul_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_go_yeonbul	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_hu_nyeo_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_hu_nyeo	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_hu_nyeo_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_hu_nyeo	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_deuk_rae_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_deuk_rae	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_deuk_rae_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_deuk_rae	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_go_baekgo	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_go_baekgo	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_woo_so	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_ancestral_woo_so	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seok_naehae_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_naehae	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth_seok_naehae	1	1.0000	true
ironic_template_historical_seok_naehae_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_naehae	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth_seok_naehae	1	1.0000	true
ironic_template_historical_lady_sulye_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_lady_sulye	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_lady_sulye_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_lady_sulye	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seok_jobun_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_jobun	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_seok_jobun_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_jobun	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_seok_cheomhae_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_cheomhae	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_seok_cheomhae_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_cheomhae	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_seok_naeeum_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_naeeum	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_seok_naeeum_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_naeeum	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_seok_uro_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_uro	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seok_uro_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_uro	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seok_aihye_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seok_aihye	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_seok_aihye_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seok_aihye	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_lady_seok_ironic_hero_water	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_lady_seok	ironic_general_korea_water	1	1	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_lady_seok_ironic_hero_water	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_lady_seok	ironic_hero_korea_water	1	1	3k_main_rank_effect_set_romance_water_strategist	3k_main_attribute_set_general_water_romance	ironic_skillset_korea_general_water_strategist	1	1.0000	true
ironic_template_historical_kim_gudo_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_kim_gudo	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_kim_gudo_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_kim_gudo	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_kim_michu_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_kim_michu	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_kim_michu_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_kim_michu	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_kim_malgu_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_kim_malgu	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_kim_malgu_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_kim_malgu	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_mul_gyeja_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_mul_gyeja	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_mul_gyeja_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_mul_gyeja	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_gu_suhye_ironic_hero_metal	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_gu_suhye	ironic_general_korea_metal	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_gu_suhye_ironic_hero_metal	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_gu_suhye	ironic_hero_korea_metal	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
ironic_template_historical_chung_hweon_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_chung_hweon	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_chung_hweon_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_chung_hweon	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_yeon_jin_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_yeon_jin	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_yeon_jin_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_yeon_jin	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_heung_seon_ironic_hero_wood	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_heung_seon	ironic_general_korea_wood	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_wood_records	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_heung_seon_ironic_hero_wood	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_heung_seon	ironic_hero_korea_wood	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_wood_romance	ironic_skillset_korea_general_wood	1	1.0000	true
ironic_template_historical_seol_bu_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seol_bu	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seol_bu_ironic_hero_earth	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seol_bu	ironic_hero_korea_earth	1	1	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
ironic_template_historical_seol_ji_ironic_hero_fire	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_seol_ji	ironic_general_korea_fire	1	1	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_seol_ji_ironic_hero_fire	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_seol_ji	ironic_hero_korea_fire	1	1	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
ironic_template_historical_guk_ryang_ironic_hero_earth	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_historical_guk_ryang	ironic_general_korea_earth	1	1	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
