character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
ironic_template_ancestral_zhuge_suo	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_suo	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_chao	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_general_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_chao	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	3k_main_hero_generic_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_romance	3k_main_skillset_generic_general_earth	1	1.0000	true
ironic_template_ancestral_zhuge_men	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_general_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_records	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_zhuge_men	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_water_agent	3k_main_hero_generic_water_strategist	0	3	3k_main_rank_effect_set_records_water_strategist	3k_main_attribute_set_general_water_romance	3k_main_skillset_generic_general_water_strategist	1	1.0000	true
ironic_template_ancestral_liu_xun_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_liu_xun_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zhou_xin_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zhou_xin_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_wuhuan_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_wuhuan_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_qiulijiu_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_qiulijiu_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_xianbei_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_xianbei_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_suli_parent	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_suli_parent	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_xianbei_parent	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_xianbei_parent	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_jian_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_jian_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_he_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_he_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_he_father_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_sun_he_father_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_hua_xin_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_hua_xin_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zheng_tai_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zheng_tai_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_pan_man_son	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_pan_man_son	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_yuan_huan_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_yuan_huan_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_lai_gong_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_lai_gong_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_ma_su_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_ma_su_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_she_yuan_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_she_yuan_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_wang_shi_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_wang_shi_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_li_shao_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_li_shao_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zhang_su_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_zhang_su_father	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_hero_generic_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	3k_main_skillset_generic_general_fire	1	1.0000	true
ironic_template_ancestral_shen_dan_father	historical	3k_standard_death_distribution_no_infant_mortality	3k_main_ceo_initial_data_character_generic_m_fire_general	3k_main_general_generic_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	3k_main_skillset_generic_general_fire	1	1.0000	true
