character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
3k_main_template_generic_xianbei_generic_female_huntress	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_huntress	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_general_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_swordmaiden	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_swordmaiden	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_general_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_swordmaiden	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_swordmaiden	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_general_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_headsman	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_headsman	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_headsman	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_headsman	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_exiled_bureaucrat	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_exiled_bureaucrat	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_exiled_bureaucrat	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_exiled_bureaucrat	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_aristocrat	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_aristocrat	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_aristocrat	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_aristocrat	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_aristocrat	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_aristocrat	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_aristocrat	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_aristocrat	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_matriarch	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_matriarch	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_matriarch	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_matriarch	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_soothsayer	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_soothsayer	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_soothsayer	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_soothsayer	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_governor_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_buddhist_convert	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_buddhist_convert	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_buddhist_convert	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_buddhist_convert	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_frontiersman	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_frontiersman	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_frontiersman	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_frontiersman	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_metallurgist	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_metallurgist	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_male_metallurgist	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_male_metallurgist	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_metallurgist	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_metallurgist	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_metallurgist	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_female_metallurgist	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_wrangler	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_wrangler	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_wrangler	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_wrangler	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_community_leader	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_community_leader	3k_main_general_generic_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_xianbei_records	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
3k_main_template_generic_xianbei_generic_female_community_leader	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_historical_xianbei_generic_community_leader	3k_main_hero_generic_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_xianbei_romance	3k_main_skillset_xianbei_minister_metal	1	1.0000	true
