character_generation_template	game_mode	death_distribution_curve	initial_ceos	retinue	min_rank	max_rank	experience_rank_effects	attribute_set	skill_set_override	initial_lives	undercover_character_chance_multiplier	is_deployable
3k_korea_template_generic_earth_envoy_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_envoy_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_envoy_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_envoy	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_envoy_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_envoy	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_envoy_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_envoy	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_envoy_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_envoy	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_general_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_general_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_general_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_general	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_general	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_general_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_general	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_general_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_governor_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_governor_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_governor	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_governor	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_governor_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_governor	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_minister_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_minister_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_minister_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_minister_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_minister	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_minister	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_minister	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_minister_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_minister	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_minister_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_villager_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_villager_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_villager_legendary	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_villager_legendary	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_villager	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_earth_villager	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_villager	ironic_general_korea_earth	0	3	3k_main_rank_effect_set_records_earth_commander	3k_main_attribute_set_general_earth_records	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_earth_villager_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_earth_villager	ironic_hero_korea_earth	0	3	3k_main_rank_effect_set_romance_earth_commander	3k_main_attribute_set_general_earth_romance	ironic_skillset_korea_governor_earth	1	1.0000	true
3k_korea_template_generic_fire_agent_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_agent_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_agent_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_agent_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_agent_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_agent	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_agent_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_agent	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_envoy_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_envoy_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_envoy_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_envoy_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_envoy_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_envoy	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_envoy_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_envoy	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_general_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_general_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_general_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_general_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_general	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_general_fire	1	1.0000	true
3k_korea_template_generic_fire_governor_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_governor_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_governor_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_governor_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_governor_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_governor	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_governor_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_governor	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_minister_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_minister_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_minister_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_minister_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_minister_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_minister	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_minister_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_minister	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_minister_fire	1	1.0000	true
3k_korea_template_generic_fire_villager_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_villager_legendary	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_villager_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_villager_legendary	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_villager_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_villager	ironic_general_korea_fire	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_fire_records	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_fire_villager_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_fire_villager	ironic_hero_korea_fire	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_fire_romance	ironic_skillset_korea_governor_fire	1	1.0000	true
3k_korea_template_generic_metal_agent_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_agent_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_agent_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_agent	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_agent	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_agent_normal_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_agent	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_general_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_legendary_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_envoy_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_legendary_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_envoy_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_legendary_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_envoy_legendary	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_legendary_m_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_envoy_legendary	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_normal_f_hero	historical	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_envoy	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_normal_f_hero	romance	3k_romance_death_distribution	3k_main_ceo_initial_data_character_generic_f_metal_envoy	ironic_hero_korea_metal	0	3	3k_main_rank_effect_set_romance_base	3k_main_attribute_set_general_metal_romance	ironic_skillset_korea_minister_metal	1	1.0000	true
3k_korea_template_generic_metal_envoy_normal_m_hero	historical	3k_standard_death_distribution	3k_main_ceo_initial_data_character_generic_m_metal_envoy	ironic_general_korea_metal	0	3	3k_main_rank_effect_set_records_base	3k_main_attribute_set_general_metal_records	ironic_skillset_korea_minister_metal	1	1.0000	true
